Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.257s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.57	1.57	0.00	0.00	0.00	2.00	0.00	1.45	1.37	1.35
6.00	1.99	1.99	0.00	0.00	1.65	2.00	1.78	1.99	2.00	1.84
7.00	1.52	1.61	1.57	0.95	1.15	2.00	1.95	1.46	1.35	1.35
8.00	1.85	2.04	1.98	1.17	0.79	1.99	2.01	1.54	1.27	0.64
9.00	2.00	1.97	2.00	1.63	0.00	2.00	2.01	1.83	0.85	0.06
10.00	1.59	1.79	1.24	0.79	0.00	2.00	1.94	1.51	0.86	0.00
11.00	1.41	1.81	1.25	1.31	0.00	2.00	1.45	1.28	0.40	0.00
12.00	2.03	1.83	1.81	0.37	0.00	2.00	1.95	1.84	1.33	0.01
13.00	1.98	2.00	1.60	1.50	0.00	2.00	1.94	1.75	1.51	0.01
14.00	1.98	1.95	1.13	0.67	0.05	1.99	1.91	2.01	0.44	0.13
15.00	2.01	1.93	0.92	0.11	0.00	2.00	2.00	1.70	0.08	0.00
16.00	1.98	1.99	1.21	0.22	0.00	2.00	1.93	1.95	1.22	0.00
17.00	2.01	1.84	1.87	0.16	0.00	2.00	1.77	0.53	0.20	0.00
18.00	2.00	1.72	0.94	0.39	0.21	2.00	1.95	1.71	0.07	0.09
19.00	2.00	0.92	0.81	0.67	0.00	2.00	1.99	1.86	0.00	0.00
20.00	1.98	2.63	0.52	0.22	0.07	1.99	1.83	1.12	0.27	0.06
21.00	1.83	1.95	2.18	0.52	0.00	2.00	1.98	2.14	0.13	0.11
22.00	2.00	1.94	1.57	0.77	0.58	2.00	1.91	1.47	1.04	0.00
23.00	2.01	1.70	0.38	0.00	0.00	2.00	1.72	1.20	0.00	0.00
24.00	1.80	1.78	1.35	1.13	0.41	2.00	1.99	1.44	1.24	0.28
25.00	2.00	1.94	0.93	0.66	0.00	2.00	1.83	0.60	0.54	0.00
26.00	1.79	1.57	0.93	0.89	0.00	1.99	1.67	1.48	0.02	0.00
27.00	2.00	2.13	1.87	1.21	0.00	2.00	1.97	1.64	1.20	0.00
28.00	2.00	1.92	1.15	0.18	0.00	2.00	1.94	1.72	1.10	0.00
29.00	2.00	1.81	1.48	0.72	0.16	2.00	1.99	1.72	1.46	0.20
30.00	2.00	1.97	1.74	0.66	0.04	2.00	1.94	1.63	0.19	0.00
31.00	1.99	1.91	1.72	0.18	0.00	2.00	1.98	1.45	0.38	0.26
32.00	1.99	1.94	1.65	0.05	0.00	1.99	1.91	1.91	0.00	0.00
33.00	1.99	1.70	1.99	0.00	0.18	2.00	0.89	1.75	0.18	0.00
34.00	2.00	2.00	1.84	0.00	0.00	2.00	0.00	2.00	0.15	0.00
35.00	2.00	1.55	1.08	0.37	0.00	2.00	1.12	1.57	0.88	0.00
36.00	1.95	1.79	1.55	0.51	0.00	2.00	1.04	1.20	0.88	0.00
37.00	1.94	1.92	1.00	0.55	0.00	2.00	1.12	1.27	0.00	0.00
38.00	2.00	1.91	1.50	0.06	0.00	1.99	0.93	0.28	0.15	0.00
39.00	1.74	0.66	0.75	0.55	0.00	2.00	1.44	1.90	0.42	0.27
40.00	1.99	1.04	1.17	0.00	0.00	2.00	1.94	1.88	0.53	0.00
41.00	1.99	0.13	1.85	1.28	0.00	2.00	2.00	1.74	0.84	1.68
42.00	2.00	0.00	1.32	0.67	0.26	2.00	2.00	1.50	0.47	0.55
43.00	1.98	0.22	1.12	0.31	0.00	2.00	1.98	0.99	0.02	0.00
44.00	2.00	0.87	0.40	0.00	0.00	1.99	2.00	1.06	1.15	0.00
45.00	1.99	0.19	0.58	0.00	0.00	2.00	1.86	0.51	0.46	0.00
46.00	2.00	0.00	0.00	1.95	0.00	2.00	2.01	1.75	0.00	0.00
47.00	1.97	1.54	0.00	0.97	0.00	2.00	1.98	1.98	0.09	0.08
