Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.222s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	1.99	1.90	1.99
3.00	2.00	1.48	1.85	2.00	1.99	2.00
4.00	2.00	1.99	1.90	2.00	2.00	2.00
5.00	2.00	2.00	1.87	2.00	1.99	1.98
6.00	2.00	2.00	1.92	2.00	2.00	2.00
7.00	1.99	2.00	1.91	2.00	2.00	2.00
8.00	2.00	2.00	1.90	1.99	2.00	2.00
9.00	2.00	2.00	1.90	2.00	2.00	2.00
10.00	2.00	2.00	1.88	2.00	2.00	2.00
11.00	2.00	1.99	1.91	2.00	2.00	1.99
12.00	2.00	2.00	1.91	2.00	1.99	2.00
13.00	1.99	2.00	1.91	2.00	2.00	2.00
14.00	2.00	1.95	1.95	1.99	2.00	1.97
15.00	2.00	1.00	2.00	2.00	2.00	0.99
16.00	2.00	0.00	2.00	2.00	2.00	0.00
17.00	2.00	0.00	2.00	2.00	2.00	0.00
18.00	2.00	0.00	1.99	2.00	1.99	0.00
19.00	2.00	0.00	2.00	2.00	2.00	0.00
20.00	1.99	0.00	2.00	1.99	2.00	0.00
21.00	2.00	0.00	2.00	2.00	2.00	0.00
22.00	2.00	0.00	2.00	2.00	2.00	0.00
23.00	2.00	0.00	2.00	2.00	2.00	0.00
24.00	2.00	0.00	1.99	2.00	2.00	0.00
25.00	2.00	0.00	2.00	2.00	1.99	0.00
26.00	1.99	0.00	2.00	1.99	2.00	0.00
27.00	2.00	0.00	2.00	2.00	2.00	0.00
28.00	2.00	0.00	2.00	2.00	2.00	0.00
29.00	2.00	0.00	2.00	2.00	2.00	0.00
30.00	2.00	0.00	1.99	2.00	2.00	0.00
31.00	2.00	0.00	2.00	2.00	1.99	0.00
32.00	1.99	0.00	2.00	1.99	2.00	0.00
33.00	2.00	0.00	2.00	2.00	2.00	0.00
34.00	2.00	0.00	2.00	2.00	2.00	0.00
35.00	2.00	0.00	2.00	2.00	2.00	0.00
36.00	2.00	0.00	1.99	2.00	2.00	0.00
37.00	2.00	0.00	2.00	2.00	1.99	0.00
38.00	1.99	0.00	2.00	1.99	2.00	0.00
39.00	2.00	0.00	2.00	2.00	2.00	0.00
40.00	2.00	0.00	2.00	2.00	2.00	0.00
