Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.457s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.91	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.00	0.00	0.00	1.70	2.00	1.71	0.00	0.00
6.00	0.77	0.00	0.00	1.97	2.00	2.00	0.00	1.93
7.00	2.84	1.94	1.86	2.03	2.00	1.99	1.94	2.03
8.00	2.00	2.00	2.00	2.00	1.99	2.00	1.97	2.00
9.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00
10.00	2.00	1.99	2.00	2.00	2.00	2.00	1.98	2.00
11.00	1.99	2.01	2.00	1.99	2.00	2.00	1.95	1.99
12.00	2.00	1.99	2.00	2.00	2.00	1.98	1.98	2.00
13.00	1.99	2.00	1.95	2.00	2.00	2.00	1.95	1.91
14.00	2.00	2.00	1.88	2.00	1.99	2.00	1.92	1.99
15.00	1.99	2.00	1.94	1.99	2.00	2.00	1.92	2.01
16.00	2.00	2.00	1.95	2.00	2.00	2.00	1.94	1.99
17.00	2.00	1.99	1.91	2.00	2.00	2.00	1.91	1.99
18.00	2.00	2.00	0.11	0.11	2.00	0.09	1.97	2.00
19.00	2.00	2.00	0.00	0.00	2.00	0.00	1.99	2.00
20.00	1.99	1.98	0.00	0.00	1.99	0.00	1.95	1.98
21.00	2.00	2.03	0.00	0.00	2.00	0.00	1.99	2.03
22.00	2.00	2.00	0.00	0.00	2.00	0.00	1.93	1.99
23.00	2.00	2.00	0.00	0.00	2.00	0.00	1.98	2.00
24.00	2.00	1.99	0.00	0.00	2.00	0.00	1.92	2.00
25.00	2.00	2.00	0.00	0.00	2.00	0.00	1.99	1.99
26.00	1.99	2.00	0.00	0.00	1.99	0.00	1.95	2.00
27.00	2.00	2.00	0.87	0.85	2.00	0.00	0.89	0.89
28.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
29.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
30.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
31.00	2.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00
32.00	1.99	2.00	0.00	0.00	1.99	0.00	0.00	0.00
33.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
34.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
35.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
36.00	2.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00
37.00	2.00	2.01	0.00	0.00	2.00	0.00	0.00	0.00
38.00	1.99	1.99	0.00	0.00	1.99	0.00	0.00	0.00
39.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
40.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
41.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
42.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
43.00	2.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00
44.00	1.99	2.00	0.00	0.00	1.99	0.00	0.00	0.00
45.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
46.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
47.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
