Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.257s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	1.07	0.00	0.95	0.48	0.47	0.00	0.00	0.45	2.00	1.05	0.00	0.00	0.00	0.00	0.00	0.00
6.00	2.00	1.28	1.93	0.92	1.25	0.00	0.00	0.87	2.00	1.99	0.00	0.00	0.00	0.00	0.00	0.07
7.00	1.99	2.00	2.00	1.84	0.00	0.00	0.00	0.06	2.00	2.00	0.00	0.85	0.00	0.00	0.00	0.00
8.00	1.99	1.66	1.80	0.69	0.00	0.00	0.00	0.08	1.99	1.88	0.68	0.44	0.00	0.00	0.00	0.15
9.00	2.00	2.03	1.67	1.14	0.24	0.00	0.00	0.04	2.00	1.90	1.75	0.51	0.31	0.14	0.00	0.11
10.00	2.00	2.00	1.88	1.15	0.38	0.00	0.00	0.19	2.00	2.00	1.57	1.18	0.66	0.32	0.00	0.04
11.00	1.99	1.84	1.51	0.11	0.00	0.00	0.00	0.00	2.00	1.97	1.14	0.64	0.25	0.00	0.00	0.00
12.00	2.00	1.94	1.60	0.11	0.00	0.00	0.00	0.11	2.00	2.03	1.45	1.24	0.14	0.00	0.00	0.00
13.00	1.99	2.00	1.95	1.70	0.59	0.00	0.00	0.00	2.00	1.99	1.85	1.91	0.00	0.01	0.00	0.07
14.00	1.98	2.00	1.86	1.75	0.26	0.00	0.00	0.00	1.99	1.99	1.81	1.31	0.00	0.00	0.00	0.00
15.00	2.00	1.86	1.51	0.97	0.00	0.00	0.00	0.00	2.00	1.97	1.50	0.35	0.00	0.00	0.00	0.00
16.00	1.97	1.99	1.38	0.22	0.01	0.00	0.00	0.00	2.00	1.65	1.67	0.46	0.00	0.00	0.00	0.00
