Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.357s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.71	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	1.00	1.37	0.00	0.00	0.00	0.38	0.00	2.00	1.01	0.00	0.00	0.00	0.00	0.49
6.00	1.99	1.99	1.12	0.00	0.00	1.32	0.00	2.00	1.98	1.24	1.21	0.31	0.00	1.48
7.00	2.00	1.98	1.77	0.00	0.00	0.41	0.00	2.00	1.94	1.79	1.59	0.49	0.00	0.13
8.00	2.00	1.97	1.72	0.00	0.00	1.04	0.00	1.99	2.06	1.98	1.61	0.35	0.00	0.34
9.00	1.99	1.87	1.75	0.00	0.00	0.29	0.00	2.00	1.93	1.78	1.32	0.53	0.00	0.47
10.00	2.00	1.98	1.94	0.00	0.00	0.66	0.00	2.00	2.00	1.78	1.57	0.65	0.00	0.15
11.00	1.93	1.68	1.67	0.00	0.00	0.28	0.00	2.00	1.68	1.34	0.34	0.09	0.00	0.01
12.00	2.00	2.00	1.98	0.00	0.00	0.00	0.00	2.00	1.99	1.94	2.46	0.00	0.00	0.00
13.00	2.00	1.99	1.05	0.00	0.00	0.28	0.00	2.00	1.06	1.04	0.80	0.52	0.00	0.26
14.00	1.99	2.00	1.70	0.00	0.00	0.00	0.00	1.99	1.74	1.74	0.48	0.00	0.00	0.00
15.00	1.97	1.97	1.79	0.00	0.00	0.16	0.00	2.00	1.80	1.44	1.67	0.00	0.00	0.00
16.00	1.94	1.97	1.80	0.00	0.00	0.00	0.00	2.00	2.01	1.94	0.26	1.55	0.00	0.00
17.00	1.71	0.45	1.60	0.00	0.00	0.00	0.08	2.00	1.15	1.33	2.21	0.55	0.00	0.00
18.00	2.00	1.60	1.92	0.00	0.00	0.00	0.00	2.00	1.98	1.83	0.45	0.14	0.00	0.00
19.00	1.32	1.11	1.75	0.00	0.00	0.04	0.00	2.00	1.84	1.58	0.11	0.09	0.00	0.24
20.00	1.85	1.18	2.04	0.00	0.00	0.13	0.00	1.99	1.21	2.03	0.04	0.19	0.00	0.77
21.00	1.79	1.58	1.54	0.00	0.00	0.00	0.00	2.00	1.79	1.54	0.53	0.54	0.00	0.15
22.00	2.00	1.86	1.21	0.00	0.00	0.52	0.00	2.00	1.99	1.79	0.64	0.02	0.00	0.28
23.00	2.00	1.99	0.78	0.00	0.00	0.00	0.00	2.00	1.88	1.25	0.26	0.00	0.00	0.02
24.00	2.00	2.00	1.94	0.00	0.00	0.00	0.00	2.00	1.99	2.03	0.68	1.58	0.00	0.49
25.00	2.00	2.00	2.05	0.00	0.00	0.01	0.00	2.00	2.00	1.75	1.64	0.86	0.00	0.07
26.00	1.99	1.95	2.00	0.00	0.00	0.28	0.00	1.99	2.00	1.90	0.53	0.26	0.00	0.14
27.00	2.00	2.00	1.97	0.00	0.00	0.44	0.00	2.00	2.00	1.87	0.00	0.80	0.00	0.12
28.00	2.00	2.00	1.75	0.00	0.00	0.00	0.00	2.00	1.92	2.00	0.00	1.28	0.00	0.00
29.00	2.00	2.00	0.35	0.00	0.00	0.02	0.00	2.00	2.00	1.78	0.00	1.47	0.00	0.00
30.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	1.48	1.50	0.00	1.53	0.00	0.01
31.00	1.99	1.98	1.30	0.00	0.00	0.05	0.00	2.00	2.28	0.75	0.95	0.59	0.00	0.06
