Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.261s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	1.30	0.00	1.40	0.00	0.00	0.00	2.00	1.39	1.28	0.81	1.61	1.47
6.00	0.62	0.09	0.80	0.44	0.00	0.85	2.00	0.46	0.62	1.02	0.62	0.27
7.00	0.42	0.84	1.28	1.45	0.37	0.93	2.00	0.72	0.00	0.69	0.73	0.86
8.00	0.06	0.93	0.94	0.73	0.94	1.15	1.99	1.45	0.64	1.04	0.53	1.63
9.00	0.53	1.53	1.39	0.51	0.53	1.68	2.00	0.47	0.45	0.40	0.41	1.55
10.00	0.94	1.78	0.97	0.59	0.81	1.04	2.00	1.42	1.28	1.65	1.57	1.21
11.00	0.81	1.05	0.89	1.83	0.68	1.08	2.00	1.46	0.44	1.85	1.13	1.28
12.00	0.74	1.38	1.42	1.99	0.45	1.42	2.00	1.85	0.29	1.48	1.64	1.93
13.00	0.64	0.94	1.37	0.73	0.78	0.92	2.00	1.14	0.26	0.48	1.50	1.19
14.00	1.21	1.08	1.47	1.04	0.73	0.97	1.99	0.98	0.77	1.54	0.55	0.00
15.00	1.15	1.28	1.00	0.74	1.39	1.14	2.00	0.85	0.00	0.52	0.97	1.48
16.00	0.22	0.98	0.94	0.80	0.40	1.53	2.00	0.97	1.11	0.75	0.81	1.27
17.00	0.00	1.67	1.30	1.65	0.16	1.04	2.00	1.74	0.00	0.35	1.92	1.95
18.00	0.93	1.01	0.82	0.93	0.98	1.26	2.00	1.07	0.09	1.46	0.79	1.32
19.00	0.02	0.52	1.52	1.37	0.82	1.60	2.00	1.33	0.29	1.28	1.37	1.07
20.00	0.00	1.41	1.72	1.65	0.00	1.67	1.99	1.05	0.29	0.60	1.67	1.14
21.00	0.00	0.26	1.05	1.42	0.81	0.42	2.00	1.04	1.15	1.27	0.12	0.68
22.00	0.00	0.51	0.74	0.68	0.55	0.77	2.00	0.64	0.93	0.38	0.53	0.78
23.00	1.55	1.77	1.35	1.12	1.58	0.11	2.00	0.45	0.19	2.33	0.14	0.00
24.00	1.20	1.63	1.31	1.44	1.37	0.24	2.00	1.51	0.00	1.41	0.35	1.22
25.00	0.21	1.41	0.82	1.01	0.60	0.01	2.00	1.54	0.00	1.05	0.34	0.55
26.00	0.00	1.35	2.12	1.98	0.31	0.00	1.99	1.97	0.00	2.03	0.00	2.00
27.00	0.49	1.00	1.39	1.90	0.15	0.18	2.00	1.39	0.00	1.55	1.02	1.33
28.00	1.19	1.73	2.04	1.54	1.53	1.58	2.00	1.57	0.00	2.04	0.00	1.63
29.00	0.14	1.77	1.14	0.98	1.40	0.65	2.00	0.44	0.44	0.87	0.00	0.40
30.00	0.59	0.98	1.72	0.77	0.52	0.00	2.00	0.29	0.04	1.50	0.00	0.02
31.00	0.25	0.40	0.42	0.20	0.58	0.00	2.00	0.00	0.07	0.64	0.00	0.00
32.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00
33.00	0.00	0.00	0.00	0.19	0.99	0.94	2.00	0.77	0.92	0.49	0.24	0.65
34.00	0.01	0.00	0.00	1.59	1.45	1.52	2.00	1.48	1.47	1.77	0.15	1.88
35.00	0.21	0.00	0.00	0.60	0.64	1.54	2.00	1.45	1.34	0.40	0.68	1.26
36.00	0.58	0.00	0.00	1.00	0.93	1.61	2.00	1.45	1.25	1.65	1.78	0.08
37.00	0.00	0.00	0.00	1.88	0.11	1.88	2.00	1.98	1.11	2.23	2.00	0.31
38.00	0.00	0.00	0.00	1.65	0.00	1.71	1.99	1.48	0.31	1.35	1.55	1.22
39.00	0.00	0.00	0.00	0.59	0.00	0.46	2.00	1.05	0.32	0.85	1.13	0.48
40.00	0.00	0.00	0.00	0.61	1.21	1.47	2.00	1.65	0.19	1.30	1.26	2.17
41.00	0.00	0.00	0.00	1.48	0.55	0.57	2.00	0.47	0.00	0.31	0.44	0.49
42.00	0.00	0.00	0.00	0.05	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
43.00	0.20	0.64	0.72	0.27	0.25	0.38	2.00	0.84	0.25	0.51	0.29	0.89
44.00	0.00	1.01	1.31	1.66	0.82	0.82	1.99	1.71	0.19	0.81	1.21	1.92
45.00	0.52	1.40	1.26	0.89	0.69	1.65	2.00	1.35	0.02	1.07	1.54	1.30
46.00	0.00	0.71	1.08	1.94	0.00	0.61	2.00	0.95	0.00	0.94	0.97	0.55
47.00	0.82	1.47	1.64	1.45	0.34	0.88	2.00	1.24	0.42	1.11	1.46	0.91
48.00	0.28	0.85	0.80	0.00	0.98	1.34	2.00	2.00	0.11	1.41	2.00	0.31
49.00	0.37	1.01	1.19	0.92	0.01	0.51	2.00	1.98	0.02	0.48	1.90	0.26
50.00	0.00	1.71	1.80	0.00	0.09	1.98	2.00	1.59	0.52	0.88	1.28	0.73
51.00	0.02	0.54	0.78	0.00	0.59	0.52	1.99	0.52	0.25	0.00	0.59	1.26
52.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
53.00	0.00	0.00	0.00	1.12	1.08	1.18	2.00	0.00	1.12	0.00	0.79	0.97
54.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	0.00	1.99	0.00	1.99	2.01
55.00	1.46	0.00	1.47	0.53	1.99	1.99	2.00	0.00	2.00	0.00	2.00	1.99
56.00	1.91	0.00	1.91	0.32	1.73	1.99	2.00	0.13	1.75	0.00	1.94	1.90
57.00	0.65	0.00	1.85	1.07	0.38	1.35	1.99	1.65	0.73	0.00	1.91	0.61
58.00	0.00	0.00	1.37	0.00	0.92	1.34	2.00	1.92	0.00	0.00	1.44	0.00
59.00	0.31	0.00	1.12	0.00	1.34	1.73	2.00	1.17	1.21	0.00	1.34	0.31
60.00	0.91	0.00	1.90	0.04	0.19	0.26	2.00	0.45	0.31	0.00	1.97	2.13
61.00	0.31	0.00	0.84	0.04	0.02	1.32	2.00	0.28	0.33	0.00	1.58	0.00
