Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.373s)
CreateVariables () DONE !!!
Creating 20 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	1.60	0.06	0.00	0.00
3.00	0.00	1.30	0.00	0.00	0.60	1.47	0.00	0.00	0.00	0.00	2.00	0.77	0.00	0.00	0.00	1.51	1.86	0.00	0.00	0.00
4.00	0.00	0.85	0.00	0.00	0.69	1.84	0.00	0.33	0.00	0.00	2.00	1.04	0.00	0.00	0.00	1.90	1.75	0.00	0.00	0.00
5.00	0.00	0.82	0.00	0.00	0.55	0.72	0.00	0.00	0.00	0.00	2.00	1.26	0.00	0.00	0.00	1.83	1.72	0.00	0.00	0.09
6.00	0.00	1.44	0.00	0.00	0.27	2.00	0.00	0.61	0.00	0.00	2.00	1.98	0.00	0.01	0.00	1.88	1.90	0.00	0.00	0.24
7.00	0.00	1.90	0.00	0.00	0.14	1.97	0.00	2.03	0.00	0.00	2.00	1.98	0.00	1.45	0.00	1.95	1.75	0.00	0.00	0.55
8.00	0.00	1.32	0.00	0.00	0.00	1.25	0.00	1.35	0.00	0.00	1.99	1.44	0.00	1.41	0.00	1.99	1.45	0.00	0.00	0.16
9.00	0.00	1.88	0.00	0.00	0.33	1.94	0.00	1.33	0.00	0.00	2.00	1.77	0.00	1.00	0.00	1.94	1.85	0.00	0.00	0.68
10.00	0.00	1.71	0.00	0.00	0.31	1.78	0.00	1.93	0.00	0.00	2.00	1.74	0.00	0.29	0.00	1.99	1.84	0.00	0.00	0.00
11.00	0.00	1.51	0.00	0.00	0.66	2.01	0.00	0.61	0.00	0.00	2.00	1.93	0.00	0.55	0.00	1.53	1.39	0.00	0.00	0.42
12.00	0.00	0.80	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.00	2.00	1.06	0.00	0.00	0.00	1.67	1.81	0.00	0.00	0.35
13.00	0.00	1.20	0.00	0.00	2.18	1.97	0.00	1.60	0.00	0.00	2.00	2.00	0.00	0.16	0.00	1.99	1.95	0.00	0.00	0.38
14.00	0.00	1.88	0.00	0.00	0.37	2.00	0.00	1.50	0.00	0.00	1.99	2.00	0.00	0.64	0.00	2.00	2.00	0.00	0.00	0.42
15.00	0.00	1.31	0.00	0.00	0.04	2.00	0.00	0.47	0.00	0.00	2.00	1.12	0.00	0.00	0.00	1.99	1.24	0.00	0.00	0.08
