Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.223s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.87	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.89	1.11	0.39	0.00	0.13	2.00	0.84	0.57	0.44	0.20
6.00	1.60	1.59	1.07	0.00	0.41	2.00	1.77	1.21	0.71	0.14
7.00	2.26	1.91	1.38	0.00	0.85	2.00	1.95	2.27	1.83	0.40
8.00	2.00	1.65	1.94	0.00	1.12	1.99	2.00	1.98	1.73	0.47
9.00	2.00	2.25	1.83	0.00	0.11	2.00	1.98	1.86	0.88	0.00
10.00	2.00	2.00	1.59	0.00	0.11	2.00	1.98	1.88	1.28	0.20
11.00	2.00	1.77	1.63	0.00	0.00	2.00	1.92	1.66	0.15	0.00
12.00	2.00	1.91	1.72	0.00	0.08	2.00	2.00	1.50	0.65	0.77
13.00	2.00	1.99	2.00	0.00	0.14	2.00	1.99	1.91	0.49	1.93
14.00	1.99	2.00	2.00	0.00	0.53	1.99	2.00	2.00	1.61	0.48
15.00	1.99	2.00	1.87	0.00	0.00	2.00	1.81	1.72	1.75	0.00
16.00	2.00	2.00	1.93	0.00	0.04	2.00	2.00	1.93	1.40	0.00
17.00	1.98	2.00	2.01	0.00	0.45	2.00	1.94	1.83	1.86	0.82
18.00	2.00	2.00	1.87	0.00	0.40	2.00	1.99	2.00	1.86	0.00
