Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.372s)
CreateVariables () DONE !!!
Creating 24 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00	0.00	1.47	1.17	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.73	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.70	1.81	0.37	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.12	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.47	0.73	0.00	0.00	0.00	0.00
5.00	0.78	0.04	0.00	0.00	0.00	0.00	0.45	1.75	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.54	1.06	0.25	0.00	0.02	0.04
6.00	0.73	0.00	0.00	0.00	0.00	0.00	0.73	1.90	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.99	1.64	0.88	0.00	0.05	0.06
7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.04	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	1.95	1.10	0.00	0.00	0.00
8.00	1.01	0.00	0.00	0.00	0.00	0.00	0.91	1.06	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	1.99	0.93	0.40	0.00	0.00	0.00
9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.83	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.04	2.00	2.17	0.19	0.00	0.00	0.00
10.00	2.47	0.00	0.00	0.00	0.00	0.00	1.91	1.52	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.95	2.19	1.14	0.00	0.00	0.00
11.00	0.86	0.00	0.00	0.00	0.00	0.00	0.69	2.14	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	1.58	0.00	0.00	0.00	0.00
