Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.370s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.42	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	1.57	1.25	1.18	0.87	0.00	0.82	2.00	1.33	0.95	0.00	0.00	0.00
6.00	1.99	1.99	1.66	1.88	0.00	1.58	2.00	1.98	1.98	0.00	0.00	0.00
7.00	1.95	2.00	1.47	1.66	0.00	1.39	2.00	2.00	1.52	0.00	0.00	0.00
8.00	2.00	1.95	1.81	1.25	0.00	0.82	1.99	2.00	1.86	1.07	0.00	0.29
9.00	1.98	1.99	1.74	0.78	0.00	0.32	2.00	1.67	1.31	1.07	0.00	0.33
10.00	2.01	2.00	1.88	1.81	0.00	0.02	2.00	2.01	1.79	1.42	0.00	0.74
11.00	1.50	1.46	0.81	0.46	0.00	0.40	2.00	1.77	1.63	0.65	0.00	0.35
12.00	1.99	2.18	1.58	1.07	0.00	0.00	2.00	1.59	1.40	0.00	0.00	0.00
13.00	1.98	2.00	1.92	1.88	0.00	0.00	2.00	1.99	1.83	2.54	0.00	0.00
14.00	2.00	2.00	2.00	1.87	0.00	0.00	1.99	2.00	1.93	2.01	0.00	0.00
15.00	0.88	0.89	0.89	0.89	0.00	0.00	2.00	0.89	0.89	0.93	0.00	0.00
16.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
17.00	1.79	1.74	0.69	0.00	0.00	0.67	2.00	0.78	0.00	0.75	0.00	0.67
18.00	2.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
19.00	1.99	1.88	1.54	0.81	0.00	0.59	2.00	1.75	1.06	1.26	0.00	0.61
20.00	2.00	2.01	1.51	1.27	0.00	0.42	1.99	1.98	1.48	0.79	0.00	0.08
21.00	2.00	2.00	2.00	1.26	0.00	0.00	2.00	1.99	2.17	0.87	0.00	0.00
22.00	2.00	1.93	1.53	0.52	0.00	0.00	2.00	1.88	1.61	0.22	0.00	0.00
23.00	1.99	2.00	1.65	0.04	0.00	0.00	2.00	1.91	1.70	0.92	0.00	0.00
24.00	1.99	1.84	1.94	1.31	0.00	0.13	2.00	1.98	1.90	1.05	0.00	0.18
