Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.230s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.66	0.00	0.00	0.00	0.00	2.00	0.00	1.54	1.41	0.07	0.06
6.00	1.86	2.00	0.00	1.39	0.00	0.00	2.00	1.80	1.84	0.28	0.75	0.64
7.00	1.85	1.88	1.57	0.80	0.00	0.00	2.00	1.83	1.57	1.32	0.16	0.19
8.00	1.86	2.00	1.81	0.94	0.00	0.00	1.99	1.80	1.44	1.01	0.51	0.20
9.00	1.98	1.93	1.53	0.11	0.00	0.00	2.00	1.88	1.66	0.37	0.14	0.22
10.00	2.01	2.05	1.84	1.63	0.00	0.00	2.00	2.01	2.01	0.49	0.00	0.06
11.00	2.00	2.00	1.95	0.01	0.00	0.00	2.00	2.00	2.05	0.47	0.06	0.32
12.00	2.00	1.99	2.00	0.00	0.00	0.00	2.00	2.00	1.99	0.00	0.00	0.00
13.00	2.00	1.99	1.66	0.45	0.00	0.00	2.00	1.99	1.93	1.30	0.34	0.31
14.00	1.98	1.83	1.72	1.58	0.00	0.00	1.99	1.90	1.01	0.60	0.00	0.12
15.00	2.00	1.88	1.77	1.27	0.00	0.00	2.00	1.97	1.95	1.34	0.13	0.00
16.00	2.00	1.98	1.74	0.24	0.00	0.00	2.00	1.67	1.65	1.44	0.22	0.00
17.00	1.99	1.95	2.01	0.69	0.00	0.00	2.00	1.88	1.94	0.21	0.19	0.26
18.00	2.00	1.95	1.46	1.47	0.00	0.00	2.00	1.86	1.57	0.00	0.00	0.02
19.00	1.93	1.78	1.55	0.98	0.00	0.00	2.00	1.79	1.18	0.91	0.19	0.00
20.00	1.95	2.00	1.24	0.92	0.00	0.00	1.99	1.90	1.73	0.62	0.54	0.05
21.00	1.28	1.98	1.86	0.78	0.00	0.00	2.00	1.19	1.05	0.72	0.08	0.00
22.00	1.70	1.74	1.81	0.34	0.00	0.00	2.00	1.64	1.52	0.19	0.02	0.00
23.00	1.94	1.54	1.33	0.28	0.00	0.00	2.00	1.59	1.45	0.62	0.00	0.00
24.00	2.01	1.92	0.89	0.33	0.00	0.00	2.00	1.83	1.44	0.00	0.00	0.00
25.00	2.01	1.93	1.75	0.95	0.00	0.00	2.00	2.00	2.05	0.94	0.22	0.00
26.00	1.98	1.97	1.93	1.17	0.00	0.00	1.99	2.00	1.99	1.26	0.07	0.00
27.00	2.01	2.04	1.99	0.57	0.00	0.00	2.00	2.00	1.63	0.22	0.02	0.24
28.00	2.00	1.94	1.78	0.24	0.00	0.00	2.00	1.81	1.67	0.93	0.00	0.00
29.00	1.98	1.98	2.11	1.74	0.00	0.00	2.00	1.95	1.80	0.58	0.00	0.00
