Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.269s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.93	0.49	0.44	0.00	0.85	2.00	0.00	0.00	0.00	0.00	0.48	0.84	0.73
6.00	0.00	0.00	0.65	0.86	0.41	0.00	0.53	2.00	0.48	0.00	0.00	0.16	0.67	0.77	0.21
7.00	0.00	0.31	0.67	0.88	0.49	0.00	0.69	2.00	1.51	0.02	0.00	1.10	1.02	0.47	0.27
8.00	0.15	0.66	0.47	0.14	0.00	0.72	0.21	1.99	0.00	0.05	0.86	0.37	0.00	0.52	0.21
9.00	0.04	0.00	0.00	0.00	0.00	0.15	0.39	2.00	0.00	0.00	0.39	0.48	0.81	0.00	0.00
10.00	0.15	0.31	0.00	0.64	0.05	0.42	0.66	2.00	0.00	0.40	0.15	0.09	0.00	0.58	0.28
11.00	0.00	0.00	0.14	0.31	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00
12.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	0.65	0.00	0.55	0.20	0.00	0.35	0.60	2.00	0.00	0.27	0.48	0.57	0.60	0.39	0.34
14.00	0.00	0.00	0.00	0.44	0.47	0.27	0.00	1.99	0.91	0.46	0.00	0.44	1.25	0.28	0.24
15.00	0.00	0.00	0.04	0.31	0.05	0.00	0.27	2.00	0.08	0.05	0.00	0.06	0.73	0.13	0.60
16.00	0.31	0.00	3.07	0.48	0.00	0.00	1.08	2.00	0.48	0.05	0.15	0.09	0.51	0.00	0.00
17.00	1.22	0.00	0.15	0.40	0.13	0.01	0.91	2.00	0.46	0.53	0.12	0.06	0.61	0.64	0.02
18.00	0.31	0.00	1.18	1.05	0.29	0.31	1.06	2.00	0.64	0.34	0.42	0.47	0.58	0.39	0.53
19.00	0.00	0.00	1.21	0.59	0.01	0.00	0.04	2.00	0.62	0.87	0.00	0.47	0.14	0.54	1.40
20.00	0.00	0.59	0.11	0.92	0.00	0.08	0.00	1.99	0.48	0.25	0.00	0.00	0.15	0.21	0.01
21.00	0.61	0.33	0.00	0.37	0.28	0.05	0.21	2.00	0.34	0.13	0.00	0.48	0.47	0.25	0.00
22.00	0.57	0.12	1.45	0.33	0.24	0.01	0.00	2.00	1.27	0.15	0.00	0.00	0.44	0.31	0.00
23.00	0.35	0.42	0.92	0.61	0.00	0.19	0.42	2.00	0.58	0.00	0.02	0.71	0.16	0.97	0.00
24.00	0.87	0.51	0.54	0.39	0.00	0.14	0.08	2.00	0.95	0.24	0.00	0.00	0.00	1.19	0.75
25.00	0.20	0.55	1.04	0.81	0.04	0.82	0.40	2.00	0.00	0.25	0.61	0.69	0.00	0.41	0.05
26.00	0.19	0.15	0.07	0.08	0.19	0.28	0.00	1.99	0.58	0.12	0.88	0.46	0.00	0.74	0.11
27.00	0.00	1.12	1.64	0.53	0.00	0.77	0.00	2.00	0.40	0.05	0.05	0.19	0.47	0.00	0.00
28.00	0.00	0.00	0.00	0.00	0.09	0.08	0.00	2.00	0.21	0.00	0.53	0.61	0.31	0.61	0.00
29.00	0.00	0.13	1.87	0.00	0.09	0.09	0.24	2.00	0.05	0.00	0.01	1.06	0.25	0.16	0.14
30.00	0.25	1.18	0.82	0.25	0.69	0.06	0.00	2.00	0.00	0.16	0.00	0.65	0.44	1.07	0.28
31.00	0.06	1.47	0.45	0.00	0.00	0.00	0.79	2.00	0.38	0.21	0.04	1.48	1.24	0.32	0.00
32.00	0.32	0.66	1.48	1.10	0.08	0.16	0.61	1.99	0.65	1.04	0.00	0.60	0.00	0.73	0.00
33.00	0.00	0.45	0.06	0.45	0.00	0.00	0.38	2.00	0.24	0.29	0.22	0.52	0.31	1.20	0.00
34.00	0.00	0.37	1.60	0.87	0.00	0.00	1.01	2.00	0.89	0.00	0.07	0.00	0.58	0.53	0.00
35.00	1.12	0.05	0.71	0.94	0.19	0.15	0.91	2.00	0.61	0.11	0.15	0.53	1.31	0.27	0.00
36.00	0.71	0.39	0.39	0.18	0.00	0.07	1.26	2.00	0.67	0.00	0.11	0.49	0.21	0.58	0.00
37.00	0.62	0.31	0.04	0.19	0.57	0.00	1.65	2.00	0.07	0.00	0.00	0.04	0.04	0.00	0.00
38.00	0.00	0.31	0.00	0.00	0.00	0.12	2.04	1.99	0.00	0.00	2.39	0.00	0.00	0.00	0.00
39.00	0.18	0.33	0.53	0.24	0.16	0.05	0.33	2.00	0.37	0.39	0.93	0.20	0.86	0.39	0.38
40.00	0.00	0.00	0.79	0.54	0.00	0.00	0.00	2.00	0.64	0.09	0.01	0.00	1.48	1.58	0.57
