Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.301s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	1.24	0.67	0.49	0.00	0.00	0.20	0.28	2.00	0.00	0.00	0.00	0.00	0.21	0.24	0.00	0.00
6.00	0.00	0.00	0.14	0.19	0.93	0.00	0.00	0.19	0.54	2.00	1.22	0.00	0.00	0.00	0.15	0.72	0.00	0.00
7.00	0.00	0.00	0.38	2.76	1.27	0.00	0.00	0.27	0.45	2.00	1.41	0.00	0.00	0.05	0.31	0.81	0.00	0.33
8.00	0.00	0.00	0.71	0.69	0.78	0.00	0.00	0.04	0.00	1.99	0.89	0.19	0.00	0.00	0.07	0.87	0.00	0.64
9.00	0.00	0.00	0.21	1.38	0.16	0.00	0.00	0.16	0.65	2.00	0.59	0.35	0.00	0.16	0.40	0.00	0.00	0.31
10.00	0.00	0.00	0.84	1.55	0.91	0.00	0.00	0.12	0.60	2.00	0.33	0.55	0.00	0.07	0.14	0.89	0.00	0.19
11.00	0.00	0.00	0.93	0.22	0.00	0.00	0.00	0.22	0.24	2.00	0.09	0.04	0.00	0.57	0.58	0.00	0.00	0.02
