Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.665s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	1.40	1.47	1.41	1.22	0.00	1.59	2.00	0.00	0.00	0.00	1.59	1.59
6.00	0.58	0.37	1.11	1.26	0.45	1.27	2.00	0.64	0.49	0.71	1.41	1.12
7.00	0.28	1.32	0.81	1.38	0.25	0.53	2.00	0.73	0.79	0.31	0.51	0.74
8.00	0.77	0.87	1.72	0.54	0.47	0.55	1.99	0.39	0.02	0.04	0.68	0.33
9.00	0.37	0.84	0.27	0.26	0.38	1.59	2.00	0.05	0.31	0.88	0.00	0.00
10.00	0.49	0.37	1.55	1.02	0.37	0.98	2.00	1.35	0.22	1.46	1.32	0.64
11.00	0.06	0.33	0.00	1.04	0.98	0.74	2.00	1.60	0.33	0.94	1.07	1.68
12.00	0.78	1.84	1.57	2.00	0.45	1.04	2.00	1.18	0.00	0.66	1.75	1.71
13.00	0.12	1.71	1.47	0.67	0.44	1.84	2.00	1.25	2.24	1.46	0.95	0.29
14.00	0.92	1.46	1.64	0.34	1.88	1.47	1.99	1.11	0.19	1.17	1.26	2.14
15.00	0.82	0.84	1.34	0.59	0.99	1.44	2.00	0.72	0.34	0.93	0.84	1.81
16.00	0.02	0.57	1.04	0.94	0.00	0.37	2.00	0.98	0.00	1.60	1.47	1.02
17.00	0.24	0.58	0.58	1.02	0.48	0.69	2.00	1.01	0.00	0.59	0.95	1.44
18.00	0.00	0.49	1.07	0.61	0.21	1.07	2.00	1.72	1.02	0.00	0.84	0.12
19.00	0.00	0.48	0.58	1.12	0.19	0.09	2.00	0.78	0.58	1.54	1.13	0.79
20.00	0.67	1.40	1.39	1.64	0.38	1.32	1.99	1.47	0.35	1.24	1.65	1.55
21.00	0.22	0.97	0.52	1.21	0.45	1.04	2.00	0.85	0.71	0.85	0.42	1.07
22.00	0.00	1.08	0.41	0.26	0.74	1.04	2.00	1.25	1.37	0.86	1.08	0.31
