Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.360s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	1.64	1.01	0.00	0.00	0.44	0.00	0.00	0.00	1.99	0.01	0.04	0.58	0.00	0.00	0.00	0.12	0.00
3.00	0.00	1.98	1.79	0.00	0.00	0.31	0.00	0.00	0.00	2.00	0.00	0.00	1.35	0.00	0.00	0.00	0.38	0.00
4.00	0.00	1.37	1.83	0.00	0.26	0.06	0.00	0.00	0.00	2.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.85	1.80	0.68	0.65	0.02	0.00	0.00	0.00	2.00	0.00	0.00	2.11	0.22	0.12	0.00	0.00	0.00
6.00	0.00	2.11	1.78	1.12	0.19	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.32	0.53	0.00	0.00	0.00	0.00
7.00	0.00	1.90	1.81	1.13	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.51	0.31	0.00	0.00	0.00	0.00
8.00	0.00	2.00	1.99	0.64	1.27	0.08	0.00	0.00	0.00	1.99	0.00	0.00	0.86	0.00	0.00	0.00	0.00	0.00
9.00	0.00	2.00	1.07	1.33	0.00	1.19	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
10.00	0.00	2.00	1.64	1.80	0.00	0.29	0.00	0.00	0.00	2.00	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00
11.00	0.00	1.99	1.95	1.99	0.00	0.31	0.00	0.00	0.00	2.00	0.00	0.00	0.89	0.16	0.00	0.00	0.00	0.00
12.00	0.00	1.93	1.78	1.58	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.59	0.21	0.00	0.00	0.00	0.00
13.00	0.00	1.99	2.00	2.03	0.31	0.00	0.00	0.20	0.00	2.00	0.00	0.00	0.55	0.00	0.00	0.18	0.21	0.20
14.00	0.00	2.00	1.68	1.68	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
15.00	0.00	2.00	1.91	1.86	0.00	0.14	0.00	0.00	0.00	2.00	0.00	0.00	1.52	1.22	0.00	0.00	0.00	0.00
16.00	0.00	2.00	1.70	1.80	0.31	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00
17.00	0.00	1.88	2.00	0.55	1.02	0.00	0.01	0.01	0.00	2.00	0.00	0.00	1.44	0.22	0.00	0.00	0.04	0.04
18.00	0.00	2.00	1.83	0.07	1.52	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.45	0.45	0.00	0.00	0.00	0.00
19.00	0.00	1.95	1.94	0.61	0.62	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00
20.00	0.00	1.99	1.91	0.61	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	0.00	2.00	1.95	0.85	0.28	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.00
