Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.362s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.86	0.00	0.00	0.00	1.30	1.50	1.99	0.00	0.72	0.00	0.00	0.00	0.00	0.00
3.00	0.00	1.05	0.00	0.00	0.00	0.75	1.20	2.00	0.00	1.05	0.28	0.00	0.58	0.00	0.00
4.00	0.00	0.97	0.00	0.00	0.00	0.69	1.97	2.00	0.13	0.65	0.39	0.00	0.99	0.00	0.45
5.00	0.00	0.59	0.00	0.00	0.00	0.04	0.59	2.00	0.75	0.51	0.04	0.00	0.88	0.00	0.02
6.00	0.00	0.60	0.00	0.00	0.00	0.13	1.11	2.00	0.93	0.12	0.00	0.00	0.91	0.13	0.28
7.00	0.00	1.59	0.00	0.00	0.00	0.24	1.30	2.00	1.00	0.65	0.26	0.00	0.93	0.91	0.00
8.00	0.00	1.77	0.00	0.00	0.00	0.65	1.83	1.99	1.32	0.34	0.60	0.00	1.24	1.47	0.00
9.00	0.00	0.22	0.00	0.00	0.00	0.05	1.32	2.00	0.41	0.94	0.21	0.00	0.95	0.24	1.22
10.00	0.00	0.80	0.00	0.00	0.00	0.71	0.79	2.00	1.41	0.00	0.71	0.00	0.78	0.29	0.00
11.00	0.00	2.26	0.00	0.00	0.00	1.75	1.94	2.00	1.97	1.81	1.75	0.00	1.68	1.70	0.00
12.00	0.00	0.39	0.00	0.00	0.00	1.00	1.21	2.00	0.93	0.33	1.04	0.00	1.98	0.00	0.00
13.00	0.00	0.15	0.00	0.00	0.00	1.05	1.77	2.00	0.40	1.10	1.08	0.00	1.06	1.01	0.65
14.00	0.00	0.80	0.00	0.00	0.00	0.45	1.65	1.99	1.24	1.48	0.60	0.00	1.84	0.00	0.01
15.00	0.00	1.42	0.00	0.00	0.00	0.38	1.08	2.00	0.74	0.79	0.39	0.00	0.99	0.34	0.31
16.00	0.00	0.31	0.00	0.00	0.00	0.00	1.47	2.00	0.82	0.62	0.00	0.00	1.51	0.74	0.79
17.00	0.00	1.38	0.00	0.00	0.00	0.87	1.47	2.00	0.28	0.68	0.87	0.00	0.93	0.37	0.24
18.00	0.00	0.51	0.00	0.00	0.00	0.25	1.04	2.00	0.31	0.22	0.25	0.00	0.00	0.01	0.00
19.00	0.00	0.42	0.00	0.00	0.00	0.40	1.63	2.00	0.41	0.00	0.39	0.00	1.40	0.51	0.02
20.00	0.00	0.00	0.00	0.00	0.00	0.00	1.86	1.99	2.24	2.39	0.00	0.00	1.99	2.05	1.84
21.00	0.00	0.52	0.00	0.00	0.00	0.46	0.72	2.00	0.68	0.69	0.46	0.00	1.58	1.52	0.54
22.00	0.00	1.13	0.00	0.00	0.00	0.16	0.73	2.00	1.08	0.33	0.20	0.00	0.25	0.45	0.00
23.00	0.00	0.59	0.00	0.00	0.00	0.26	1.61	2.00	0.73	0.66	0.21	0.00	1.60	0.38	0.00
24.00	0.00	1.78	0.00	0.00	0.00	0.31	1.22	2.00	1.60	0.55	0.31	0.00	1.00	1.91	0.08
25.00	0.00	1.07	0.00	0.00	0.00	0.27	0.68	2.00	1.42	0.40	0.27	0.00	1.30	1.57	0.80
26.00	0.00	0.07	0.00	0.00	0.00	0.06	0.51	1.99	0.65	0.24	0.05	0.00	1.14	0.87	0.00
27.00	0.00	0.05	0.00	0.00	0.00	0.00	1.83	2.00	0.32	0.61	0.00	0.00	1.24	1.25	0.88
28.00	0.00	0.26	0.00	0.00	0.00	0.00	1.11	2.00	0.99	1.38	0.00	0.00	1.61	1.41	0.33
29.00	0.00	0.31	0.00	0.00	0.00	0.24	1.20	2.00	1.70	0.89	0.22	0.00	1.42	0.89	0.87
30.00	0.00	1.13	0.00	0.00	0.00	0.15	0.77	2.00	1.40	0.00	0.15	0.00	1.48	0.87	0.00
31.00	0.00	1.21	0.00	0.00	0.00	0.18	2.46	2.00	1.30	1.63	0.18	0.00	1.32	0.79	0.00
32.00	0.00	1.22	0.00	0.00	0.00	0.89	1.11	1.99	0.65	0.40	0.89	0.00	1.22	0.55	0.25
33.00	0.00	1.24	0.00	0.00	0.00	0.58	1.83	2.00	1.90	0.49	0.60	0.00	1.32	1.80	1.81
34.00	0.00	0.78	0.00	0.00	0.00	0.29	0.53	2.00	1.39	0.31	0.28	0.00	1.22	1.11	1.14
35.00	0.00	0.49	0.00	0.00	0.00	0.65	1.64	2.00	1.51	0.69	0.49	0.00	1.81	1.04	0.85
36.00	0.00	0.57	0.00	0.00	0.00	1.00	2.00	2.00	1.17	0.54	1.02	0.00	1.99	0.31	0.00
37.00	0.00	0.74	0.00	0.00	0.00	0.91	1.77	2.00	1.01	1.55	1.08	0.00	1.44	1.77	0.71
38.00	0.00	1.67	0.00	0.00	0.00	1.39	0.48	1.99	1.12	0.00	1.37	0.00	1.20	1.72	0.42
39.00	0.00	1.77	0.00	0.00	0.00	0.72	2.39	2.00	1.07	0.00	0.71	0.00	1.10	0.84	0.27
40.00	0.00	0.69	0.00	0.00	0.00	0.84	0.69	2.00	0.88	0.62	0.72	0.00	1.28	0.45	0.14
41.00	0.00	0.92	0.00	0.00	0.00	0.44	1.25	2.00	0.85	0.85	0.48	0.00	0.99	0.61	0.26
42.00	0.00	0.68	0.00	0.00	0.00	0.31	1.27	2.00	1.26	0.25	0.00	0.00	0.61	0.11	0.68
43.00	0.00	1.02	0.00	0.00	0.00	0.12	0.98	2.00	2.00	1.65	0.19	0.00	1.40	1.98	0.65
44.00	0.00	1.99	0.00	0.00	0.00	0.51	0.49	1.99	1.87	1.81	0.51	0.00	2.00	1.99	0.51
45.00	0.00	0.72	0.00	0.00	0.00	0.40	0.52	2.00	0.99	1.31	0.44	0.00	1.26	1.00	0.64
46.00	0.00	0.27	0.00	0.00	1.31	0.18	1.84	2.00	1.57	1.31	0.18	0.00	0.89	0.37	0.86
47.00	0.00	1.48	0.00	0.00	0.39	0.45	0.85	2.00	0.88	0.15	0.51	0.00	1.68	0.87	0.46
48.00	0.00	0.61	0.00	0.00	1.12	0.02	1.54	2.00	1.25	0.53	0.00	0.00	1.45	0.55	0.85
49.00	0.00	2.00	0.00	0.00	0.00	0.35	2.00	2.00	0.51	0.00	0.37	0.00	1.80	0.01	0.00
50.00	0.00	1.34	0.00	0.00	0.27	0.49	1.67	2.00	1.17	0.00	0.53	0.00	1.14	1.41	0.02
51.00	0.00	1.90	0.00	0.00	0.00	0.86	2.01	1.99	1.17	0.22	1.07	0.00	1.72	0.84	0.00
