Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.390s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	1.91	0.00	1.02	0.00	0.00	0.00	0.00	1.99	0.00	0.00	1.04	0.00	0.61	0.00	0.00
3.00	0.00	1.87	0.00	1.32	0.00	0.00	0.00	0.00	2.00	1.97	0.00	1.67	0.00	0.07	0.00	0.00
4.00	1.32	2.06	1.25	0.01	0.00	0.00	0.06	0.00	2.00	1.84	1.27	0.44	0.00	0.06	0.07	0.06
5.00	1.55	0.92	0.85	0.00	0.00	0.00	0.00	0.00	2.00	1.28	0.28	0.00	0.00	0.00	0.00	0.00
6.00	1.08	0.87	0.85	0.52	0.00	0.00	0.00	0.00	2.00	1.60	1.31	0.45	0.00	0.08	0.00	0.09
7.00	1.87	1.88	1.87	0.62	0.00	0.00	0.00	0.00	2.00	1.72	0.73	0.28	0.00	0.00	0.00	0.00
8.00	1.85	1.67	1.67	0.72	0.00	0.00	0.00	0.00	1.99	1.83	1.81	0.79	0.00	0.00	0.00	0.00
9.00	1.81	1.83	1.65	0.35	0.00	0.00	0.00	0.00	2.00	1.88	0.35	0.31	0.00	0.00	0.00	0.00
10.00	2.00	1.77	1.15	0.61	0.00	0.00	0.00	0.00	2.00	1.81	1.86	1.04	0.00	0.00	0.00	0.00
11.00	1.90	1.33	1.32	0.31	0.00	0.00	0.00	0.00	2.00	1.70	0.69	2.00	0.00	0.00	0.00	0.00
12.00	2.00	1.63	1.22	0.01	0.00	0.00	0.00	0.00	2.00	1.58	0.75	0.32	0.00	0.00	0.00	0.00
13.00	2.00	2.01	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.98	0.00	0.61	0.00	0.00	0.00	0.00
14.00	1.99	1.51	0.31	1.07	0.00	0.00	0.00	0.00	1.99	1.99	2.11	0.99	0.55	0.19	0.00	0.12
15.00	2.00	1.98	1.97	0.82	0.00	0.00	0.00	0.00	2.00	1.98	1.26	0.02	0.00	0.00	0.00	0.00
