Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.444s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.65	0.31
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.29	0.00	1.01	1.42
4.00	0.00	0.00	1.38	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.59	0.41	0.79	0.78
5.00	0.00	0.37	0.55	0.00	0.00	0.45	0.00	0.00	2.00	0.00	0.00	0.00	1.77	1.19	0.67	0.45
6.00	0.01	0.72	0.46	0.00	0.00	1.26	0.00	0.00	2.00	0.31	0.04	0.00	1.95	1.35	1.24	0.47
7.00	0.00	0.05	0.00	0.00	0.00	1.11	0.00	0.00	2.00	0.02	0.00	0.00	2.01	1.93	0.00	0.31
8.00	0.06	1.00	0.06	0.00	0.00	1.20	0.00	0.00	1.99	0.92	0.00	0.00	1.33	0.55	1.28	0.00
9.00	0.02	0.60	1.28	0.00	0.00	1.35	0.00	0.00	2.00	0.55	0.21	0.00	1.99	1.12	0.33	0.09
10.00	0.05	1.63	1.44	0.00	0.00	1.44	0.00	0.00	2.00	0.27	0.06	0.00	1.65	1.24	1.40	0.05
11.00	0.06	1.75	0.85	0.00	0.00	1.91	0.00	0.00	2.00	0.00	0.00	0.00	1.65	1.77	1.22	0.01
12.00	0.00	2.00	0.59	0.00	0.00	2.06	0.00	0.00	2.00	0.31	0.00	0.00	2.00	1.94	2.10	0.05
13.00	0.07	1.71	1.27	0.00	0.00	1.88	0.00	0.00	2.00	0.00	0.00	0.00	1.99	1.71	1.52	0.28
14.00	0.02	0.42	0.55	0.00	0.00	1.93	0.00	0.00	1.99	0.00	0.00	0.00	1.99	1.81	1.37	0.14
15.00	0.07	1.38	0.06	0.00	0.00	1.59	0.00	0.00	2.00	0.00	0.00	0.00	2.00	1.98	1.90	1.28
16.00	0.04	1.55	1.39	0.00	0.00	1.75	0.00	0.00	2.00	0.00	0.00	0.00	2.00	1.59	1.21	0.93
17.00	0.06	0.62	0.61	0.00	0.00	1.24	0.00	0.00	2.00	0.00	0.48	0.00	1.19	1.27	1.13	0.25
18.00	0.00	0.59	0.38	0.00	0.00	1.35	0.00	0.00	2.00	0.00	0.00	0.00	2.03	1.22	1.88	0.27
19.00	0.00	1.15	1.19	0.00	0.00	1.66	0.00	0.00	2.00	0.00	0.00	0.00	1.58	1.59	0.60	0.80
20.00	0.00	0.51	1.32	0.00	0.00	1.59	0.00	0.00	1.99	0.00	0.00	0.00	1.88	0.52	0.19	0.00
21.00	0.00	0.60	0.44	0.00	0.00	0.95	0.00	0.00	2.00	0.00	0.00	0.00	1.30	1.97	0.85	0.00
22.00	0.00	0.31	0.01	0.00	0.00	1.97	0.00	0.00	2.00	0.00	0.00	0.00	2.50	2.00	0.49	0.37
23.00	0.00	0.61	1.13	0.00	0.00	2.05	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.51	0.95	0.61
24.00	0.02	0.55	1.99	0.00	0.00	1.98	0.00	0.00	2.00	0.00	0.00	0.00	1.98	2.48	0.40	0.00
25.00	0.04	1.02	0.59	0.00	0.00	1.15	0.00	0.00	2.00	0.00	0.00	0.00	1.37	1.60	0.75	0.07
26.00	0.01	0.94	0.09	0.00	0.00	1.74	0.00	0.00	1.99	0.00	0.00	0.00	1.95	1.53	0.40	0.00
27.00	0.06	1.74	0.97	0.00	0.00	1.84	0.00	0.00	2.00	0.00	0.00	0.00	1.98	1.67	1.60	0.21
28.00	0.00	0.00	1.00	0.00	0.00	1.60	0.00	0.00	2.00	0.00	0.00	0.00	1.73	0.48	0.92	0.00
29.00	0.13	2.01	1.63	0.00	0.00	1.87	0.00	0.00	2.00	0.00	0.34	0.00	1.42	1.81	1.14	0.42
30.00	0.06	1.27	1.22	0.00	0.00	1.27	0.00	0.00	2.00	0.00	0.18	0.00	2.21	1.97	1.11	0.11
31.00	0.04	0.32	0.07	0.00	0.00	1.79	0.00	0.00	2.00	0.00	0.00	0.00	1.60	1.78	0.65	0.78
32.00	0.00	0.81	0.52	0.00	0.00	1.47	0.00	0.00	1.99	0.69	0.00	0.00	1.79	1.54	1.75	0.00
33.00	0.01	0.91	0.61	0.00	0.00	1.50	0.00	0.00	2.00	0.72	0.00	0.00	2.00	1.63	1.01	0.94
34.00	0.01	1.19	0.31	0.00	0.00	1.57	0.00	0.00	2.00	0.00	0.00	0.00	1.99	1.60	0.61	0.22
35.00	0.00	0.93	0.08	0.00	0.00	1.63	0.00	0.00	2.00	0.00	0.00	0.00	1.99	1.77	0.46	0.18
36.00	0.00	0.77	0.86	0.00	0.00	0.73	0.00	0.00	2.00	0.00	0.00	0.00	1.84	1.87	0.07	0.68
37.00	0.01	1.87	1.70	0.00	0.00	1.67	0.00	0.00	2.00	0.00	0.00	0.00	1.68	1.86	0.80	0.08
38.00	0.00	0.05	1.28	0.00	0.00	1.50	0.00	0.00	1.99	0.00	0.16	0.00	1.99	2.00	0.13	0.12
39.00	0.06	1.70	1.04	0.00	0.00	1.37	0.00	0.00	2.00	0.00	0.00	0.00	1.91	1.70	0.65	0.06
40.00	0.01	1.44	1.08	0.00	0.00	1.01	0.00	0.00	2.00	0.00	0.15	0.00	2.08	1.44	0.87	0.79
41.00	0.05	0.74	0.18	0.00	0.00	1.25	0.00	0.00	2.00	0.00	0.00	0.00	1.99	0.79	1.10	0.44
42.00	0.02	0.81	1.22	0.00	0.00	1.94	0.00	0.00	2.00	0.00	0.00	0.00	1.94	1.79	2.04	0.00
43.00	0.04	1.08	0.99	0.00	0.00	1.80	0.00	0.00	2.00	0.00	0.00	0.00	1.80	1.80	1.83	0.28
44.00	0.00	0.91	1.00	0.00	0.00	0.92	0.00	0.00	1.99	0.00	0.00	0.00	1.63	1.11	1.19	0.00
45.00	0.00	0.60	0.25	0.00	0.00	1.02	0.00	0.00	2.00	0.00	0.00	0.00	1.13	1.77	1.74	0.00
46.00	0.21	0.93	0.13	0.00	0.00	1.15	0.00	0.00	2.00	0.00	0.00	0.00	1.21	0.79	0.20	0.31
47.00	0.13	1.65	1.47	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	1.99	2.00	1.28	1.35
48.00	0.00	1.59	1.59	0.00	0.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00	2.00	1.99	1.93	2.00
49.00	0.01	1.26	1.20	0.00	0.00	1.68	0.00	0.00	2.00	0.00	0.00	0.00	1.93	1.91	0.99	1.00
50.00	0.00	0.94	0.67	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	1.17	1.24	0.55	0.06
51.00	0.00	1.21	0.93	0.00	0.00	1.74	0.00	0.00	1.99	0.00	0.00	0.00	1.66	1.13	1.39	0.00
52.00	0.07	0.58	0.98	0.00	0.00	1.00	0.00	0.00	2.00	0.00	0.20	0.00	1.71	1.24	1.13	0.12
53.00	0.08	0.68	0.60	0.00	0.00	0.82	0.00	0.00	2.00	0.00	0.02	0.00	0.79	0.87	0.87	0.05
54.00	0.00	0.99	1.94	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	2.01	2.36	2.07	0.31
55.00	0.01	0.77	0.26	0.00	0.00	1.20	0.00	0.00	2.00	0.18	0.00	0.00	1.32	0.87	0.92	0.55
56.00	0.00	1.24	0.67	0.00	0.00	1.61	0.00	0.00	2.00	0.00	0.00	0.00	0.99	0.68	0.00	0.00
57.00	0.00	1.34	0.00	0.00	0.00	0.77	0.00	0.00	1.99	0.00	0.14	0.00	1.15	1.78	1.71	0.09
58.00	0.00	1.30	2.03	0.00	0.00	1.87	0.00	0.00	2.00	0.00	0.00	0.00	1.30	1.11	1.53	0.00
59.00	0.00	1.86	0.78	0.00	0.00	0.46	0.00	0.00	2.00	0.31	0.00	0.00	1.98	1.88	1.53	0.00
60.00	0.00	1.08	0.00	0.00	0.00	0.61	0.00	0.00	2.00	0.00	0.22	0.00	1.98	1.60	1.12	0.55
61.00	0.01	0.26	0.51	0.00	0.00	2.17	0.00	0.00	2.00	0.25	0.00	0.00	2.00	2.06	1.99	1.32
62.00	0.00	0.72	0.88	0.00	0.00	1.81	0.00	0.00	2.00	0.39	0.00	0.00	1.94	1.73	0.27	0.27
63.00	0.00	0.71	0.00	0.00	0.00	1.58	0.00	0.00	1.99	0.58	0.00	0.00	1.99	1.83	1.28	1.25
64.00	0.02	1.20	0.49	0.00	0.00	1.28	0.00	0.00	2.00	0.20	0.00	0.00	1.50	1.53	0.60	0.00
65.00	0.06	0.73	0.06	0.00	0.00	1.14	0.00	0.00	2.00	0.00	0.00	0.00	1.31	1.19	0.20	0.11
66.00	0.00	1.47	1.26	0.00	0.00	0.99	0.00	0.00	2.00	0.00	0.00	0.00	2.01	1.88	1.70	1.31
67.00	0.08	0.84	0.20	0.00	0.00	1.39	0.00	0.00	2.00	0.00	0.05	0.00	2.00	1.81	0.54	0.67
68.00	0.01	0.19	0.11	0.00	0.00	1.21	0.00	0.00	2.00	0.00	0.00	0.00	2.00	1.98	0.55	0.00
69.00	0.00	0.31	0.27	0.00	0.00	1.74	0.00	0.00	1.99	0.00	0.00	0.00	1.99	1.67	2.16	0.33
70.00	0.00	0.52	0.29	0.00	0.00	1.38	0.00	0.00	2.00	0.00	0.00	0.00	1.99	1.53	0.94	0.00
71.00	0.00	0.46	0.74	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.19	0.00	1.50	1.08	1.31	0.01
72.00	0.00	0.39	0.08	0.00	0.00	1.74	0.00	0.00	2.00	0.00	0.00	0.00	1.78	1.91	1.45	0.00
73.00	0.05	0.72	0.49	0.00	0.00	1.91	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.01	1.87	0.05
74.00	0.00	0.61	0.00	0.00	0.00	1.61	0.00	0.00	2.00	0.00	0.00	0.00	1.98	1.41	1.33	0.00
75.00	0.02	0.38	0.09	0.00	0.00	1.66	0.00	0.00	1.99	0.49	0.00	0.00	2.00	1.98	2.30	0.62
