Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.359s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.71	0.00	0.58	0.21	0.00	0.00	0.65	1.98	0.79	0.00	0.00	0.00	0.00	1.13	0.92	0.00
3.00	0.00	0.00	0.00	0.60	0.35	0.81	0.00	0.00	0.00	2.00	0.75	0.00	0.00	0.00	0.00	0.51	1.20	0.13
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.24	0.00	0.00	0.00	0.00	0.18	0.58	0.25
5.00	0.00	0.00	0.00	0.26	0.18	0.45	0.00	0.00	0.31	2.00	0.88	0.00	0.00	0.00	0.00	0.95	0.46	0.73
6.00	0.11	0.00	0.00	0.07	0.95	0.14	0.13	0.00	0.48	2.00	0.51	0.00	0.06	0.14	0.00	0.88	0.81	0.44
7.00	0.04	0.00	1.27	1.47	1.15	0.32	0.04	0.00	0.77	2.00	0.45	0.00	0.02	0.12	0.00	2.06	0.61	0.32
8.00	0.00	0.00	0.06	0.42	0.40	1.22	0.00	0.00	0.13	1.99	0.79	0.00	0.00	0.31	0.00	0.00	0.15	0.44
9.00	0.00	0.00	0.45	0.93	1.04	0.34	0.00	0.00	1.42	2.00	0.88	0.00	0.00	0.00	0.00	0.46	0.31	0.46
10.00	0.01	0.00	0.41	1.90	1.51	0.31	0.00	0.00	0.21	2.00	0.69	0.00	0.01	0.40	0.00	0.89	1.31	0.73
11.00	0.00	0.00	0.78	0.47	0.79	0.29	0.00	0.00	0.75	2.00	0.31	0.00	0.00	0.00	0.00	1.05	0.09	0.29
12.00	0.09	0.00	0.00	0.86	0.94	0.57	0.09	0.00	0.31	2.00	0.82	0.00	0.00	0.08	0.00	1.50	0.88	1.08
13.00	0.11	0.00	0.51	1.10	0.12	0.22	0.11	0.00	1.00	2.00	1.13	0.00	0.09	0.18	0.00	1.72	0.92	1.10
14.00	0.08	0.00	0.00	1.54	1.28	0.75	0.08	0.02	0.00	1.99	0.79	0.00	0.08	0.35	0.00	1.15	1.00	0.39
15.00	0.00	0.00	1.35	1.72	1.06	0.58	0.00	0.00	1.18	2.00	0.75	0.00	0.00	0.00	0.00	1.39	1.05	0.68
16.00	0.00	0.00	0.06	1.33	0.33	0.61	0.01	0.00	1.15	2.00	1.01	0.00	0.00	0.14	0.00	0.49	0.46	0.92
17.00	0.00	0.00	1.18	0.61	1.38	0.60	0.29	0.00	0.00	2.00	0.67	0.00	0.31	0.32	0.00	0.69	0.19	0.79
18.00	0.00	0.00	1.14	0.87	1.01	0.00	0.00	0.01	0.48	2.00	0.40	0.00	0.00	0.00	0.00	0.77	1.53	0.33
19.00	0.21	0.00	0.46	1.79	1.67	0.89	0.20	0.01	0.35	2.00	1.01	0.00	0.12	0.22	0.00	0.29	1.12	0.86
20.00	0.00	0.00	0.14	1.19	0.00	0.98	0.00	0.00	1.26	1.99	1.30	0.00	0.00	0.24	0.00	0.14	0.20	1.48
21.00	0.00	0.00	0.11	1.02	0.31	0.00	0.00	0.00	1.31	2.00	0.67	0.00	0.00	0.00	0.00	1.71	1.17	0.52
22.00	0.00	0.00	0.00	2.00	1.37	0.28	0.00	0.00	0.68	2.00	0.75	0.00	0.00	0.00	0.00	1.61	0.00	0.61
23.00	0.00	0.00	0.00	1.42	1.71	0.00	0.00	0.00	1.88	2.00	0.31	0.00	0.00	0.37	0.00	0.75	0.68	0.24
