Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.354s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.64	0.00	0.00	0.00	0.00	1.59	0.00	0.42	1.99	0.00	0.00	0.00	0.00	0.77	0.00	0.00
3.00	0.33	0.00	0.00	0.00	0.00	0.88	0.11	1.41	2.00	0.00	0.00	0.00	0.00	1.24	0.00	0.00
4.00	2.70	0.00	0.00	0.00	0.00	1.64	0.37	0.91	2.00	1.48	0.74	0.00	0.72	1.57	1.12	0.00
5.00	1.06	0.00	0.00	0.00	0.93	0.00	0.00	0.18	2.00	0.89	0.13	0.00	1.38	1.00	0.16	0.00
6.00	0.74	0.00	0.53	0.00	1.41	1.80	0.00	0.61	2.00	1.01	0.13	0.00	1.84	1.31	0.42	0.00
7.00	0.75	0.00	0.33	0.00	0.86	0.73	0.00	0.00	2.00	1.51	0.49	0.00	1.61	1.54	1.37	0.00
8.00	0.00	0.00	0.01	0.00	0.65	0.67	0.00	0.04	1.99	1.31	0.22	0.00	1.46	1.54	1.07	0.00
9.00	1.13	0.00	0.53	0.00	1.24	0.31	0.00	0.47	2.00	0.00	0.21	0.00	0.95	1.02	0.95	0.00
10.00	0.02	0.00	0.52	0.00	0.71	0.58	0.00	0.00	2.00	0.00	0.12	0.00	1.00	1.08	0.35	0.00
11.00	1.40	0.00	0.00	0.00	0.85	1.66	0.00	0.00	2.00	1.14	1.44	0.00	1.87	1.57	1.07	0.00
