Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.507s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	50.41	37.90	30.51	4.96	0.00	0.00	2.58	2.36	2.70	4.47	0.94	2.68	2.41	4.36	3.09	0.00	0.00
3.00	50.55	38.15	30.51	4.18	1.55	2.85	2.79	1.82	1.46	5.12	1.42	1.01	1.48	4.69	2.82	2.63	1.54
4.00	50.55	38.15	30.52	4.21	2.65	5.23	2.68	3.13	1.73	4.30	1.38	0.85	1.11	3.75	2.56	2.34	2.01
5.00	50.54	38.14	30.51	2.95	2.19	6.41	1.43	2.22	2.37	5.23	0.63	0.77	1.11	4.60	1.95	2.38	2.26
6.00	50.55	38.15	30.51	0.80	0.81	5.69	0.00	0.00	2.46	5.78	0.57	1.06	1.62	4.93	0.00	1.11	1.97
7.00	50.55	38.15	30.52	0.88	0.73	4.71	0.00	0.00	2.35	5.28	0.71	0.64	0.73	4.72	0.00	1.33	1.85
8.00	50.54	38.15	30.51	3.80	0.71	6.79	0.00	0.00	3.34	5.57	0.70	0.00	0.29	6.00	0.00	0.86	1.04
9.00	50.55	38.14	30.52	4.32	0.25	7.34	0.00	0.00	1.76	5.73	0.18	0.00	2.35	6.55	0.00	0.18	0.22
10.00	50.55	38.15	30.51	4.99	0.15	6.56	0.00	0.00	2.57	5.92	0.20	0.00	3.30	6.32	0.00	0.28	0.46
11.00	50.54	38.15	30.51	5.63	0.13	6.20	0.00	0.00	4.10	6.23	0.24	0.00	1.88	6.15	0.00	0.22	0.30
12.00	50.55	38.15	30.52	4.36	0.28	7.82	0.00	0.00	3.93	5.74	0.20	0.00	2.39	6.08	0.00	0.16	0.37
13.00	50.55	38.14	30.51	1.82	0.16	4.45	0.00	0.00	0.44	4.81	0.75	0.00	0.12	5.81	0.00	0.99	1.17
14.00	50.54	38.15	30.52	5.85	1.02	7.14	0.00	0.00	0.01	7.10	0.27	0.00	2.76	5.90	0.00	3.67	0.61
15.00	50.55	38.15	30.51	5.29	3.46	8.24	2.84	0.00	0.00	6.59	2.85	0.00	2.62	6.66	0.00	2.12	0.42
16.00	50.55	38.15	30.51	5.33	3.64	7.27	3.04	0.00	0.00	6.72	3.67	0.00	2.82	5.79	0.00	2.88	0.29
17.00	50.55	38.14	30.52	5.29	3.13	8.33	3.68	0.00	0.00	7.86	2.22	0.00	2.96	5.19	0.00	2.98	0.29
18.00	50.54	38.15	30.51	5.62	2.75	9.25	2.80	0.00	0.00	6.03	2.99	0.00	2.20	5.55	0.00	3.14	0.31
19.00	50.55	38.15	30.52	5.11	4.23	2.55	2.73	0.00	0.00	2.52	3.37	0.00	3.01	6.32	0.00	3.21	2.25
20.00	50.55	38.15	30.51	3.45	3.45	0.03	3.84	0.00	0.00	0.73	0.38	0.00	3.55	6.05	0.00	2.13	3.64
21.00	50.54	38.14	30.51	0.00	3.30	0.03	4.31	0.00	0.00	0.77	0.08	0.00	3.78	6.51	0.00	4.82	2.54
22.00	50.55	38.15	30.52	0.00	3.73	0.00	4.90	0.00	0.00	0.33	0.07	0.00	3.87	7.37	0.00	4.02	2.37
23.00	50.55	38.15	30.51	0.00	3.85	0.01	4.81	0.00	0.00	0.46	0.07	0.00	2.58	7.03	0.00	4.63	2.83
24.00	50.54	38.14	30.51	0.84	3.80	0.02	4.20	0.00	0.00	1.80	0.01	0.00	2.13	7.49	0.00	3.80	2.63
25.00	50.55	38.15	30.52	2.49	2.84	4.50	2.27	0.00	0.00	4.72	1.43	0.00	2.82	5.48	0.00	1.70	1.45
26.00	50.55	38.15	30.51	0.06	3.58	7.46	0.72	0.00	0.00	6.46	3.25	1.83	1.80	4.76	0.00	1.34	3.48
27.00	50.54	38.15	30.52	0.06	3.27	8.68	0.62	0.00	0.00	5.54	3.76	3.28	4.20	5.08	0.00	0.21	2.66
28.00	50.55	38.14	30.51	0.03	3.23	7.87	0.65	0.00	0.00	7.92	2.89	2.16	3.32	5.45	0.00	0.24	2.99
29.00	50.55	38.15	30.51	0.08	3.17	7.11	0.57	0.00	0.00	5.44	2.68	2.17	2.80	4.85	0.00	0.48	3.58
