Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.803s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	43.80	44.48	3.96	0.00	7.09	4.20	2.94	3.27	0.00	4.19	0.00	0.00	1.18	3.67	0.00	0.00	0.00
3.00	43.87	44.82	4.62	0.49	7.65	3.28	4.51	2.77	0.16	3.77	0.00	2.03	4.04	3.25	2.27	1.99	0.00
4.00	43.87	44.82	4.36	0.04	6.27	2.91	4.10	3.55	0.21	3.19	0.00	2.86	5.21	2.10	1.35	2.36	2.53
5.00	43.88	44.82	4.67	0.22	6.60	2.67	2.92	2.76	0.57	2.75	0.00	3.87	4.65	2.56	2.90	3.20	2.55
6.00	43.87	44.82	5.00	0.02	6.18	2.88	5.09	2.49	0.37	4.03	0.00	2.53	4.02	3.09	2.37	3.19	3.07
7.00	43.87	44.82	4.51	0.00	6.66	2.63	4.47	2.28	2.02	2.47	0.00	2.20	5.45	1.88	1.71	2.67	1.92
8.00	43.87	44.83	5.45	0.00	7.02	3.23	3.84	0.18	3.23	0.01	0.00	0.28	4.75	1.89	3.14	3.53	0.00
9.00	43.88	44.82	5.02	0.00	7.29	2.25	3.50	0.25	3.14	0.00	0.00	0.20	5.22	0.92	3.30	2.64	0.54
10.00	43.87	44.82	4.47	0.00	6.97	3.64	3.64	0.09	2.86	0.00	0.00	0.20	4.65	1.01	3.16	2.27	0.65
11.00	43.87	44.82	5.39	0.00	6.59	2.82	4.09	0.03	2.56	0.00	0.00	0.18	5.36	0.90	3.32	1.52	0.46
12.00	43.87	44.82	3.76	0.00	6.88	3.16	2.74	0.53	2.72	0.08	0.00	0.19	4.11	0.88	3.46	2.83	0.69
13.00	43.88	44.83	4.71	0.00	6.61	2.63	2.17	2.89	0.36	2.32	0.00	0.12	4.49	0.99	0.04	2.89	0.20
14.00	43.87	44.82	5.44	0.00	6.58	1.84	3.07	3.27	0.45	2.76	0.00	0.55	4.69	1.57	0.15	2.35	0.03
15.00	43.87	44.82	4.31	0.00	5.67	2.67	3.72	2.37	0.37	3.48	0.00	0.79	3.89	2.27	1.89	0.09	0.11
16.00	43.87	44.82	4.83	0.00	6.10	2.63	3.22	2.75	0.37	4.08	0.00	0.60	4.39	2.32	1.98	0.02	0.07
17.00	43.88	44.82	5.22	0.02	5.94	2.07	2.94	2.85	0.47	2.96	0.00	0.55	3.50	1.99	1.76	0.27	0.00
18.00	43.87	44.82	4.32	0.12	6.84	1.71	3.72	2.76	0.17	0.33	0.00	3.13	0.72	2.38	2.50	1.53	1.56
19.00	43.87	44.83	5.14	0.00	6.39	2.07	3.73	3.89	0.02	0.00	0.00	3.07	0.00	0.47	2.47	3.04	1.81
20.00	43.88	44.82	5.09	0.00	5.58	2.56	2.48	3.05	0.01	1.88	0.00	2.26	0.04	1.36	1.33	2.58	1.90
21.00	43.87	44.82	5.08	0.00	6.22	2.22	3.69	3.32	0.00	3.25	0.00	2.53	0.00	0.54	3.21	2.79	1.53
22.00	43.87	44.82	4.29	0.00	6.03	2.50	3.82	3.18	0.00	3.89	0.00	3.19	0.00	0.61	2.39	2.36	1.34
23.00	43.87	44.82	4.78	0.00	3.04	1.65	1.22	3.36	0.00	2.94	0.00	2.88	0.10	1.34	2.19	2.38	1.40
24.00	43.88	44.82	5.04	0.00	6.69	2.11	0.00	0.08	0.00	2.88	0.00	2.76	0.67	3.09	1.00	0.00	0.30
25.00	43.87	44.83	4.80	0.00	5.14	2.58	0.19	0.09	0.44	2.85	0.00	3.40	0.00	2.98	1.72	2.89	0.00
26.00	43.87	44.82	4.98	0.00	5.31	2.32	0.01	0.07	0.34	3.01	0.00	3.39	0.00	3.39	2.09	2.70	0.00
27.00	43.87	44.82	5.24	0.00	6.59	2.70	0.02	0.09	0.58	0.28	0.00	4.19	0.00	2.43	2.83	2.61	0.00
28.00	43.88	44.82	5.26	0.00	6.72	3.35	1.80	0.12	2.35	0.35	0.00	3.17	0.00	2.73	2.22	1.86	0.00
29.00	43.87	44.82	4.38	0.00	7.31	0.83	3.50	0.72	2.94	1.75	0.00	3.82	0.00	1.93	3.92	0.38	1.25
