Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.361s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	34.05	34.98	1.30	0.67	0.00	0.88	1.39	0.00	2.32	0.00	0.00	2.91	0.00	0.00	3.36	0.00	0.25	1.54	1.26	0.00	0.56
3.00	34.33	35.29	2.57	2.34	1.97	3.34	3.37	0.94	0.71	0.00	0.70	2.46	0.00	0.00	3.01	2.22	1.56	1.49	0.35	0.00	0.66
4.00	34.33	35.29	2.98	2.70	0.33	2.13	3.13	0.22	0.18	0.00	2.01	2.83	0.00	2.01	4.29	1.47	1.59	1.56	0.07	0.00	0.33
5.00	34.33	35.29	2.84	1.90	0.16	1.86	3.62	0.18	0.15	0.24	1.81	2.41	1.08	2.10	4.93	1.81	1.83	1.75	0.16	0.00	0.27
6.00	34.33	35.29	2.41	2.36	0.06	2.38	3.52	0.20	0.03	0.07	2.34	1.64	2.79	1.75	4.76	1.13	2.31	2.04	0.24	0.00	0.27
7.00	34.33	35.29	2.31	2.72	0.04	2.98	2.73	0.13	0.09	0.10	2.15	1.91	0.94	2.02	4.38	1.17	1.80	1.58	0.16	0.00	0.27
8.00	34.33	35.29	2.22	1.93	0.19	2.74	3.12	0.93	0.12	0.00	1.29	1.33	0.19	2.10	3.40	0.54	1.64	2.01	0.25	0.00	0.47
9.00	34.33	35.29	1.85	0.62	0.75	0.69	0.65	0.52	0.43	0.00	0.02	0.56	0.19	2.08	3.17	0.03	0.01	0.10	0.35	0.00	0.95
10.00	34.33	35.29	3.32	0.00	0.21	0.03	0.03	0.00	0.00	0.00	0.00	0.00	0.19	2.00	4.78	0.00	0.00	0.00	0.20	0.00	0.00
11.00	34.33	35.29	2.15	0.00	0.08	0.00	0.03	0.00	0.00	0.00	0.01	0.00	0.33	2.27	4.55	0.00	0.00	0.00	0.20	0.00	0.00
12.00	34.33	35.29	1.75	0.01	0.06	1.45	1.47	0.00	0.00	0.00	0.00	0.01	0.27	2.27	3.98	0.00	0.00	0.00	0.28	0.00	0.00
13.00	34.33	35.29	2.01	0.10	0.10	3.04	3.34	0.00	0.00	0.00	0.00	0.00	1.35	1.86	2.25	0.00	0.00	0.00	0.22	0.00	0.00
14.00	34.33	35.29	2.53	2.25	2.31	3.85	1.74	0.64	0.35	0.00	0.08	1.81	0.00	0.72	3.44	0.00	0.04	0.01	1.21	0.00	0.49
15.00	34.33	35.29	3.16	3.22	4.33	3.69	3.87	3.40	1.98	0.00	0.22	2.41	0.00	0.13	5.79	0.02	0.04	0.15	2.37	0.00	1.67
16.00	34.33	35.29	3.05	2.41	4.09	3.55	3.86	3.40	2.27	0.00	0.31	2.49	0.00	0.07	5.10	0.00	0.09	0.15	2.54	0.00	1.66
17.00	34.34	35.29	1.76	1.25	3.52	2.46	2.72	2.81	1.93	0.00	0.34	3.05	0.00	0.10	4.78	0.03	0.10	0.21	3.08	0.00	2.29
18.00	34.33	35.29	2.79	0.00	3.16	0.03	0.02	0.00	3.07	0.00	0.00	0.00	0.00	0.00	5.86	0.00	0.04	0.06	1.88	0.00	0.00
19.00	34.33	35.29	1.58	0.12	2.04	0.03	0.03	1.03	1.74	0.00	0.69	0.21	0.00	0.15	4.59	0.06	0.12	0.00	1.08	0.08	0.29
20.00	34.33	35.29	0.04	0.19	0.07	0.10	0.12	2.61	1.26	0.00	1.80	0.08	0.00	0.02	5.05	0.04	0.83	0.56	0.77	0.04	1.08
21.00	34.33	35.29	0.21	0.44	0.21	2.32	0.04	0.85	0.74	0.00	0.55	0.85	0.00	0.24	3.99	0.07	0.64	0.57	0.00	0.73	0.00
22.00	34.33	35.29	0.06	0.09	0.04	3.01	0.10	0.00	0.01	0.00	0.08	2.00	0.00	0.00	4.64	0.00	0.04	0.03	0.00	0.09	0.00
23.00	34.33	35.29	0.11	0.11	0.09	3.07	0.17	0.01	0.00	0.00	0.01	3.03	0.00	0.00	4.23	0.00	0.17	0.02	0.00	0.03	0.00
24.00	34.33	35.29	0.01	0.10	0.10	1.82	0.16	0.00	0.06	0.00	0.11	3.34	0.00	0.00	5.00	0.00	0.03	0.04	0.00	0.03	0.00
25.00	34.33	35.29	0.04	0.07	0.01	1.90	0.08	0.00	0.01	0.00	0.04	3.21	0.00	1.99	4.33	0.00	0.06	0.03	0.00	0.06	0.00
26.00	34.33	35.29	0.06	2.32	1.04	2.12	0.10	0.04	0.75	0.00	0.03	1.55	0.00	2.45	4.59	0.00	0.07	0.16	0.00	0.75	0.00
27.00	34.33	35.29	0.00	2.47	3.13	0.10	0.00	0.02	2.28	0.00	0.00	0.00	0.00	1.56	4.76	0.00	0.00	0.06	0.00	2.77	0.00
28.00	34.33	35.29	0.01	1.92	3.94	0.36	0.63	0.21	2.88	0.00	2.04	0.00	0.00	1.90	4.83	0.00	0.11	0.24	0.00	2.50	0.00
29.00	34.33	35.29	2.25	0.13	3.28	0.00	3.36	0.24	2.85	0.00	0.58	0.01	0.00	0.42	4.42	0.00	0.31	0.26	2.49	0.55	0.00
30.00	34.33	35.29	4.58	3.09	3.99	0.00	0.57	0.16	2.63	0.00	0.45	0.00	0.00	2.07	1.68	0.10	0.13	1.24	2.10	2.18	0.00
31.00	34.33	35.29	3.76	3.62	4.48	0.00	1.27	0.13	2.56	0.00	0.10	0.00	0.00	2.48	2.45	0.20	0.19	2.80	2.18	2.19	0.00
32.00	34.34	35.29	4.14	2.71	5.23	0.00	3.03	0.19	3.14	0.00	0.07	0.00	0.00	2.41	6.68	0.25	0.16	2.55	0.07	2.16	1.74
33.00	34.33	35.29	1.83	1.36	2.53	0.00	2.99	1.29	0.94	0.00	1.02	0.94	0.00	1.91	5.22	0.54	0.39	1.54	0.26	1.35	3.11
34.00	34.33	35.29	2.73	0.79	2.88	0.00	2.85	2.35	0.01	0.00	2.22	3.01	2.56	2.35	1.24	0.00	0.00	0.69	2.10	2.32	1.36
