Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.219s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	33.33	2.48	0.00	0.40	0.06	0.00	4.19	0.00	3.73	2.45	0.00	2.88	0.00	3.66	0.85	0.39	0.00
3.00	33.38	2.83	0.00	0.26	1.79	0.00	3.80	0.00	2.76	5.28	2.90	2.38	2.20	2.85	0.06	2.34	0.00
4.00	33.38	2.64	0.00	0.22	2.27	3.10	3.92	0.00	2.84	3.18	2.19	3.18	2.15	2.66	0.13	2.63	2.12
5.00	33.38	1.61	0.00	0.02	1.99	4.30	3.22	0.28	3.21	4.93	2.34	3.14	2.67	2.41	0.03	2.02	2.22
6.00	33.38	2.52	0.00	0.01	3.40	3.89	3.43	0.31	2.03	3.55	2.73	2.70	2.62	2.71	0.01	1.59	3.03
7.00	33.38	1.45	0.00	0.16	3.21	3.72	2.64	0.22	2.53	2.80	1.82	2.12	1.57	2.07	0.52	1.17	1.33
8.00	33.39	1.17	0.00	3.28	0.21	3.63	1.29	0.00	3.41	0.30	2.48	0.00	0.00	0.38	0.20	0.01	0.00
9.00	33.38	1.59	0.00	3.26	0.06	2.80	3.66	0.02	2.68	0.08	1.94	0.00	0.00	0.00	0.00	0.00	0.00
10.00	33.38	2.08	0.00	3.91	0.12	4.83	2.98	0.06	2.48	0.07	1.21	0.00	0.00	0.00	0.00	0.00	0.00
11.00	33.38	2.01	0.00	3.62	0.06	3.39	3.35	0.03	2.44	0.03	1.19	0.00	0.00	0.00	0.00	0.00	0.00
