Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.867s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	48.41	39.83	0.00	0.00	2.21	0.15	0.42	2.06	0.29	1.03	2.29	1.43	0.00	2.08	1.40	0.00	0.00	0.00	0.00	0.00	1.17
3.00	48.64	40.06	0.00	3.82	2.95	0.00	0.04	2.21	1.95	1.79	1.03	1.26	0.51	2.39	1.81	0.13	0.11	0.00	2.86	0.11	0.39
4.00	48.64	40.05	0.15	4.42	1.75	0.00	0.00	2.53	2.43	2.30	2.44	2.22	0.30	1.74	1.38	0.26	0.20	0.00	2.06	0.08	1.15
5.00	48.64	40.06	0.15	4.12	2.12	0.00	0.00	3.10	3.18	2.28	1.90	1.84	0.35	1.81	1.81	0.13	0.57	0.00	2.63	0.06	0.24
6.00	48.64	40.05	0.13	2.95	2.15	0.00	0.03	1.64	1.83	2.00	3.60	2.35	0.21	2.81	1.79	0.10	0.62	0.00	1.94	0.01	0.09
7.00	48.64	40.06	0.51	3.55	2.10	0.77	2.16	1.82	1.04	1.39	0.93	2.07	0.91	1.16	1.71	0.00	1.25	0.00	1.90	0.00	0.19
8.00	48.63	40.06	1.92	3.44	0.33	2.00	4.57	1.33	0.01	1.71	0.01	0.00	2.18	1.19	1.49	0.00	0.53	0.00	2.47	0.00	0.29
9.00	48.64	40.05	2.17	2.80	0.44	2.03	5.45	1.22	0.03	1.82	0.15	0.00	1.39	2.70	2.79	0.00	0.02	0.00	2.53	0.00	0.27
10.00	48.64	40.06	1.11	1.93	0.31	1.16	4.85	1.55	0.03	1.68	0.54	0.00	2.36	2.23	2.20	0.00	0.46	0.00	2.34	0.00	0.89
11.00	48.64	40.05	0.00	0.00	0.16	1.37	4.44	0.09	0.40	1.13	0.17	0.04	0.03	0.21	0.46	0.00	0.09	0.00	0.15	0.00	1.85
12.00	48.64	40.06	0.00	4.60	0.06	0.25	4.28	0.04	0.00	0.07	0.20	0.06	0.02	0.02	0.03	0.00	0.09	0.00	0.00	0.00	0.11
13.00	48.64	40.06	0.00	3.09	0.03	0.54	5.58	0.06	0.00	0.20	0.17	0.06	0.01	2.07	0.07	0.00	2.03	0.00	0.00	0.00	0.10
14.00	48.64	40.05	0.00	1.72	0.02	2.35	4.84	0.04	0.00	0.22	0.03	0.37	0.01	1.85	0.80	0.00	3.07	0.00	0.21	0.00	0.44
15.00	48.64	40.06	0.00	0.43	0.03	2.16	5.48	0.07	0.00	0.11	0.01	0.01	1.52	0.64	0.09	0.00	2.59	0.00	0.00	0.00	0.06
16.00	48.63	40.05	0.00	0.51	2.64	1.70	4.62	0.26	0.00	0.26	0.00	0.07	1.15	0.25	0.17	0.00	2.01	0.00	0.55	0.00	0.17
17.00	48.64	40.06	0.00	3.14	3.01	1.67	4.63	0.15	0.00	0.39	0.21	0.06	1.72	0.79	0.53	0.00	1.80	0.00	1.16	0.00	0.35
18.00	48.64	40.05	0.00	2.83	2.61	1.34	5.15	0.26	0.00	2.23	1.81	0.03	1.02	1.82	1.40	0.00	0.92	0.00	2.25	0.00	0.02
19.00	48.64	40.06	0.00	3.57	2.54	2.65	5.00	0.53	0.00	1.88	3.17	0.07	2.52	1.25	2.18	0.00	0.07	0.00	1.65	0.00	0.10
20.00	48.64	40.06	0.00	3.63	3.81	1.89	4.01	0.08	0.00	0.71	0.94	0.04	1.73	0.09	0.40	0.00	0.04	0.00	0.82	0.00	0.07
21.00	48.64	40.05	0.00	3.29	4.01	2.03	5.39	0.09	0.02	0.28	0.04	0.06	2.06	0.24	0.10	0.00	0.08	0.00	0.01	0.01	0.06
22.00	48.64	40.06	0.00	3.58	3.85	2.57	5.73	0.04	0.09	0.26	0.24	0.02	0.40	0.53	0.70	0.00	0.04	0.00	0.25	0.00	0.10
23.00	48.63	40.05	0.00	3.17	4.14	2.71	4.94	2.23	0.11	0.62	2.16	0.45	0.00	0.00	0.13	0.00	0.00	0.00	0.04	0.04	0.34
24.00	48.64	40.06	0.00	3.48	4.58	2.37	4.23	2.61	0.02	1.06	1.81	0.30	0.00	0.09	0.11	0.00	0.00	0.00	0.08	0.06	0.89
25.00	48.64	40.06	0.00	3.18	0.83	0.69	2.43	1.84	0.01	0.44	1.18	0.08	0.00	3.26	0.08	0.00	0.00	0.00	0.10	0.00	0.55
26.00	48.64	40.05	0.00	2.62	0.20	0.81	1.59	0.43	1.30	0.72	1.36	0.99	0.00	1.64	0.66	0.00	0.00	0.00	1.46	0.08	1.47
27.00	48.64	40.06	1.83	3.91	0.66	1.39	2.77	1.49	1.77	1.65	1.48	2.85	0.00	1.12	2.32	0.00	0.00	0.00	2.00	0.00	1.98
28.00	48.64	40.05	1.48	3.76	2.63	2.11	5.41	3.32	3.32	2.07	2.82	2.32	0.00	0.13	2.90	0.00	0.00	0.00	3.37	0.00	2.58
29.00	48.64	40.06	2.41	3.18	2.07	2.54	6.21	3.38	2.17	2.64	1.48	2.79	0.00	0.22	1.70	0.00	0.00	0.00	2.64	1.22	1.35
30.00	48.63	40.06	2.27	3.59	1.30	1.61	5.10	1.55	2.81	2.65	2.45	2.12	0.00	0.03	2.56	0.00	0.00	0.00	2.62	0.74	0.79
31.00	48.64	40.05	0.40	4.02	1.00	0.57	3.78	0.74	0.43	0.81	0.66	0.57	0.00	1.07	0.19	0.00	0.00	2.46	0.85	0.25	0.37
32.00	48.64	40.06	0.56	4.19	0.28	0.33	4.73	0.27	0.27	0.44	0.00	0.00	0.00	0.30	0.31	0.00	0.00	1.90	0.51	0.01	0.52
33.00	48.64	40.05	0.27	3.31	0.33	1.02	2.32	0.18	1.27	0.26	0.01	0.01	0.00	0.39	0.37	0.00	0.00	2.10	0.26	0.00	0.33
34.00	48.64	40.06	0.29	3.44	0.36	1.27	0.00	0.61	1.27	0.56	0.04	0.00	0.00	0.44	0.43	0.00	0.00	1.77	0.38	0.00	0.35
35.00	48.64	40.05	3.00	3.90	2.95	1.46	0.00	0.44	1.56	0.52	0.04	0.03	0.00	0.52	0.17	0.00	0.00	0.44	0.43	0.00	0.33
36.00	48.64	40.06	1.75	1.53	1.99	1.19	0.00	0.91	1.65	0.94	0.04	0.61	0.00	1.03	0.48	0.00	0.00	0.00	0.64	0.34	0.35
