Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.869s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	38.13	36.95	33.37	1.52	1.95	2.70	1.06	1.49	1.92	0.00	0.00	0.00	0.00	1.33	3.30	0.00	0.00	0.00	0.00	1.19	1.16
3.00	38.15	37.20	33.38	4.50	1.45	1.85	2.53	1.70	2.36	0.37	0.00	1.42	0.00	2.50	2.01	0.00	0.06	0.00	0.00	2.02	0.93
4.00	38.15	37.20	33.38	3.54	3.21	0.04	0.07	1.12	2.58	0.00	2.20	0.10	0.00	1.93	0.18	0.03	2.36	0.00	0.29	0.15	0.08
5.00	38.14	37.20	33.38	3.67	4.40	0.03	0.13	1.98	1.90	0.54	2.39	0.02	2.81	1.85	0.17	0.15	1.61	0.00	0.16	0.13	0.16
6.00	38.15	37.20	33.38	4.25	4.36	0.09	0.22	1.97	1.86	2.08	2.93	0.06	1.76	2.15	0.15	0.10	2.37	0.00	0.10	0.12	0.11
7.00	38.15	37.18	33.38	4.69	3.39	0.08	0.13	2.76	2.07	1.84	3.16	0.03	3.36	2.22	0.19	0.06	2.77	0.00	0.03	0.18	0.22
8.00	38.15	37.20	33.39	3.46	3.38	0.11	0.12	1.08	1.49	2.43	2.23	0.08	1.15	1.25	0.36	0.54	1.76	0.00	0.00	0.03	0.07
9.00	38.14	37.20	33.38	2.61	2.65	0.37	1.01	0.37	1.16	1.20	1.24	1.12	1.66	0.56	1.03	0.43	1.13	0.04	0.00	0.42	0.03
10.00	38.15	37.20	33.38	3.17	4.14	0.04	3.39	0.06	2.16	0.81	2.06	0.26	2.82	2.34	0.00	2.92	3.54	0.00	0.00	0.01	0.02
11.00	38.15	37.20	33.38	3.47	3.45	0.00	3.81	0.00	0.37	1.50	0.38	0.00	3.31	1.67	0.00	2.37	0.82	0.00	0.00	0.00	0.00
