Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.521s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	57.01	52.30	7.72	0.00	4.85	8.09	5.72	0.00	6.44	0.00	2.70	0.00	4.99
3.00	57.22	52.46	6.20	0.00	0.06	6.42	5.84	4.77	5.92	3.91	0.02	0.48	0.04
4.00	57.22	52.45	5.56	0.00	0.03	4.37	4.18	3.94	6.15	3.72	0.02	4.37	0.01
5.00	57.22	52.46	5.37	0.06	0.04	4.12	3.52	4.64	6.82	3.34	0.03	4.83	0.01
6.00	57.22	52.45	6.61	0.02	0.01	4.56	4.49	3.57	6.70	3.63	0.01	4.01	0.00
7.00	57.22	52.46	6.42	0.01	0.00	4.66	3.57	3.68	5.78	4.39	0.01	4.21	0.07
8.00	57.22	52.45	7.14	0.09	4.18	3.86	4.36	4.16	6.17	0.84	0.89	0.91	2.08
9.00	57.22	52.46	4.74	0.00	4.84	1.43	4.66	2.35	7.39	0.00	2.08	0.00	6.21
10.00	57.23	52.45	6.90	0.00	3.17	0.00	0.01	0.47	7.47	0.10	4.09	0.49	5.97
11.00	57.22	52.46	5.95	0.00	2.70	0.00	0.44	0.61	6.58	0.09	4.56	0.40	6.86
12.00	57.22	52.45	7.37	0.00	4.33	0.00	0.38	0.57	5.64	0.03	4.11	0.43	4.66
13.00	57.22	52.46	6.96	0.00	1.95	0.00	0.54	0.48	7.13	0.07	4.29	0.20	1.57
14.00	57.22	52.45	7.06	0.00	0.24	0.00	0.39	0.58	5.46	0.28	4.39	1.28	0.02
15.00	57.22	52.46	7.37	0.00	0.21	0.00	0.28	0.56	6.81	4.86	3.92	1.20	0.00
16.00	57.22	52.45	7.51	0.00	0.22	0.00	3.04	0.25	7.43	4.02	4.08	0.35	0.00
17.00	57.22	52.46	6.88	0.00	0.26	0.00	4.02	0.44	5.46	4.39	4.16	0.34	0.00
18.00	57.23	52.45	7.48	0.00	0.26	0.00	4.41	0.27	7.30	5.92	2.38	0.56	2.31
19.00	57.22	52.46	7.64	0.00	0.12	0.00	5.15	0.53	6.85	5.77	1.22	0.44	5.05
20.00	57.22	52.45	6.59	0.00	0.13	0.00	2.19	0.19	6.32	0.73	3.82	0.31	4.09
21.00	57.22	52.46	5.83	0.00	0.11	0.00	0.00	0.01	6.60	0.43	4.64	0.40	5.26
22.00	57.22	52.45	6.55	0.00	0.10	0.00	0.00	0.02	6.85	0.40	4.58	4.87	6.04
23.00	57.22	52.46	5.63	0.00	0.93	0.00	3.03	1.44	6.76	0.28	2.94	4.21	4.74
24.00	57.22	52.45	5.92	2.20	3.59	2.77	4.21	3.01	6.21	0.47	4.54	4.67	4.33
25.00	57.22	52.46	6.99	3.94	3.16	4.23	4.22	3.99	6.81	0.18	3.71	3.49	4.64
26.00	57.23	52.45	6.67	3.92	2.94	3.27	3.30	5.09	6.14	0.13	4.32	3.74	4.68
27.00	57.22	52.46	6.32	3.03	3.09	5.55	3.03	2.85	3.38	0.04	3.84	1.67	5.46
28.00	57.22	52.45	8.06	1.28	1.72	4.83	2.01	1.64	0.00	1.55	3.54	0.52	3.36
29.00	57.22	52.46	7.28	3.21	0.00	5.28	0.49	4.57	0.00	0.84	4.95	1.01	3.80
30.00	57.22	52.45	7.56	3.68	0.00	5.75	0.64	3.86	0.00	1.70	4.05	0.71	3.08
31.00	57.22	52.46	7.36	2.92	0.00	4.99	1.34	3.73	0.00	0.80	4.18	0.67	4.19
32.00	57.22	52.46	7.02	0.46	3.53	4.56	5.45	0.30	0.00	0.38	4.83	0.36	4.96
33.00	57.22	52.45	8.89	1.40	3.55	6.33	4.95	1.77	0.00	0.00	1.74	1.22	2.48
34.00	57.23	52.46	8.67	3.07	3.12	5.21	3.57	2.28	0.00	0.00	0.00	2.48	1.37
35.00	57.22	52.45	7.67	1.99	4.36	5.44	2.57	0.18	0.00	0.00	0.00	0.07	2.40
36.00	57.22	52.46	8.60	2.73	3.95	5.15	1.75	0.17	0.00	0.00	0.00	0.06	3.32
37.00	57.22	52.45	7.14	4.30	2.13	4.77	4.23	3.94	0.00	4.27	0.00	3.80	5.58
38.00	57.22	52.46	8.37	5.53	0.30	5.03	5.93	4.47	0.00	5.69	0.00	5.64	5.55
39.00	57.22	52.45	8.22	4.33	0.55	3.75	5.68	4.47	0.00	6.64	0.00	5.64	7.27
