Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.552s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	40.04	35.23	27.46	5.18	1.97	0.00	0.00	2.00	2.86	1.46	2.58	0.79	2.03	0.00	0.00	0.00	0.00	2.03	0.00	0.00	0.00
3.00	40.06	35.29	27.66	5.10	2.91	0.00	0.00	2.64	3.78	1.98	2.65	2.56	3.14	0.31	1.81	1.12	1.39	4.87	0.00	0.00	0.19
4.00	40.05	35.29	27.65	5.28	2.54	0.00	0.00	0.16	4.58	0.12	2.72	2.84	0.65	0.21	2.65	1.52	1.75	4.05	0.07	2.62	0.27
5.00	40.06	35.29	27.66	3.01	2.74	3.99	0.00	0.21	3.75	0.13	2.12	2.94	0.38	0.09	1.84	1.64	1.54	3.83	0.28	1.85	0.13
6.00	40.05	35.29	27.66	1.81	3.28	5.12	0.00	1.31	4.17	0.56	2.00	3.04	0.72	0.10	2.23	2.93	2.08	4.32	0.95	2.29	0.02
7.00	40.06	35.29	27.65	2.70	3.12	3.28	0.01	1.31	3.39	0.67	2.92	2.90	2.55	1.34	2.67	2.38	2.04	1.25	1.48	1.07	0.00
8.00	40.06	35.29	27.66	1.71	0.58	0.35	0.00	0.00	0.52	1.63	0.42	0.13	2.49	1.86	1.07	0.30	0.12	3.48	1.90	0.11	0.00
9.00	40.05	35.29	27.66	2.21	1.20	1.90	0.00	0.00	0.37	2.84	0.21	0.69	3.77	2.38	0.47	0.82	0.15	3.81	2.29	0.00	0.00
10.00	40.06	35.29	27.65	0.91	2.16	2.79	0.00	0.00	2.19	1.81	0.01	2.16	1.89	1.03	0.22	1.99	0.00	1.92	1.64	0.00	0.00
11.00	40.05	35.29	27.66	0.08	2.25	4.16	0.00	0.00	0.73	0.10	0.00	1.74	0.06	0.07	2.08	2.48	0.00	0.10	0.13	0.00	0.00
12.00	40.06	35.29	27.66	0.00	3.09	4.90	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.01	0.44	2.37	0.00	0.01	0.22	0.19	0.22
13.00	40.06	35.29	27.65	0.04	2.38	6.13	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.04	0.21	2.76	0.00	0.03	0.21	0.12	0.33
