Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.566s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	41.00	0.00	1.59	0.00	0.00	0.00	0.00	2.13	0.00	2.67	0.00	0.00	4.21	0.00	1.25	0.00	0.00	0.00	2.18
3.00	41.00	0.00	5.42	0.00	0.00	2.28	0.00	2.67	0.00	4.23	0.00	0.00	4.21	0.34	2.68	0.00	0.00	0.00	2.98
4.00	41.01	0.00	5.14	0.00	0.00	3.80	0.00	3.37	0.00	4.56	0.00	0.00	3.59	0.19	2.94	0.00	0.00	0.48	2.58
5.00	41.00	0.00	5.23	0.00	0.00	2.39	0.00	2.36	0.00	3.03	0.00	0.00	3.01	0.24	2.84	2.02	0.00	3.05	2.56
6.00	41.01	0.00	4.80	0.00	0.00	3.60	0.00	3.27	0.00	2.76	0.30	0.00	3.77	0.02	3.28	3.43	0.00	3.11	2.31
7.00	41.00	0.00	2.81	0.00	0.00	3.90	0.00	2.79	0.00	2.26	2.61	0.00	1.35	0.00	2.98	1.75	0.00	3.22	2.18
8.00	41.01	0.00	0.02	0.00	0.00	2.77	0.00	2.39	0.00	2.93	0.15	0.00	0.02	0.00	0.00	1.95	0.00	3.44	0.01
9.00	41.00	0.00	0.02	0.00	0.00	3.86	0.00	1.94	0.00	2.49	0.09	0.00	0.07	0.00	0.00	1.24	0.00	2.85	0.00
10.00	41.01	0.00	0.03	0.00	0.00	2.99	0.00	1.74	0.00	3.16	0.07	0.00	0.07	0.00	0.00	1.91	0.00	3.45	0.00
11.00	41.00	0.00	0.03	0.00	0.00	2.37	0.00	2.19	0.00	2.81	0.15	0.00	0.13	0.00	0.01	1.62	0.00	2.19	0.01
12.00	41.01	0.00	0.72	0.00	0.00	2.53	0.00	2.50	0.00	2.62	0.19	0.00	0.08	0.00	0.31	1.70	0.00	2.23	0.75
13.00	41.00	0.00	3.78	0.00	0.00	2.84	0.00	0.02	0.00	0.43	2.63	0.00	0.28	0.00	3.27	0.55	0.00	0.30	2.47
14.00	41.01	0.00	5.21	0.00	0.00	3.17	0.00	0.04	0.00	0.70	3.41	0.00	0.02	0.00	3.18	0.76	0.00	0.09	2.79
15.00	41.00	0.00	5.27	0.00	0.00	4.17	0.00	0.06	0.00	0.65	4.55	0.00	0.01	0.00	2.90	0.69	0.00	0.10	2.37
16.00	41.01	0.00	5.97	0.00	0.00	2.77	0.00	0.06	0.00	0.44	3.62	0.00	0.03	0.00	2.91	0.64	0.00	0.02	2.89
17.00	41.00	0.00	5.10	0.00	0.00	3.34	0.00	0.07	0.00	0.40	3.25	0.00	0.06	0.00	3.08	0.62	0.00	0.02	2.45
18.00	41.01	0.00	4.41	0.00	0.00	2.80	0.00	2.71	0.00	3.45	0.31	0.00	3.16	0.00	0.52	2.06	0.00	0.08	1.38
19.00	41.00	0.00	6.30	0.00	0.00	2.41	0.00	2.74	0.00	2.77	0.13	0.00	3.03	0.00	0.06	0.58	0.00	0.03	0.43
20.00	41.01	0.00	3.54	0.00	0.00	2.93	0.00	2.11	0.00	3.87	0.25	0.00	3.19	0.00	0.06	0.27	0.00	0.03	0.38
21.00	41.00	0.00	4.29	0.00	0.00	2.83	0.00	1.75	0.00	2.80	0.13	0.00	2.99	0.00	0.12	0.25	0.00	0.08	0.37
22.00	41.01	0.00	3.96	0.00	0.00	2.80	0.00	2.38	0.00	2.11	0.16	0.00	2.88	0.00	0.02	0.29	0.00	0.08	0.31
23.00	41.00	0.00	3.60	0.00	0.00	2.63	0.00	3.39	0.00	1.89	1.83	0.00	3.46	0.00	0.10	0.40	0.00	0.40	0.40
24.00	41.01	0.00	4.51	0.00	0.00	3.74	0.00	2.27	0.00	3.41	2.15	0.00	2.86	0.00	0.04	1.63	0.00	0.04	2.70
25.00	41.00	0.00	3.72	0.00	0.00	2.38	0.00	4.53	0.00	3.28	2.88	0.00	2.64	0.00	0.00	3.20	0.00	0.08	1.81
26.00	41.01	0.00	5.33	0.00	0.00	2.64	0.00	3.23	0.00	3.78	2.03	0.00	2.83	0.00	0.01	2.57	0.00	0.03	3.16
27.00	41.00	0.00	4.91	0.00	0.00	3.09	0.00	3.23	0.00	3.01	2.01	0.00	3.45	0.00	0.00	3.18	0.00	0.00	3.45
28.00	41.01	0.00	4.40	0.00	0.00	2.36	0.00	1.93	0.00	1.45	2.22	0.00	2.28	0.00	0.31	3.72	0.00	0.04	2.77
29.00	41.00	0.00	4.23	0.00	0.00	2.28	0.00	0.36	0.00	0.43	2.11	0.00	2.30	0.00	2.94	3.29	0.00	0.30	2.41
30.00	41.01	0.00	3.59	0.00	0.00	2.53	0.00	0.21	0.00	0.35	2.61	0.00	0.24	0.00	2.66	3.17	0.00	0.12	0.33
31.00	41.00	0.00	4.44	0.00	0.00	2.90	0.00	0.22	0.00	0.34	2.01	0.00	0.03	0.00	2.84	3.63	0.00	0.13	0.26
32.00	41.01	0.00	5.05	0.00	0.00	2.44	0.00	0.21	0.00	0.24	3.75	0.00	0.02	0.00	3.59	2.88	0.00	0.30	0.40
33.00	41.00	0.00	4.54	0.00	0.00	1.94	0.00	1.06	0.00	0.90	3.10	0.00	0.10	0.00	2.86	3.09	0.00	0.65	0.44
34.00	41.01	0.00	4.42	0.00	0.00	3.23	0.00	0.30	0.00	3.26	1.53	0.00	0.01	0.00	0.17	2.56	0.00	1.59	0.27
35.00	41.00	0.00	4.28	0.00	0.00	2.18	0.00	0.21	0.00	3.82	2.56	0.00	0.03	0.00	2.85	0.33	0.00	2.30	0.03
36.00	41.01	0.00	5.03	0.00	0.00	2.37	0.00	0.69	0.00	2.92	2.12	0.00	0.11	0.00	2.52	0.75	0.00	2.57	0.15
37.00	41.00	0.00	4.98	0.00	0.00	0.12	0.00	1.75	0.00	2.85	0.15	0.00	3.05	0.00	0.57	0.91	0.00	3.03	3.10
38.00	41.01	0.00	3.76	0.00	0.00	0.19	0.00	3.18	0.00	4.03	0.09	0.00	2.47	0.00	0.55	1.33	1.97	2.57	2.64
39.00	41.01	0.00	5.62	0.00	0.00	0.28	0.00	3.59	0.00	1.61	0.19	0.00	2.35	0.00	0.24	3.03	2.88	2.74	2.75
