Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.168s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	83.26	0.01	5.63	6.04	6.05	0.00	7.43	1.82	0.00	2.46	3.77
3.00	83.93	0.65	8.43	7.04	5.39	0.00	6.41	0.11	0.00	1.10	2.29
4.00	83.93	0.45	8.42	8.03	4.05	0.00	5.23	0.06	0.00	1.13	2.95
5.00	83.93	0.38	7.01	6.96	3.25	0.09	4.90	0.16	0.00	0.90	2.71
6.00	83.93	0.35	8.34	6.96	4.16	0.24	6.29	0.11	0.01	1.09	3.46
7.00	83.91	0.00	7.76	8.65	4.44	0.06	5.56	2.03	0.00	0.91	1.40
8.00	83.93	0.00	9.01	8.59	5.05	0.00	7.34	4.36	0.00	0.11	0.01
9.00	83.93	0.00	9.93	8.24	5.38	0.00	6.83	4.83	0.00	0.09	0.02
10.00	83.93	0.00	9.38	7.10	3.89	0.00	7.87	4.81	0.00	0.04	0.02
11.00	83.93	0.00	11.08	9.57	4.73	0.00	7.18	5.67	0.00	0.08	0.02
12.00	83.93	0.00	6.29	7.86	5.35	0.00	6.21	3.26	0.00	0.73	2.53
13.00	83.91	0.00	0.42	8.88	5.33	0.00	4.16	0.09	0.00	1.90	3.87
14.00	83.93	0.00	5.91	8.23	4.53	0.00	5.20	0.07	0.00	1.56	3.54
15.00	83.93	0.00	8.49	9.37	4.59	0.00	5.29	0.03	0.00	1.57	3.81
16.00	83.93	0.00	9.03	9.05	3.87	0.00	6.01	0.06	0.00	6.20	6.54
17.00	83.93	0.00	8.14	8.04	4.80	0.00	5.30	0.30	0.00	5.99	6.06
18.00	83.93	0.00	9.22	8.21	4.91	0.00	6.55	4.68	0.00	6.76	6.54
19.00	83.91	0.00	8.93	8.27	5.00	0.00	7.03	4.32	0.00	6.65	6.20
20.00	83.93	0.00	9.53	9.23	5.22	0.00	5.64	4.67	0.00	5.23	5.50
21.00	83.93	0.00	11.41	12.50	0.00	0.00	6.48	4.80	0.00	6.70	0.00
22.00	83.93	0.00	9.24	12.16	0.00	0.00	9.98	7.75	0.00	9.39	0.00
23.00	83.93	0.00	0.85	11.84	0.00	0.00	10.73	8.05	0.00	11.04	0.00
24.00	83.93	0.00	1.02	11.87	0.00	0.00	10.34	8.43	0.00	11.15	0.00
25.00	83.93	0.00	0.72	12.14	0.00	0.00	11.29	7.91	0.00	10.64	0.00
26.00	83.91	0.03	0.58	9.93	0.00	0.00	8.07	6.97	0.00	8.59	0.26
27.00	83.93	0.19	0.35	8.10	0.00	0.00	6.41	4.71	0.00	4.98	1.13
28.00	83.93	0.01	7.10	10.85	0.00	0.00	9.09	6.68	0.00	9.04	0.24
29.00	83.93	0.00	10.96	11.17	0.00	0.00	9.21	6.95	0.00	9.53	0.00
30.00	83.93	0.10	8.73	9.60	2.43	0.00	7.46	5.06	0.00	6.08	0.44
31.00	83.93	0.33	8.77	7.34	5.94	0.00	6.77	4.37	0.00	5.33	1.01
32.00	83.91	0.04	10.38	9.78	4.55	0.00	7.19	6.50	0.00	5.38	1.50
33.00	83.93	0.00	10.03	9.43	5.75	0.00	8.27	4.98	0.00	5.06	1.66
34.00	83.93	0.00	10.99	9.15	6.96	0.00	6.76	5.18	0.00	5.38	1.50
35.00	83.93	0.00	9.34	6.10	3.81	0.00	7.81	3.57	0.00	3.18	0.88
36.00	83.93	0.00	11.23	9.31	0.95	0.00	7.95	1.81	0.00	3.34	0.07
37.00	83.93	0.00	10.12	7.64	0.63	0.00	7.06	1.31	0.00	2.47	2.63
38.00	83.91	0.00	10.23	8.65	0.54	0.00	6.54	0.74	0.00	1.35	3.09
39.00	83.93	0.00	10.99	7.67	0.37	0.00	6.76	1.24	0.00	1.44	3.50
