Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.365s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	59.68	34.19	33.17	6.56	2.66	1.43	1.12	2.73	2.12	1.71	1.73	4.19	0.00	0.00	2.47
3.00	60.08	34.33	33.38	6.77	5.31	0.09	1.43	4.56	2.58	0.16	1.38	5.30	0.00	0.00	2.94
4.00	60.08	34.33	33.38	6.27	1.92	0.08	1.74	1.40	3.03	0.10	1.75	5.26	0.00	0.00	3.73
5.00	60.08	34.33	33.38	7.27	0.30	0.18	1.76	0.35	0.40	0.13	2.04	5.23	0.00	0.35	2.35
6.00	60.08	34.33	33.38	6.82	0.63	0.03	1.62	0.17	0.33	0.09	2.20	5.33	0.00	0.21	1.97
7.00	60.08	34.33	33.38	7.33	0.74	0.84	0.93	0.51	1.28	2.17	3.01	3.93	0.00	0.81	2.09
8.00	60.08	34.33	33.38	8.56	0.46	3.26	0.12	0.43	3.92	3.10	3.20	6.85	0.00	0.62	2.23
9.00	60.08	34.33	33.39	7.78	0.49	3.48	0.16	0.10	4.30	2.23	5.10	6.36	0.00	0.30	2.53
10.00	60.07	34.33	33.38	8.18	0.43	3.84	0.28	0.09	4.80	3.20	4.38	5.72	0.00	0.00	3.18
11.00	60.08	34.33	33.38	8.42	0.45	2.77	0.28	0.04	3.58	4.04	4.66	5.44	0.00	0.00	3.12
12.00	60.08	34.33	33.38	5.58	0.58	4.66	1.12	0.20	4.31	3.03	3.52	4.09	0.00	0.00	3.72
13.00	60.08	34.33	33.38	6.15	5.68	3.65	3.50	4.26	1.89	0.01	0.76	5.21	0.00	0.00	3.96
14.00	60.08	34.33	33.38	6.50	4.30	3.95	3.95	3.11	3.43	0.00	0.17	4.53	0.00	0.00	4.07
15.00	60.08	34.33	33.39	6.46	6.29	2.99	4.12	3.54	3.54	0.37	0.16	4.86	0.00	0.00	5.85
16.00	60.08	34.33	33.38	6.74	6.08	3.67	3.29	3.66	2.74	0.29	0.20	5.39	0.00	0.00	4.66
17.00	60.08	34.34	33.38	7.39	4.73	3.71	3.45	2.92	3.13	0.44	0.20	5.09	0.00	0.00	3.81
18.00	60.07	34.33	33.38	6.45	4.94	4.59	3.81	2.29	1.59	1.19	5.40	5.29	0.00	0.00	4.87
19.00	60.08	34.33	33.38	6.85	7.69	3.17	4.20	3.72	4.08	0.08	4.84	6.75	0.00	0.00	3.52
20.00	60.08	34.33	33.38	8.18	4.80	2.92	4.04	0.16	4.29	0.06	5.67	5.57	0.00	0.12	4.28
21.00	60.08	34.33	33.38	8.06	6.68	2.36	2.94	0.22	5.04	0.01	4.40	5.81	0.00	0.03	3.87
22.00	60.08	34.33	33.39	7.66	6.37	4.00	3.16	0.20	3.56	0.07	3.87	5.58	0.00	0.12	4.45
23.00	60.08	34.33	33.38	6.54	6.52	3.11	0.61	0.17	4.48	0.16	4.44	5.40	0.00	0.17	3.58
24.00	60.08	34.33	33.38	7.74	3.99	3.80	0.17	0.12	1.49	0.33	5.05	6.66	0.00	3.07	2.77
25.00	60.08	34.33	33.38	7.37	4.66	2.46	0.10	2.86	0.15	0.40	4.28	5.42	0.00	5.08	2.92
26.00	60.08	34.33	33.38	7.08	6.14	3.03	0.12	1.58	0.82	0.08	3.29	6.36	0.00	3.50	3.89
27.00	60.07	34.33	33.38	7.69	5.87	3.49	0.00	0.04	0.18	0.11	5.54	7.42	0.00	3.73	4.46
28.00	60.08	34.33	33.38	0.64	6.66	4.38	0.00	0.11	0.24	0.16	0.49	7.30	0.00	0.89	1.61
29.00	60.08	34.33	33.39	0.15	6.97	3.69	0.00	0.02	0.08	0.08	0.00	7.01	0.00	0.02	2.59
30.00	60.08	34.33	33.38	3.81	4.95	3.50	0.00	0.76	0.29	0.92	1.82	6.57	0.00	1.20	4.98
31.00	60.08	34.33	33.38	8.21	5.45	3.28	0.00	4.01	0.31	2.46	5.56	5.18	0.00	3.64	4.19
32.00	60.08	34.34	33.38	5.93	7.55	2.65	0.00	4.32	0.48	3.11	1.58	5.90	0.00	2.72	3.83
33.00	60.08	34.33	33.38	5.12	4.49	0.11	0.00	3.68	2.76	3.59	0.00	5.39	0.00	0.07	3.83
34.00	60.08	34.33	33.38	8.20	7.74	2.06	0.00	3.80	0.00	4.49	0.00	6.56	0.00	2.94	3.64
35.00	60.07	34.33	33.39	9.83	7.05	2.40	0.00	3.80	0.00	3.20	0.00	6.29	0.00	5.10	2.61
36.00	60.08	34.33	33.38	10.16	6.55	5.28	0.00	0.00	0.00	0.27	0.00	6.60	0.00	4.92	5.69
37.00	60.08	34.33	33.38	9.96	6.36	5.03	0.00	0.00	2.45	2.88	0.00	7.15	0.00	5.88	5.84
38.00	60.08	34.33	33.38	10.80	6.93	5.37	0.00	0.00	5.64	4.75	0.00	6.38	0.00	5.92	5.99
