Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.205s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	69.95	47.42	44.54	2.91	0.00	4.12	0.00	3.39	0.00	4.31	4.19	3.19	0.07	2.11	3.99
3.00	70.57	47.68	44.82	5.57	0.00	4.23	0.00	4.38	0.00	3.73	4.27	4.59	1.46	2.96	2.54
4.00	70.57	47.68	44.82	3.48	0.00	5.71	3.86	3.76	4.75	3.02	3.04	3.98	1.59	3.43	2.15
5.00	70.57	47.68	44.82	4.00	3.44	5.83	4.16	4.62	6.94	3.58	3.41	3.38	0.34	3.87	3.34
6.00	70.57	47.68	44.82	4.23	3.29	4.58	3.63	2.99	7.02	4.05	3.36	4.17	2.55	2.80	3.01
7.00	70.57	47.68	44.82	3.12	3.27	4.38	1.64	3.34	4.86	4.10	3.16	4.31	2.80	2.74	3.23
8.00	70.57	47.68	44.83	3.19	2.84	4.92	0.18	3.21	6.67	3.84	3.05	3.32	3.01	3.31	3.92
9.00	70.57	47.68	44.82	4.49	3.29	4.01	0.29	3.29	4.86	3.27	2.67	2.56	3.89	3.56	3.81
10.00	70.57	47.68	44.82	2.91	5.06	4.13	0.20	3.91	5.50	4.47	3.03	3.94	3.50	3.32	2.36
11.00	70.57	47.68	44.82	3.53	4.08	5.60	0.27	2.43	4.84	3.86	2.80	3.28	3.68	3.65	3.47
12.00	70.57	47.68	44.82	3.07	3.75	3.25	0.19	2.31	4.81	2.59	3.41	3.02	1.52	3.27	3.19
13.00	70.57	47.68	44.83	3.49	3.19	4.74	0.53	0.67	5.26	4.03	3.12	3.86	3.35	2.17	0.55
14.00	70.57	47.67	44.82	3.14	3.99	4.93	2.43	0.64	6.44	3.93	3.63	2.99	2.99	2.38	0.84
15.00	70.57	47.68	44.82	3.50	3.40	4.60	3.50	0.52	6.27	4.18	4.37	4.09	2.96	1.68	0.38
16.00	70.57	47.68	44.82	4.32	2.73	3.90	3.69	0.66	6.90	3.92	3.78	3.44	3.21	2.77	1.08
17.00	70.57	47.68	44.82	3.32	3.14	3.32	4.14	1.40	5.56	3.74	3.67	4.57	3.57	2.67	0.92
18.00	70.57	47.68	44.82	1.59	3.68	5.12	4.03	3.13	6.76	1.29	0.69	4.74	3.64	0.38	3.38
19.00	70.57	47.68	44.83	2.70	2.80	3.93	4.68	2.73	6.38	0.61	0.07	4.27	3.45	0.08	3.34
20.00	70.57	47.68	44.82	3.41	3.46	4.04	3.31	3.49	6.02	0.81	0.02	3.54	2.82	0.01	4.54
21.00	70.57	47.68	44.82	3.94	3.29	4.96	4.14	3.25	4.82	0.63	0.08	3.60	2.57	0.07	4.44
22.00	70.57	47.68	44.82	4.17	3.21	4.37	2.73	2.66	6.28	0.52	0.19	3.62	2.75	0.06	3.68
23.00	70.57	47.68	44.82	2.96	0.90	4.22	1.10	3.44	5.20	0.61	0.36	2.84	1.53	0.06	3.94
24.00	70.57	47.68	44.82	3.62	0.43	4.65	2.53	2.93	4.69	0.34	0.52	3.50	3.44	0.02	3.98
25.00	70.57	47.68	44.83	2.59	0.46	3.73	1.11	4.46	5.19	0.57	0.48	3.59	2.79	0.27	3.62
26.00	70.57	47.68	44.82	3.93	0.65	4.01	1.44	2.29	4.09	0.25	0.37	3.73	3.20	0.29	2.68
27.00	70.57	47.67	44.82	3.07	0.51	5.03	1.17	3.56	4.74	0.37	0.48	3.83	2.59	0.17	3.71
28.00	70.57	47.68	44.82	3.29	2.81	4.19	4.66	4.10	5.09	0.55	2.84	3.00	2.67	0.28	2.07
29.00	70.57	47.68	44.82	3.85	2.31	4.91	3.34	3.56	5.90	0.51	3.66	4.47	4.33	0.24	0.00
30.00	70.57	47.68	44.82	3.63	4.54	3.55	4.26	2.93	5.42	0.39	3.90	2.99	2.04	0.26	0.02
31.00	70.57	47.68	44.83	4.01	3.04	3.67	3.09	3.85	4.18	0.61	4.08	3.45	2.62	0.42	0.02
32.00	70.57	47.68	44.82	4.30	4.44	3.76	4.25	2.41	5.62	0.45	2.90	2.81	2.65	0.30	0.17
33.00	70.57	47.68	44.82	3.80	3.43	5.23	0.25	1.61	7.20	2.04	1.97	2.44	1.56	0.38	0.16
34.00	70.57	47.68	44.82	1.03	1.80	4.09	0.52	0.00	5.82	3.44	0.60	3.04	1.08	2.43	1.84
35.00	70.57	47.68	44.82	4.12	1.27	1.29	0.75	0.00	6.26	1.17	0.00	0.56	0.42	3.71	1.56
36.00	70.56	47.68	44.82	4.17	1.24	2.61	1.47	0.00	7.13	1.49	0.00	0.35	0.00	3.44	0.00
37.00	70.57	47.68	44.83	4.08	1.71	2.17	1.28	0.00	7.01	1.55	0.00	0.34	0.00	4.76	0.00
38.00	70.57	47.68	44.82	4.73	0.84	1.58	4.31	0.00	6.99	1.59	1.81	0.28	0.00	3.30	0.00
39.00	70.57	47.68	44.82	2.08	1.62	1.62	4.42	0.00	4.35	1.72	4.48	1.33	0.02	3.09	0.01
