Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.457s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	78.94	54.89	58.07	6.52	4.47	1.01	6.15	5.58	0.11	3.91	0.36
3.00	79.15	55.31	58.19	5.20	6.35	0.00	6.04	6.23	0.00	5.68	0.83
4.00	79.15	55.31	58.17	4.93	5.32	0.00	7.25	4.82	0.00	5.26	1.43
5.00	79.15	55.32	58.17	4.93	5.79	0.00	5.64	5.79	0.00	6.03	1.52
6.00	79.16	55.31	58.17	5.03	6.12	0.00	7.45	6.00	0.00	5.63	1.40
7.00	79.15	55.31	58.17	5.79	6.87	2.62	3.64	6.35	0.55	5.24	4.44
8.00	79.15	55.31	58.17	6.58	6.09	5.27	8.07	6.61	3.74	6.03	5.64
9.00	79.16	55.32	58.17	7.33	5.54	5.50	7.46	6.83	6.04	5.54	4.84
10.00	79.15	55.31	58.17	5.75	6.41	5.79	7.93	7.27	4.73	5.47	6.32
11.00	79.15	55.31	58.17	6.94	5.72	6.12	5.77	5.87	6.76	6.35	5.88
12.00	79.15	55.32	58.17	5.13	3.47	7.02	4.54	6.31	4.90	4.12	6.00
13.00	79.16	55.31	58.17	4.71	1.54	4.92	0.65	5.19	6.99	5.54	5.69
14.00	79.15	55.31	58.17	5.29	1.02	5.65	0.70	6.04	5.35	4.17	5.84
15.00	79.15	55.31	58.17	7.01	0.92	5.62	0.40	4.11	5.36	5.37	6.19
16.00	79.15	55.32	58.17	4.67	1.02	5.59	0.93	6.42	5.75	4.45	4.90
17.00	79.16	55.31	58.17	4.46	1.22	5.83	2.17	3.82	5.53	5.83	4.85
18.00	79.15	55.31	58.17	4.51	1.33	5.11	6.26	4.57	4.21	4.95	3.34
19.00	79.15	55.32	58.17	4.84	1.15	5.46	5.96	4.72	5.62	3.99	2.81
20.00	79.15	55.31	58.17	4.89	3.08	5.48	4.73	3.68	6.04	5.75	2.64
21.00	79.16	55.31	58.17	5.35	1.49	5.90	4.14	4.54	4.59	5.67	2.88
22.00	79.15	55.31	58.17	5.00	2.41	5.91	5.19	3.59	4.39	5.76	3.99
23.00	79.15	55.32	58.17	6.74	2.09	5.86	6.81	1.71	6.02	6.68	6.54
24.00	79.15	55.31	58.17	5.40	0.43	5.33	7.32	5.91	6.57	6.74	6.27
25.00	79.16	55.31	58.17	6.28	0.53	5.68	6.41	5.99	6.31	6.85	5.58
26.00	79.15	55.32	58.17	7.67	0.47	5.95	6.08	4.41	6.76	7.04	5.87
27.00	79.15	55.31	58.17	5.40	0.74	5.62	5.88	5.96	5.67	7.32	6.21
28.00	79.15	55.31	58.17	6.04	5.68	5.91	0.70	4.00	5.75	6.23	5.56
29.00	79.16	55.31	58.17	5.59	4.85	5.93	0.83	1.19	5.39	5.77	4.89
30.00	79.15	55.32	58.17	7.17	5.82	6.09	0.74	1.08	4.21	5.19	5.95
31.00	79.15	55.31	58.17	6.51	5.08	5.68	0.83	0.94	5.15	6.04	6.31
32.00	79.15	55.31	58.17	6.30	5.84	5.39	0.97	0.90	4.68	5.84	5.75
33.00	79.16	55.32	58.17	5.88	6.21	6.46	6.42	2.18	4.80	6.09	5.56
34.00	79.15	55.31	58.19	6.93	3.45	6.35	6.44	7.10	5.63	6.19	3.38
35.00	79.15	55.31	58.17	5.12	0.00	6.35	7.28	6.28	6.03	6.38	0.00
36.00	79.16	55.31	58.17	5.85	0.03	6.02	6.77	6.90	7.05	6.23	0.00
37.00	79.15	55.32	58.17	5.91	0.00	5.15	8.22	6.13	6.27	6.58	0.00
38.00	79.15	55.31	58.17	4.63	0.00	1.47	5.41	7.21	5.72	6.57	5.40
39.00	79.15	55.31	58.17	3.37	0.39	4.02	5.06	4.50	1.75	5.31	5.71
