Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.792s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	48.41	41.69	37.18	7.45	7.10	1.61	2.67	2.79	0.00	0.00	5.38	2.75	3.02	3.29	0.09
3.00	48.64	41.96	37.20	8.31	4.81	4.99	3.44	3.53	3.04	0.00	3.49	3.93	3.32	4.66	0.45
4.00	48.64	41.97	37.20	7.05	6.12	3.57	3.28	3.30	2.59	2.83	1.76	1.59	4.87	3.56	0.25
5.00	48.64	41.96	37.20	7.72	6.20	3.86	3.04	3.36	2.36	3.31	0.92	0.81	2.34	3.08	0.16
6.00	48.64	41.96	37.20	7.42	5.68	3.76	3.25	3.23	2.47	3.55	1.18	1.10	3.41	3.59	0.02
7.00	48.64	41.97	37.18	7.05	5.09	3.90	2.85	4.07	3.64	1.40	1.65	1.74	2.94	2.74	0.00
8.00	48.63	41.96	37.20	7.77	4.94	3.47	0.00	3.07	2.13	2.13	1.42	1.48	0.03	2.84	0.00
9.00	48.64	41.97	37.20	7.25	5.41	1.26	0.55	1.29	1.30	2.08	1.17	1.64	0.54	2.85	0.00
10.00	48.64	41.96	37.20	10.26	3.05	4.31	1.36	0.00	0.00	1.15	0.66	0.62	1.55	4.46	0.00
11.00	48.64	41.97	37.20	10.23	4.03	5.83	0.47	0.00	0.00	0.29	0.34	0.00	0.21	5.53	0.28
12.00	48.64	41.96	37.20	9.86	2.96	5.09	0.07	0.00	0.00	0.09	0.04	0.00	0.03	4.86	0.02
13.00	48.64	41.96	37.18	9.40	3.85	4.80	0.11	0.00	0.00	0.08	0.10	0.02	0.12	3.13	0.09
14.00	48.64	41.97	37.20	8.55	3.66	2.72	1.76	0.00	0.00	0.10	5.18	0.86	4.04	2.10	2.47
15.00	48.64	41.96	37.20	8.30	2.99	0.13	4.37	2.89	0.00	0.30	4.92	1.17	4.11	2.72	3.01
16.00	48.63	41.97	37.20	8.05	3.58	0.06	3.98	5.03	0.00	3.17	3.82	0.75	3.99	3.94	3.63
17.00	48.64	41.96	37.20	8.93	4.58	0.16	4.45	4.04	0.00	3.23	3.21	0.21	4.02	3.81	4.13
18.00	48.64	41.97	37.20	8.01	3.14	0.11	3.05	5.12	0.00	4.07	3.44	0.58	3.54	3.27	3.36
19.00	48.64	41.96	37.18	6.22	3.09	0.12	0.92	0.01	0.01	0.44	0.70	3.52	0.51	3.89	0.90
20.00	48.64	41.96	37.20	6.37	0.25	0.67	0.12	2.75	1.06	0.10	0.10	0.04	0.07	2.52	0.10
21.00	48.64	41.97	37.20	1.50	0.61	3.81	0.15	4.31	2.46	0.08	1.40	0.12	0.08	0.11	1.22
22.00	48.64	41.96	37.20	0.94	2.91	3.80	0.22	4.81	0.92	0.21	1.75	0.07	0.29	0.33	0.98
23.00	48.63	41.97	37.20	5.31	4.00	4.64	0.31	5.56	0.27	0.35	0.25	0.00	0.25	0.00	0.07
24.00	48.64	41.96	37.20	1.93	4.47	3.81	0.27	4.22	1.16	0.10	0.13	0.00	0.36	0.00	0.43
25.00	48.64	41.97	37.18	1.55	4.17	4.54	0.28	5.55	3.28	1.93	1.24	0.03	0.29	0.00	4.59
26.00	48.64	41.96	37.20	4.19	6.18	4.25	0.62	1.13	1.46	4.59	0.11	3.84	1.43	0.00	0.48
27.00	48.64	41.96	37.20	1.85	6.22	3.85	0.25	0.17	0.07	3.58	1.92	3.57	3.86	0.00	0.16
28.00	48.64	41.97	37.20	1.81	6.22	3.95	4.03	0.02	0.04	3.39	3.65	3.43	3.53	0.00	0.09
29.00	48.64	41.96	37.20	1.24	5.68	3.45	3.76	0.11	0.11	1.40	3.56	1.49	3.08	0.00	0.07
