Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.871s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	29.31	0.00	1.54	1.83	0.00	0.69	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.76	0.00	1.39	0.46	0.00	1.94
3.00	29.56	1.37	3.49	2.74	0.00	1.34	0.00	0.34	0.00	0.00	0.00	0.00	0.00	1.71	0.00	1.66	0.00	0.25	0.28	0.00	0.83
4.00	29.57	0.40	5.12	0.77	0.00	0.39	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.72	0.00	0.43	0.00	0.51	0.31	0.00	0.42
5.00	29.56	0.29	4.89	0.71	0.00	0.40	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.76	0.00	0.48	0.00	0.61	0.18	0.00	0.51
6.00	29.57	0.36	4.47	0.52	0.00	0.52	0.00	0.36	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.44	0.00	0.52	0.49	0.00	0.42
7.00	29.56	0.37	5.00	0.29	0.00	0.52	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.34	0.00	0.38	0.17	0.00	0.28
8.00	29.57	0.31	4.65	0.45	0.00	0.20	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.95	0.00	0.29	0.00	0.18	0.35	0.00	0.71
9.00	29.56	2.46	3.49	3.56	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	1.38	0.00	0.02	1.09	0.00	1.09
10.00	29.57	1.66	3.54	4.55	0.00	0.92	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.55	0.00	1.85	0.00	0.02	0.06	0.00	2.23
11.00	29.56	2.92	3.01	3.54	0.00	0.92	0.00	2.10	0.00	0.00	0.00	0.00	0.00	0.79	0.00	2.53	0.00	0.03	1.12	0.00	2.45
12.00	29.57	2.18	3.96	4.74	0.00	0.12	0.00	3.92	0.00	0.00	0.00	0.00	0.00	0.57	0.00	2.38	0.00	0.03	2.37	0.00	2.18
13.00	29.56	2.79	3.45	4.95	0.00	0.12	0.00	2.32	0.00	0.00	0.00	0.00	0.00	1.04	0.00	2.28	0.00	0.03	2.07	0.00	1.42
14.00	29.57	3.02	3.07	2.96	0.00	0.48	0.00	0.90	0.00	0.00	0.27	0.00	0.00	2.32	0.00	1.75	0.00	0.02	2.36	0.00	2.07
15.00	29.56	2.06	2.90	3.20	0.00	0.40	0.00	0.06	0.00	0.00	0.25	0.00	0.00	3.03	0.00	2.58	0.00	0.02	1.50	0.00	2.84
16.00	29.57	2.46	4.86	4.38	0.00	0.37	0.00	0.06	0.00	0.00	0.00	0.00	0.00	3.18	0.00	1.75	0.00	0.01	1.93	0.00	1.95
17.00	29.56	2.40	3.10	2.98	0.00	0.17	0.00	0.77	0.00	0.00	0.00	0.00	0.00	1.86	0.00	2.31	0.00	0.01	0.00	0.00	1.79
18.00	29.57	1.39	4.14	4.76	0.00	2.20	0.00	0.06	0.00	0.00	0.00	0.00	0.00	2.43	0.00	0.53	0.00	0.46	0.58	0.00	1.61
19.00	29.56	1.00	4.81	3.87	0.00	1.95	0.00	0.00	0.00	0.00	0.27	0.00	0.00	2.45	0.00	1.21	0.00	0.00	0.00	0.00	1.77
20.00	29.57	0.33	3.22	3.95	0.00	2.59	0.21	0.00	0.00	0.00	0.76	0.00	0.00	2.94	0.00	2.02	0.00	0.00	0.00	0.00	1.83
21.00	29.56	0.20	3.60	6.10	0.00	2.04	0.56	0.00	0.00	0.00	0.56	0.00	0.00	2.13	0.00	2.68	0.00	0.00	0.00	0.00	1.29
22.00	29.57	0.58	3.75	5.21	0.00	1.58	0.79	0.01	0.00	0.00	0.51	0.00	0.00	3.04	0.00	1.61	0.00	0.00	0.00	0.00	1.35
23.00	29.56	0.37	4.55	0.99	0.00	0.10	0.21	0.00	0.00	0.00	0.00	0.00	0.00	1.46	0.00	0.33	0.00	0.00	0.00	0.00	0.60
24.00	29.57	0.00	4.96	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.00	0.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	0.02
