Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.200s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	57.22	38.02	29.41	0.93	0.00	2.39	1.03	1.02	2.28	4.07	4.44	2.21	3.67	0.00	0.89	0.00	2.49
3.00	57.22	38.15	29.56	0.07	0.71	2.54	2.88	3.44	4.67	2.75	5.49	3.50	3.69	0.11	2.08	0.00	2.45
4.00	57.22	38.15	29.57	0.07	3.65	2.36	3.39	3.55	3.93	3.49	4.30	3.63	2.62	0.09	0.06	2.39	2.55
5.00	57.22	38.14	29.56	0.12	4.75	3.74	2.65	2.96	3.25	3.29	4.36	3.57	2.03	0.19	0.11	3.94	2.29
6.00	57.22	38.15	29.57	0.06	3.77	3.21	2.16	2.67	3.68	3.25	4.80	3.98	3.55	0.04	0.11	3.67	1.91
7.00	57.22	38.15	29.56	1.01	4.23	1.72	3.71	2.26	3.27	2.37	3.49	3.12	1.75	0.00	1.02	2.16	2.26
8.00	57.22	38.15	29.57	3.19	4.62	1.40	2.75	0.08	2.62	0.01	3.03	2.28	0.20	0.00	3.46	0.00	2.12
9.00	57.22	38.14	29.56	4.57	3.08	2.50	2.96	0.16	3.01	0.00	4.09	3.08	1.54	0.00	2.17	0.01	1.35
10.00	57.23	38.15	29.57	0.85	4.16	2.83	2.73	0.15	3.69	0.02	0.99	0.29	2.10	0.00	0.00	0.00	3.67
11.00	57.22	38.15	29.56	0.01	4.92	3.63	2.91	0.21	4.28	0.09	0.01	0.12	0.36	0.00	0.00	0.00	3.99
12.00	57.22	38.15	29.57	0.01	4.03	3.12	2.56	0.75	3.05	0.15	0.00	0.12	1.16	0.00	0.00	0.00	2.73
13.00	57.22	38.14	29.56	2.96	1.59	3.73	0.26	3.67	0.35	1.43	0.04	1.16	3.91	0.00	2.52	0.00	2.47
14.00	57.22	38.15	29.57	6.27	4.76	3.10	0.25	4.20	0.31	3.83	0.31	3.83	3.21	0.00	3.74	0.00	2.37
15.00	57.22	38.15	29.56	4.82	1.67	3.52	0.40	3.31	2.08	3.98	2.53	3.36	3.81	0.00	4.67	0.00	2.81
16.00	57.22	38.15	29.57	5.79	1.53	2.09	0.35	3.34	4.47	3.74	3.66	3.00	4.46	0.00	4.65	0.00	2.83
17.00	57.22	38.14	29.56	4.32	4.16	2.31	0.34	4.44	3.50	2.71	3.34	3.59	3.34	0.02	4.59	0.00	2.65
18.00	57.23	38.15	29.57	4.81	4.08	3.21	0.27	2.89	4.17	2.16	4.40	4.98	0.12	0.00	4.13	0.00	1.43
19.00	57.22	38.15	29.56	3.63	3.73	1.85	1.17	1.07	2.85	1.58	1.95	0.57	0.06	0.00	0.82	0.00	2.53
20.00	57.22	38.15	29.57	2.82	0.28	0.75	0.27	0.22	2.48	3.45	4.46	0.88	0.08	0.00	4.30	0.00	4.25
21.00	57.22	38.14	29.56	4.54	0.25	3.29	0.18	0.30	2.50	3.69	4.72	3.37	0.08	0.00	3.40	0.00	3.11
22.00	57.22	38.15	29.57	5.09	0.31	3.52	0.31	0.37	2.80	3.13	3.28	3.10	0.11	0.00	4.19	0.00	2.67
23.00	57.22	38.15	29.56	4.67	0.27	3.44	0.24	0.43	2.82	4.25	3.67	3.85	1.70	0.00	4.21	0.00	3.41
24.00	57.22	38.14	29.57	3.67	3.46	1.61	0.02	2.08	0.73	1.71	3.39	2.85	2.74	0.00	2.15	0.00	3.93
25.00	57.22	38.15	29.56	5.08	5.12	0.48	0.00	0.39	3.92	1.93	2.11	3.20	3.26	0.00	2.64	0.00	2.74
26.00	57.23	38.15	29.56	4.96	6.00	0.42	0.00	0.22	3.66	2.27	2.83	3.30	3.05	0.00	1.98	0.00	1.93
27.00	57.22	38.15	29.57	5.48	3.60	0.42	0.00	0.44	3.89	1.50	2.29	4.41	3.04	0.00	1.79	0.00	2.67
28.00	57.22	38.14	29.56	5.29	2.92	0.28	0.00	0.22	3.27	2.18	2.59	4.35	3.50	0.00	2.36	0.00	4.77
29.00	57.22	38.15	29.57	3.40	0.00	1.07	0.00	0.03	0.67	1.30	2.10	4.73	3.94	0.00	2.86	2.36	3.56
30.00	57.22	38.15	29.56	3.92	0.00	2.47	0.00	0.00	2.77	0.61	0.22	3.98	0.46	0.00	4.40	2.35	2.17
31.00	57.22	38.15	29.57	4.62	0.00	3.14	0.00	0.00	3.16	0.70	0.21	2.94	0.27	0.00	4.76	1.95	3.84
32.00	57.22	38.14	29.56	4.46	0.00	3.26	0.00	0.00	3.95	0.67	0.09	4.36	0.16	0.00	4.47	1.97	2.56
33.00	57.22	38.15	29.57	4.19	0.16	2.23	0.00	1.58	4.03	0.83	0.12	4.27	0.22	0.00	4.09	2.37	3.87
34.00	57.23	38.15	29.56	4.19	2.75	2.13	0.00	1.71	3.63	0.85	0.13	3.14	0.19	0.00	3.17	2.55	3.40
35.00	57.22	38.15	29.57	0.44	4.25	2.81	0.00	1.00	1.57	2.53	0.25	3.78	1.98	0.00	4.19	2.63	2.12
36.00	57.22	38.14	29.56	1.19	4.65	3.25	0.00	0.25	0.34	4.02	0.67	4.60	2.15	0.00	4.32	3.30	1.75
37.00	57.22	38.15	29.57	6.60	5.22	3.58	0.00	0.24	3.99	0.16	3.81	3.08	0.67	0.00	5.05	0.30	0.00
38.00	57.22	38.15	29.56	5.95	4.44	3.19	0.00	0.25	3.68	0.15	4.54	3.21	0.09	0.00	4.54	0.29	0.00
39.00	57.22	38.15	29.57	5.72	4.13	2.61	0.00	0.16	3.46	0.28	4.77	4.17	0.04	0.00	6.02	0.16	0.00
