Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.851s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	49.36	0.00	4.91	0.00	0.00	0.00	0.00	1.72	2.29	4.08	0.00	2.99	0.00	4.92	0.00	3.58	3.26
3.00	49.59	0.00	4.59	0.00	0.00	0.00	2.39	2.66	2.63	2.77	4.74	3.05	0.10	4.29	0.00	2.89	3.63
4.00	49.59	0.00	3.60	0.00	0.00	0.00	2.17	2.23	2.84	3.18	3.55	2.28	0.13	5.15	2.47	1.94	4.45
5.00	49.59	0.00	3.31	0.00	0.00	0.00	2.03	2.44	1.93	3.63	5.17	2.59	0.09	5.39	2.96	2.48	3.47
6.00	49.58	0.00	3.55	0.00	0.00	0.00	2.58	2.19	2.21	2.27	3.73	3.01	0.10	4.53	2.31	2.93	4.53
7.00	49.59	0.00	2.01	0.00	0.00	0.00	1.21	1.45	1.79	2.23	3.92	2.12	0.53	3.14	2.12	2.71	2.62
8.00	49.59	0.00	0.01	0.00	0.00	0.00	0.08	0.07	0.99	0.35	5.77	0.04	3.47	0.01	0.52	2.43	0.39
9.00	49.59	0.00	0.00	0.00	0.00	0.00	0.18	0.00	2.68	0.44	5.50	0.73	3.22	0.07	0.21	1.66	0.36
10.00	49.58	0.00	0.00	0.00	0.00	0.00	0.11	0.01	3.00	0.39	3.86	0.03	3.89	0.00	0.47	1.45	0.25
11.00	49.59	0.00	0.00	0.00	0.00	0.00	0.22	0.01	2.45	0.53	5.38	0.02	3.07	0.01	0.75	1.94	0.33
12.00	49.59	0.00	0.00	0.01	0.00	0.00	0.17	0.00	2.37	0.28	4.63	0.11	2.48	0.81	0.29	0.95	0.81
13.00	49.59	0.00	0.51	0.01	0.00	0.00	0.13	2.19	2.48	1.33	0.12	2.32	0.40	4.11	0.00	0.00	4.82
14.00	49.58	0.00	0.06	0.00	0.00	0.00	0.04	2.54	2.91	1.86	0.03	3.19	0.08	4.66	0.00	0.00	3.99
15.00	49.59	0.00	0.03	0.01	0.00	0.00	0.00	2.80	2.81	2.79	0.08	3.16	0.21	4.85	0.01	0.00	4.57
16.00	49.59	0.00	0.01	0.00	0.00	0.00	0.00	2.11	2.75	2.44	0.06	3.35	0.17	5.29	0.01	0.01	4.66
17.00	49.59	0.00	0.02	0.00	0.00	0.00	0.12	2.08	1.68	2.88	0.04	4.02	0.69	3.68	0.04	0.02	4.57
18.00	49.59	0.00	2.94	0.00	0.00	0.00	0.15	1.13	2.16	1.35	5.12	3.56	2.47	5.64	2.26	0.18	0.64
19.00	49.58	0.00	4.45	0.00	0.00	0.00	0.21	0.19	3.25	0.27	5.90	3.62	3.66	5.06	2.29	0.38	0.47
20.00	49.59	0.00	4.77	0.00	0.00	0.00	0.07	0.12	2.77	0.33	5.03	3.53	2.29	6.01	3.19	0.31	0.57
21.00	49.59	0.00	4.81	0.00	0.00	0.00	0.13	1.91	2.29	0.20	5.40	2.08	4.17	6.05	2.86	0.35	0.39
22.00	49.59	0.00	4.09	0.00	0.00	0.00	0.11	3.03	3.30	0.20	5.42	2.39	3.20	5.12	0.69	0.15	2.11
23.00	49.58	0.00	3.02	0.00	0.00	0.00	0.08	2.46	2.28	0.89	0.69	2.17	2.76	4.69	0.26	1.08	5.29
24.00	49.59	0.00	2.25	0.00	0.00	0.00	0.09	2.50	1.59	2.57	0.02	2.91	3.57	5.67	0.76	2.53	2.82
25.00	49.59	0.00	2.82	0.00	0.00	0.00	0.63	1.76	2.93	1.10	0.07	3.56	3.93	4.56	0.54	2.13	4.00
26.00	49.59	0.00	1.63	0.00	0.00	0.00	1.95	2.94	2.73	0.72	0.04	3.16	3.04	4.22	2.25	0.99	3.67
27.00	49.59	0.00	1.54	0.00	0.00	0.00	2.30	1.15	2.37	0.04	0.13	3.23	2.79	4.83	2.44	0.71	3.04
28.00	49.58	0.00	4.21	0.00	0.00	0.00	1.81	0.07	1.56	0.06	0.03	3.10	1.83	5.27	1.30	0.27	3.69
29.00	49.59	0.00	4.31	0.00	0.00	0.00	2.17	0.02	0.19	0.67	0.00	3.19	2.93	4.07	0.03	0.07	3.64
30.00	49.59	0.00	3.32	0.00	0.00	0.00	2.67	0.03	0.22	0.53	0.00	3.41	3.01	4.48	0.02	0.01	4.47
31.00	49.59	0.00	4.05	0.00	0.00	0.00	0.17	0.01	0.27	0.49	1.93	2.96	2.32	3.04	3.18	0.03	4.09
32.00	49.58	0.00	2.06	0.00	0.00	0.00	0.09	0.72	0.15	0.61	4.84	3.67	3.20	4.33	2.49	0.02	4.17
33.00	49.59	0.00	3.81	0.00	0.00	0.00	0.36	2.38	0.42	0.53	4.60	2.31	1.64	4.03	1.77	0.44	3.03
34.00	49.59	0.00	4.48	0.00	0.00	0.00	0.66	0.85	1.03	0.63	4.80	2.70	2.16	3.60	0.00	0.09	2.68
35.00	49.59	0.00	4.11	0.00	0.00	0.00	2.30	0.01	1.93	1.02	3.98	2.85	2.11	4.89	0.00	0.27	4.19
36.00	49.58	0.00	3.55	0.00	0.00	0.00	2.62	0.02	1.99	0.54	4.92	3.50	1.99	5.13	0.00	0.22	4.39
37.00	49.59	0.00	3.49	0.00	0.00	0.00	2.81	0.02	1.39	0.51	6.14	1.95	3.44	3.49	0.00	0.19	2.93
38.00	49.59	0.00	5.02	0.53	0.00	0.00	2.02	0.11	2.90	0.43	3.62	2.76	2.61	4.50	0.00	0.16	3.90
39.00	49.59	0.00	4.01	0.22	0.00	0.00	1.95	1.30	1.86	1.04	3.54	1.90	2.36	2.11	0.00	1.85	2.30
