Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.888s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	40.03	0.00	3.89	1.92	0.00	0.91	2.25	0.83	4.60	0.00	0.00	0.00	3.52	2.06	1.38	0.00	1.52	2.35	1.12	0.00	0.00
3.00	40.06	5.39	2.12	2.30	0.00	3.89	1.42	3.45	4.04	0.00	2.88	2.66	4.81	2.07	2.03	0.00	1.31	3.76	2.63	0.00	0.00
4.00	40.05	3.93	2.34	2.28	1.52	1.93	2.40	2.94	3.35	2.58	2.32	1.65	4.49	1.34	1.28	0.27	3.07	1.20	2.20	0.00	1.22
5.00	40.06	4.73	1.56	1.54	2.44	2.83	1.99	1.30	3.03	2.30	2.21	1.98	3.59	2.55	0.95	0.12	2.13	2.48	1.15	0.00	1.52
6.00	40.05	3.95	2.23	0.00	2.96	2.47	2.50	0.00	5.05	2.46	1.09	1.31	2.99	2.15	1.53	0.19	1.47	4.58	0.00	0.00	1.93
7.00	40.06	3.44	1.75	0.00	2.98	1.92	1.11	0.00	4.63	3.52	1.26	0.00	2.22	1.74	1.86	0.26	2.02	2.91	0.00	0.00	2.22
8.00	40.06	4.28	0.01	0.00	0.12	3.38	0.01	0.00	4.02	0.97	0.27	0.00	0.13	2.43	0.27	0.04	0.30	5.11	0.00	0.00	0.92
9.00	40.05	4.93	0.00	0.00	0.03	2.92	0.00	0.00	4.36	2.63	0.29	0.00	0.46	2.50	0.26	0.00	0.27	4.71	0.00	0.00	2.53
10.00	40.06	2.31	0.08	0.00	0.17	1.25	0.00	0.00	3.74	1.62	0.47	0.00	0.37	1.56	0.16	0.00	0.39	2.92	0.00	0.00	1.46
11.00	40.05	0.38	0.06	0.00	0.16	0.00	0.13	0.00	3.90	0.01	0.29	0.00	0.36	0.47	0.01	0.00	0.33	0.43	0.00	0.00	0.16
12.00	40.06	0.33	0.03	0.00	0.35	0.00	0.40	0.00	4.53	0.03	0.25	0.00	0.20	0.63	0.03	0.00	0.47	0.28	0.00	0.00	0.01
13.00	40.06	3.04	0.86	0.00	0.63	0.00	0.09	0.00	3.64	0.08	0.08	0.00	2.22	0.31	0.28	0.00	0.40	3.45	0.00	0.00	0.10
14.00	40.05	4.13	2.27	0.00	2.03	0.06	0.13	0.00	4.21	0.06	0.08	0.00	2.34	0.07	0.06	0.00	0.09	3.72	0.00	0.00	0.17
15.00	40.06	2.61	1.80	0.00	2.39	1.01	0.40	0.57	1.79	0.03	0.04	0.00	1.09	0.65	0.66	0.00	0.37	2.56	0.01	0.00	0.57
16.00	40.05	3.00	1.77	0.00	1.55	1.54	1.25	1.26	3.50	1.50	1.46	0.00	2.85	1.03	0.13	0.00	2.01	2.80	1.67	0.00	2.41
17.00	40.06	4.41	2.72	0.00	2.58	1.59	0.02	2.23	5.79	0.37	1.75	0.85	3.87	2.37	0.00	0.00	2.03	3.20	2.39	0.00	2.30
18.00	40.05	6.26	2.18	0.00	2.84	3.01	0.10	2.93	4.47	0.12	1.88	2.41	3.74	1.72	0.00	0.00	2.35	3.92	1.91	0.00	2.29
19.00	40.06	5.77	2.29	0.00	1.89	2.88	0.10	2.21	4.89	0.15	2.02	2.18	3.38	1.98	0.00	0.00	2.39	5.12	2.00	0.00	2.11
20.00	40.06	4.90	1.61	0.36	2.30	2.18	0.03	2.80	5.82	0.17	1.94	2.25	2.88	1.90	0.00	0.00	2.53	4.11	2.43	0.00	2.12
21.00	40.05	4.09	1.86	0.70	2.25	1.04	0.08	2.09	3.19	0.24	1.90	2.29	3.80	1.62	0.00	0.00	1.67	3.63	2.30	0.00	1.75
22.00	40.06	5.27	0.00	0.09	0.16	0.82	0.66	0.04	4.44	0.20	0.49	1.82	3.44	2.49	0.00	0.00	0.36	3.66	0.00	0.00	1.98
23.00	40.05	5.12	0.00	0.03	2.08	0.82	0.02	0.04	4.55	0.13	0.99	1.56	3.69	1.30	0.00	0.00	0.65	2.98	0.00	0.00	1.99
24.00	40.06	5.03	0.00	0.03	1.48	0.36	0.07	0.06	4.16	0.15	0.24	1.98	3.47	0.00	0.49	0.00	1.46	3.54	0.00	0.00	1.18
25.00	40.06	4.47	0.79	2.25	0.46	2.03	2.61	0.18	4.05	0.43	0.58	0.40	2.71	1.82	1.34	0.00	2.09	4.54	2.20	0.00	0.18
26.00	40.05	5.04	0.71	2.23	0.33	1.35	2.46	0.17	4.07	0.98	0.03	0.18	2.94	2.13	1.81	0.00	1.17	4.44	2.40	0.00	0.30
27.00	40.06	4.11	1.10	2.17	1.13	2.83	1.55	0.27	3.56	0.42	0.06	0.15	4.21	1.56	1.12	0.00	1.56	4.92	1.98	0.00	0.15
28.00	40.05	3.87	0.58	2.37	0.47	1.73	1.56	0.09	3.99	0.42	0.00	1.90	3.83	1.84	1.38	0.00	2.91	3.76	1.46	0.00	0.21
29.00	40.06	4.22	0.80	1.54	0.67	2.25	2.00	0.19	3.89	0.54	0.03	2.21	2.22	2.09	2.21	0.00	1.38	5.02	2.18	0.00	0.21
30.00	40.06	4.92	0.26	0.56	1.88	0.60	0.65	1.54	0.60	0.46	1.64	1.53	2.12	0.54	0.19	0.00	0.37	0.29	0.12	0.00	1.24
31.00	40.05	4.35	0.25	0.08	1.71	0.04	0.00	2.37	0.01	0.10	2.27	1.70	0.00	0.00	0.01	0.00	0.10	0.03	0.00	0.00	1.55
32.00	40.06	5.22	0.11	0.11	1.74	0.07	0.00	2.79	0.04	0.15	1.09	2.04	0.00	0.01	0.01	0.00	0.08	0.15	0.00	0.00	1.37
33.00	40.05	3.73	0.22	0.07	2.34	0.06	0.00	2.30	0.01	0.11	1.47	1.92	0.00	0.00	0.01	0.00	0.07	0.10	0.00	0.00	1.35
34.00	40.06	3.75	1.11	0.06	1.54	0.03	1.16	1.52	0.24	0.07	2.23	2.15	0.00	0.84	0.02	0.00	0.18	0.20	0.01	0.00	0.01
35.00	40.05	1.30	0.12	0.20	0.38	0.00	0.02	0.82	2.10	0.42	0.00	0.00	1.72	1.59	0.28	0.00	0.09	0.26	0.24	0.00	0.31
36.00	40.06	0.00	2.72	0.00	4.31	0.00	0.00	4.07	5.94	0.00	0.00	0.00	5.74	3.38	3.96	0.00	0.00	0.00	0.00	0.00	3.75
37.00	40.06	0.00	5.72	0.00	4.28	0.00	0.00	6.41	6.61	0.00	0.00	0.00	7.10	5.85	4.41	0.00	0.00	0.00	0.00	0.00	5.39
38.00	40.05	0.00	3.63	0.00	3.98	0.03	0.93	4.55	4.57	0.00	0.00	0.86	5.30	3.43	3.48	0.00	0.00	1.68	0.00	0.00	4.29
39.00	40.06	5.23	3.35	0.00	3.41	2.62	2.80	3.09	4.31	0.00	0.00	1.34	4.49	2.27	2.10	0.00	0.00	1.55	0.00	0.00	3.43
