Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.400s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	57.77	4.37	0.00	0.75	0.57	3.94	0.00	0.00	5.11	0.00	0.00	0.00	0.03	0.06	0.00	0.00	0.00
3.00	58.17	1.97	0.00	6.27	0.03	2.44	0.00	0.18	3.99	1.28	0.11	0.00	0.01	0.02	0.09	0.02	0.00
4.00	58.19	2.16	0.02	4.92	0.07	3.91	0.00	0.39	3.37	2.25	0.09	0.00	0.00	0.12	0.19	0.04	0.00
5.00	58.17	2.98	0.09	5.41	0.07	3.09	0.00	0.44	3.16	2.75	0.17	0.00	0.02	0.08	0.08	0.02	0.00
6.00	58.17	3.76	0.18	5.82	0.15	3.96	0.00	0.00	4.51	2.53	0.67	0.00	0.03	0.17	0.03	1.16	0.00
7.00	58.17	2.10	0.00	5.50	1.11	4.26	0.00	0.00	1.83	1.88	0.34	0.00	0.06	0.11	0.24	0.45	0.00
8.00	58.17	3.86	0.00	4.85	4.94	3.55	0.00	0.70	0.10	0.01	0.33	0.00	0.00	0.07	0.63	0.74	0.00
9.00	58.17	0.29	0.00	6.10	4.08	0.66	0.00	0.86	3.30	0.52	0.15	0.00	0.00	0.07	0.25	0.40	0.00
10.00	58.17	0.00	0.00	6.12	3.74	0.00	0.00	1.09	3.01	0.16	0.76	0.00	0.00	0.09	0.90	0.89	0.00
11.00	58.17	0.00	0.00	6.42	4.35	0.01	0.00	0.60	2.48	1.17	0.13	0.00	0.00	0.08	0.13	1.36	0.00
12.00	58.17	0.00	0.00	6.30	2.80	0.00	0.00	0.19	2.75	3.32	0.00	0.00	0.00	0.00	1.28	0.60	0.00
13.00	58.17	0.01	0.00	6.00	3.05	0.00	0.00	0.00	2.46	3.04	0.00	0.00	0.00	0.00	1.85	0.76	0.00
14.00	58.17	0.00	0.00	5.76	2.88	1.89	0.00	0.00	3.76	0.79	0.00	0.00	0.00	0.00	0.51	0.34	0.00
15.00	58.17	0.00	0.00	6.01	3.50	3.55	0.00	0.00	3.10	0.10	0.00	0.00	0.00	0.00	0.01	0.01	0.00
