Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.861s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	66.75	0.00	5.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.80	0.00	1.20	1.67	0.00	0.00	0.00	0.00	0.31
3.00	66.75	0.00	4.86	0.00	0.12	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.28	0.11	0.91	0.75	0.00	0.98	0.00	0.00	2.62
4.00	66.75	0.00	5.15	0.00	0.35	0.00	2.72	0.00	0.56	0.00	0.00	0.00	0.01	0.00	2.31	0.01	0.00	0.00	0.00	0.18	2.17
5.00	66.77	0.00	5.55	0.04	0.11	0.30	2.89	0.00	0.49	0.00	0.00	0.00	0.01	0.00	2.68	0.00	0.00	0.01	0.00	0.24	1.40
6.00	66.75	0.00	2.35	0.00	0.02	0.56	2.65	0.00	0.12	0.00	0.45	0.00	0.00	0.00	1.79	0.00	0.00	0.01	0.00	0.08	0.64
7.00	66.75	0.00	4.07	0.01	0.04	0.65	3.53	0.00	0.06	0.00	0.16	0.00	0.01	0.00	2.39	0.01	0.00	0.00	0.00	0.06	1.04
8.00	66.77	0.00	3.18	0.00	0.01	0.85	3.16	0.00	0.00	0.00	0.00	0.00	0.54	0.00	2.27	0.13	0.00	0.00	0.00	0.00	1.59
9.00	66.75	0.00	4.25	0.00	0.00	0.00	3.20	0.00	0.00	0.00	0.00	0.00	1.88	0.00	1.10	0.47	0.00	2.02	0.00	0.00	0.00
10.00	66.75	0.00	4.47	0.00	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	2.25	0.00	1.82	0.63	0.00	2.34	0.00	0.00	0.07
11.00	66.77	0.00	3.36	0.00	0.00	0.00	3.31	0.00	0.00	0.00	0.00	0.00	1.67	0.00	0.70	1.28	0.00	2.77	0.00	0.00	0.00
