Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.141s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	66.52	63.60	35.97	8.06	5.78	5.85	6.14	1.88	4.55	4.01	3.80
3.00	66.75	63.90	36.24	9.44	3.72	7.29	5.75	0.55	6.65	5.67	5.47
4.00	66.75	63.89	36.24	9.21	4.00	7.97	5.55	0.53	6.28	4.00	5.42
5.00	66.77	63.90	36.24	9.49	4.92	6.88	6.35	0.57	5.84	4.41	5.51
6.00	66.75	63.89	36.24	8.06	4.87	6.76	5.74	0.64	7.14	4.96	5.18
7.00	66.75	63.90	36.24	9.55	4.90	7.01	2.67	3.93	4.68	2.19	2.89
8.00	66.77	63.89	36.24	9.02	4.91	7.19	0.63	6.92	1.01	1.06	0.10
9.00	66.75	63.90	36.24	9.56	4.22	7.49	0.99	6.36	0.28	0.84	0.07
10.00	66.75	63.89	36.24	9.14	4.98	6.56	0.89	7.70	0.33	0.85	0.10
11.00	66.77	63.90	36.24	8.92	4.26	5.66	0.60	8.83	0.49	0.86	0.06
12.00	66.75	63.89	36.23	9.34	4.64	6.66	0.37	5.97	1.93	3.73	0.27
13.00	66.75	63.90	36.24	8.20	5.28	5.45	1.30	7.66	6.11	5.38	2.39
14.00	66.75	63.90	36.24	9.52	5.37	7.84	0.13	6.90	6.96	5.36	4.17
15.00	66.77	63.89	36.24	10.50	3.35	6.67	1.35	7.27	4.41	6.54	6.14
16.00	66.75	63.90	36.24	10.61	0.00	8.61	6.58	6.92	6.86	6.24	5.99
17.00	66.75	63.89	36.24	10.74	0.00	8.65	4.99	6.76	7.04	6.42	7.02
18.00	66.77	63.90	36.24	9.89	0.00	8.33	5.77	7.70	7.14	5.81	5.96
19.00	66.75	63.89	36.24	10.31	0.00	8.37	4.37	7.34	5.51	5.73	5.38
20.00	66.75	63.90	36.24	9.70	0.00	7.34	5.18	7.75	4.40	5.92	4.98
21.00	66.77	63.89	36.24	7.90	0.00	6.57	0.64	5.06	0.43	6.86	0.29
22.00	66.75	63.90	36.24	9.60	0.00	6.48	0.35	6.37	0.00	5.76	0.31
23.00	66.75	63.89	36.23	9.02	0.00	6.48	0.29	6.50	0.00	7.55	0.26
24.00	66.77	63.90	36.24	8.91	0.00	6.40	0.30	6.74	3.83	5.29	0.15
25.00	66.75	63.90	36.24	8.19	0.00	5.49	0.25	6.65	6.08	5.23	0.00
26.00	66.75	63.89	36.24	10.89	0.00	2.07	0.02	7.02	8.40	6.92	0.00
27.00	66.77	63.90	36.24	13.86	0.00	0.62	0.00	6.42	7.31	7.65	0.00
28.00	66.75	63.89	36.24	11.98	0.00	0.49	0.77	6.24	7.37	8.10	0.00
29.00	66.75	63.90	36.24	9.50	0.00	0.22	5.15	4.35	7.03	4.84	0.00
30.00	66.77	63.89	36.24	8.84	0.00	0.27	6.36	5.63	4.92	6.19	0.00
31.00	66.75	63.90	36.24	9.89	0.00	5.36	6.19	5.90	5.38	6.01	0.00
32.00	66.75	63.89	36.24	10.56	0.00	8.33	6.46	8.69	6.86	7.21	3.11
33.00	66.75	63.90	36.24	9.84	0.00	8.88	5.13	7.95	7.20	6.61	6.79
34.00	66.77	63.89	36.23	10.07	0.00	8.75	6.27	7.77	6.91	4.83	7.21
35.00	66.75	63.90	36.24	11.29	0.00	8.07	6.96	8.01	7.08	6.27	4.49
36.00	66.75	63.90	36.24	8.16	3.98	6.01	6.50	7.84	6.56	6.22	5.32
37.00	66.77	63.89	36.24	8.61	5.64	7.54	6.23	7.32	7.06	4.93	3.84
38.00	66.75	63.90	36.24	9.27	4.84	5.01	3.85	8.11	5.46	5.28	4.71
39.00	66.75	63.89	36.24	8.24	4.41	6.01	4.92	6.74	5.18	5.33	4.12
