Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.348s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	33.30	27.50	0.00	0.00	2.45	3.43	1.34	3.08	3.85	2.73	1.02	2.09	1.34	0.00	4.32	0.00	1.37
3.00	33.38	27.66	0.02	0.00	3.31	2.61	0.10	1.57	4.65	2.64	0.00	1.46	0.02	0.00	5.17	0.00	5.51
4.00	33.38	27.65	0.11	0.00	5.17	3.36	0.16	1.03	3.27	2.81	0.00	1.54	0.12	1.42	3.62	0.00	3.37
5.00	33.38	27.66	1.03	0.00	4.68	1.80	0.06	0.21	3.50	1.34	0.02	0.20	0.00	3.62	2.81	0.00	3.13
6.00	33.38	27.66	0.16	0.00	4.18	0.00	0.07	0.33	2.47	2.74	0.00	0.30	0.00	4.65	4.49	0.00	4.25
7.00	33.38	27.65	0.73	0.00	2.43	1.24	0.02	0.43	4.29	1.73	2.18	0.18	0.07	2.37	2.10	0.00	2.66
8.00	33.39	27.66	2.94	0.00	3.82	0.04	0.07	4.03	3.56	1.97	3.85	0.26	0.10	2.92	3.45	0.00	2.57
9.00	33.38	27.66	2.98	0.00	4.21	0.09	1.25	3.38	3.35	1.63	2.27	1.03	0.86	1.89	2.19	0.00	2.90
10.00	33.38	27.65	3.72	0.00	3.52	0.06	0.42	3.38	3.56	0.37	0.27	2.13	0.69	2.66	0.00	0.00	1.25
11.00	33.38	27.66	2.74	0.00	4.11	0.19	0.00	3.38	4.82	0.22	0.35	2.74	0.00	4.25	0.00	0.00	0.40
12.00	33.38	27.66	2.19	0.00	3.83	0.35	0.00	2.76	4.38	0.25	0.31	4.38	0.00	3.80	0.00	0.00	0.29
13.00	33.38	27.65	0.60	0.00	0.91	0.27	0.00	2.94	4.72	0.31	0.55	1.88	0.00	4.16	0.00	0.00	0.27
14.00	33.38	27.66	0.01	0.00	0.29	0.17	0.00	0.22	3.66	0.16	0.40	2.86	0.00	3.72	0.00	0.00	0.27
15.00	33.39	27.65	0.00	0.00	0.38	0.17	0.00	2.63	4.77	0.28	0.08	4.07	0.00	3.13	0.00	0.00	3.83
16.00	33.38	27.66	0.02	0.00	0.43	2.01	0.00	3.46	3.22	1.24	1.21	3.78	0.02	4.40	0.00	0.00	3.84
17.00	33.38	27.66	0.00	0.00	0.22	1.53	0.00	3.66	4.44	1.65	1.48	3.59	0.02	3.34	0.00	0.00	2.92
18.00	33.38	27.65	2.22	0.00	2.71	1.36	0.00	4.08	3.93	1.33	0.62	2.28	2.66	2.82	0.00	0.00	1.38
19.00	33.38	27.66	0.58	0.00	4.01	0.26	0.00	0.10	4.16	0.03	0.24	0.04	0.44	0.10	0.00	0.00	0.28
20.00	33.38	27.66	0.09	0.00	3.07	0.70	0.00	0.21	3.05	1.22	0.20	0.08	2.12	0.08	0.00	0.00	1.66
21.00	33.38	27.65	0.75	0.00	4.03	4.30	0.00	0.17	2.11	2.08	1.77	0.06	3.75	0.09	0.00	0.00	3.52
22.00	33.39	27.66	2.99	0.00	3.08	2.70	0.00	0.10	1.81	0.12	2.90	0.02	3.48	0.20	0.00	0.00	2.71
23.00	33.38	27.66	3.63	0.00	1.66	0.52	1.42	0.69	3.05	0.85	0.22	0.40	3.71	0.36	1.55	0.00	2.36
24.00	33.38	27.65	0.99	0.00	2.32	0.01	3.55	0.02	3.10	0.00	0.40	0.31	2.89	0.12	0.00	0.00	0.00
25.00	33.38	27.66	0.15	0.00	3.37	0.00	2.79	0.01	3.27	0.00	0.11	0.43	2.74	0.01	0.00	0.00	0.00
26.00	33.38	27.66	0.18	0.00	0.00	0.01	2.01	0.02	3.38	0.00	0.26	0.22	0.00	0.00	0.02	0.00	0.01
27.00	33.38	27.65	0.30	0.00	0.00	0.11	0.00	0.01	3.78	0.00	0.20	0.53	0.00	0.11	2.37	0.00	0.08
28.00	33.38	27.66	0.13	0.00	0.00	0.25	0.00	0.00	4.00	0.00	0.19	2.26	0.00	0.10	3.55	0.00	0.12
29.00	33.39	27.65	1.45	0.00	1.46	0.24	0.98	3.73	3.49	0.00	0.26	2.40	3.16	0.09	3.19	0.00	0.39
30.00	33.38	27.66	2.75	0.00	0.36	0.42	0.01	4.10	3.75	0.00	0.24	2.43	4.25	0.21	5.04	0.00	0.24
31.00	33.38	27.66	2.95	0.00	0.39	0.39	0.02	4.26	3.72	0.00	0.15	2.59	4.96	0.18	3.93	0.00	0.21
32.00	33.38	27.65	3.38	0.00	0.20	0.29	0.01	4.47	0.97	0.00	2.41	2.46	3.63	0.25	4.63	0.00	3.39
33.00	33.38	27.66	2.96	0.00	0.33	0.31	0.00	3.74	0.56	0.00	3.56	3.77	5.30	0.34	4.51	0.00	4.67
34.00	33.38	27.66	2.56	0.00	0.13	0.66	1.21	3.98	0.75	0.00	4.75	3.20	3.48	0.56	5.84	0.00	4.77
35.00	33.39	27.65	3.13	0.00	0.11	0.37	4.22	3.66	0.49	0.00	3.37	3.34	3.78	0.27	3.68	0.00	3.68
36.00	33.38	27.66	3.55	0.00	0.17	0.46	3.93	3.37	0.25	0.00	3.64	3.09	2.46	0.46	4.87	0.00	3.25
