Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.196s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	67.53	61.63	0.00	7.58	4.68	1.02	6.13	6.92	3.30	0.00	3.76
3.00	67.71	61.99	0.00	6.86	4.86	0.43	5.79	7.68	5.77	0.00	4.80
4.00	67.71	61.99	7.40	5.78	3.57	0.16	3.56	5.71	5.84	4.20	4.00
5.00	67.71	61.98	7.68	3.63	5.04	0.25	4.67	3.67	4.98	5.28	4.36
6.00	67.72	61.99	7.41	4.17	4.81	0.42	4.74	6.68	4.11	4.65	3.71
7.00	67.71	61.99	7.18	2.59	4.85	0.31	4.55	2.19	3.74	4.51	3.43
8.00	67.71	61.98	7.30	5.91	5.99	1.01	5.82	0.18	3.62	1.81	3.69
9.00	67.71	61.99	6.61	4.95	6.55	0.58	4.81	0.00	5.67	0.00	6.04
10.00	67.71	61.99	8.23	8.31	6.59	0.74	7.02	0.00	5.30	0.00	6.57
11.00	67.72	61.99	8.22	8.60	6.75	0.65	7.01	0.00	6.12	0.00	6.40
12.00	67.71	61.98	9.38	5.50	5.95	4.80	4.63	0.00	5.68	0.00	6.79
13.00	67.71	61.99	8.18	5.55	5.96	6.51	4.31	0.42	5.17	0.00	6.49
14.00	67.71	61.99	7.06	5.77	4.49	6.23	4.59	5.91	5.02	0.00	4.63
15.00	67.71	61.98	8.34	5.81	5.08	6.37	4.99	6.77	4.47	0.00	4.03
16.00	67.72	61.99	7.50	6.42	4.09	5.17	5.53	6.49	5.12	0.00	4.90
17.00	67.71	61.99	7.92	5.82	3.35	4.95	5.48	5.51	5.26	0.00	5.18
18.00	67.71	61.98	5.32	5.28	5.67	4.25	5.45	5.01	4.64	0.00	5.56
19.00	67.71	61.99	0.52	4.12	6.50	7.64	5.24	6.38	0.92	0.00	3.40
20.00	67.72	61.99	0.20	1.15	4.30	5.27	0.75	6.24	0.00	5.18	1.15
21.00	67.71	61.99	0.11	0.00	4.16	6.26	0.11	7.69	0.00	0.00	0.00
22.00	67.71	61.98	0.03	0.00	4.68	5.45	0.06	6.29	0.00	5.62	0.00
23.00	67.71	61.99	0.09	0.46	5.46	5.08	0.13	7.14	0.20	5.37	0.00
24.00	67.71	61.99	0.06	4.92	5.01	5.83	0.09	6.06	6.66	4.59	0.00
25.00	67.72	61.98	5.06	5.08	1.50	3.14	3.87	4.82	5.46	4.83	2.82
26.00	67.71	61.99	7.24	4.86	0.00	0.89	4.78	7.59	4.81	4.82	4.17
27.00	67.71	61.99	6.75	6.24	0.00	0.64	4.65	7.67	5.59	3.82	4.31
28.00	67.71	61.99	5.32	5.46	1.88	1.61	4.13	8.18	5.58	2.80	4.87
29.00	67.71	61.98	2.38	5.82	5.00	5.04	4.84	6.73	5.55	0.00	5.31
30.00	67.72	61.99	5.71	6.36	3.35	5.63	2.00	6.60	5.74	0.00	5.41
31.00	67.71	61.99	6.69	6.33	5.10	6.57	0.40	7.97	6.48	0.00	3.98
32.00	67.71	61.98	7.67	6.26	3.65	6.10	1.20	7.36	6.30	0.00	5.71
33.00	67.71	61.99	8.55	7.00	5.10	7.38	0.74	5.88	5.50	0.00	5.28
34.00	67.72	61.99	7.52	2.56	4.96	6.77	0.85	6.23	3.35	0.00	4.44
35.00	67.71	61.99	7.50	0.48	4.47	6.20	0.97	6.68	0.62	0.00	4.68
36.00	67.71	61.98	8.12	0.52	4.94	7.04	0.55	6.59	0.81	0.00	3.49
37.00	67.71	61.99	7.84	0.35	6.27	6.63	1.02	5.33	0.63	0.00	3.58
38.00	67.72	61.99	6.81	5.08	5.79	2.68	0.51	5.75	2.74	0.00	4.04
39.00	67.71	61.98	7.57	6.81	5.22	0.10	0.00	6.46	6.44	0.00	6.10
