Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.857s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	59.03	0.00	4.57	0.49	1.07	3.65	6.17	0.00	5.01	3.29	0.82
3.00	59.13	0.00	6.40	0.07	4.90	4.78	6.37	3.66	3.27	0.36	0.03
4.00	59.13	0.00	5.40	0.21	3.68	3.41	4.50	3.00	6.65	0.07	0.01
5.00	59.13	0.00	6.30	0.16	4.84	3.52	5.67	4.27	5.09	0.08	0.02
6.00	59.13	0.00	4.73	0.37	3.77	2.53	5.46	4.55	5.51	0.10	0.02
7.00	59.13	0.00	4.22	4.44	3.76	1.57	7.18	2.22	3.55	0.60	1.68
8.00	59.13	0.00	4.91	4.11	5.20	0.03	6.28	0.22	5.04	0.20	3.53
9.00	59.13	0.00	5.21	4.78	4.22	0.02	6.40	0.15	4.98	0.24	3.81
10.00	59.13	0.00	5.62	4.07	3.52	0.02	7.02	0.21	4.89	0.18	3.20
11.00	59.13	0.00	6.32	4.03	3.37	0.02	5.79	0.27	4.47	0.22	4.63
12.00	59.13	0.04	4.53	2.55	4.36	1.22	4.82	0.16	3.19	1.45	1.83
13.00	59.13	0.17	6.04	0.01	4.46	3.11	6.74	0.25	0.19	4.22	0.17
14.00	59.13	0.15	5.97	0.00	3.93	5.21	6.72	0.43	0.16	3.56	0.18
15.00	59.13	0.17	6.29	0.01	3.53	5.04	6.67	0.52	0.28	4.13	0.10
16.00	59.13	0.16	5.17	0.01	4.07	4.77	4.86	0.45	0.21	3.30	0.07
17.00	59.13	0.12	6.75	0.01	4.18	3.28	4.63	0.33	0.09	3.74	0.04
18.00	59.13	0.00	6.33	0.08	2.95	4.14	0.11	4.39	0.24	0.17	4.16
19.00	59.13	0.00	5.09	0.10	4.19	4.59	0.16	3.08	0.15	0.11	5.57
20.00	59.13	0.00	5.22	0.16	4.13	4.19	0.12	3.45	0.17	0.15	4.55
21.00	59.13	0.00	7.72	0.10	4.47	5.37	0.16	4.75	0.19	0.09	5.93
22.00	59.13	0.00	7.56	0.09	4.78	4.26	0.16	4.89	0.90	0.12	4.87
23.00	59.13	0.00	5.85	4.98	4.35	4.71	0.95	0.27	5.66	4.74	3.93
24.00	59.13	0.00	7.25	4.50	5.50	4.21	1.76	0.26	4.22	5.13	4.35
25.00	59.12	0.00	5.74	4.72	6.27	5.26	1.20	0.33	5.95	4.40	3.38
26.00	59.13	0.00	7.05	4.87	5.29	4.35	1.28	0.20	5.53	5.76	3.81
27.00	59.13	0.00	6.36	5.21	5.23	4.90	1.12	0.19	6.35	4.96	3.16
28.00	59.13	0.00	4.46	4.35	5.22	4.68	5.22	0.28	5.73	4.26	1.46
29.00	59.13	0.00	7.12	5.55	4.86	4.54	7.00	0.31	5.46	3.84	0.02
