Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.793s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	56.96	0.00	6.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.24	0.00	6.28	5.08	7.13	0.00	0.00
3.00	57.22	4.45	2.96	0.49	1.83	2.64	0.00	0.00	3.10	2.86	3.57	0.00	3.47	3.04	2.93	2.50	0.16
4.00	57.22	4.64	3.31	2.73	2.90	4.18	0.03	0.00	2.23	1.36	1.98	0.82	2.47	2.68	2.65	1.83	0.08
5.00	57.22	4.91	2.06	4.07	1.80	4.33	0.04	0.01	3.13	1.94	1.74	0.49	2.32	2.43	2.46	1.36	0.66
6.00	57.22	4.85	3.00	2.83	3.37	3.43	0.07	0.01	3.02	2.37	1.95	0.67	2.15	0.77	3.01	1.61	0.57
7.00	57.22	5.58	4.10	3.49	4.03	4.96	0.08	0.00	3.65	2.25	2.40	0.39	2.79	2.31	1.65	2.20	0.02
8.00	57.22	6.30	2.73	2.36	3.05	3.77	0.08	0.00	4.18	2.25	2.56	0.00	3.20	2.53	2.32	1.81	0.08
9.00	57.22	6.76	0.00	2.90	3.48	6.20	0.00	0.00	3.40	0.11	1.77	0.00	3.60	0.10	2.70	3.14	0.54
10.00	57.23	5.50	1.73	3.26	3.23	5.37	1.10	0.00	2.36	0.11	3.07	0.00	3.25	0.04	2.66	2.12	0.81
11.00	57.22	6.02	2.31	3.05	3.03	5.28	2.90	0.00	3.13	0.11	2.86	0.01	1.85	0.00	2.53	1.93	0.53
12.00	57.22	6.64	3.03	2.84	2.74	5.49	2.13	0.00	3.29	0.18	1.40	0.00	3.39	0.03	2.17	2.26	0.70
13.00	57.22	6.14	2.75	3.46	2.20	5.27	1.98	0.00	3.60	0.12	2.66	0.00	2.03	0.02	2.15	2.19	0.79
14.00	57.22	3.10	2.67	2.92	2.00	4.71	1.40	0.00	1.74	0.65	2.23	0.00	2.44	1.31	1.37	1.66	0.88
15.00	57.22	7.14	3.27	4.33	2.56	5.41	0.00	0.00	4.07	0.00	3.34	0.00	3.81	0.04	0.10	0.07	2.70
16.00	57.22	5.93	2.74	4.57	2.53	5.40	0.00	0.00	3.49	0.00	2.38	0.00	3.93	0.04	0.04	0.07	3.10
17.00	57.22	5.91	3.38	3.09	2.68	5.55	0.00	0.00	3.89	0.00	3.35	0.00	3.68	0.06	0.07	0.04	3.25
18.00	57.23	5.76	3.26	3.62	2.63	6.01	0.00	0.00	2.98	0.00	2.56	0.00	2.66	0.04	0.06	0.00	2.81
19.00	57.22	2.09	2.26	0.85	3.23	5.21	0.00	0.00	2.07	0.00	0.00	0.00	0.04	0.04	1.01	0.00	0.73
20.00	57.22	3.94	1.72	3.45	3.92	4.42	0.00	0.00	2.43	0.00	0.00	0.00	0.34	2.22	1.89	0.15	0.00
21.00	57.22	7.87	1.83	5.35	5.13	5.40	0.00	0.00	3.56	0.00	0.00	0.00	1.50	3.83	2.44	1.13	0.00
22.00	57.22	4.03	1.03	3.52	2.74	4.58	0.28	0.00	3.00	0.00	0.00	0.00	2.84	1.83	2.70	0.30	0.00
23.00	57.22	5.65	2.28	0.00	1.26	4.51	2.83	0.07	1.30	0.00	0.00	0.00	1.52	0.37	0.00	1.48	0.00
24.00	57.22	5.26	0.10	0.00	3.55	5.90	0.04	0.00	0.27	0.00	0.00	0.00	0.06	0.01	0.00	0.00	0.00
25.00	57.22	6.72	1.16	0.00	3.02	5.81	0.57	0.00	0.63	1.42	0.00	0.00	0.19	0.36	0.00	0.00	0.00
26.00	57.23	6.08	4.59	0.00	0.99	6.20	2.76	0.00	4.58	1.38	0.00	0.00	0.92	3.16	0.00	0.00	0.00
27.00	57.22	6.49	3.78	0.00	2.63	5.69	2.39	0.00	2.94	1.50	0.00	0.00	3.04	3.14	1.25	1.99	0.00
28.00	57.22	5.90	3.49	0.00	2.77	6.27	2.71	0.00	2.68	3.04	0.00	0.00	3.58	3.18	1.53	2.65	0.00
29.00	57.22	7.32	3.44	0.00	4.13	5.84	0.06	0.00	1.56	0.64	0.00	0.00	1.58	1.15	1.18	1.30	0.00
