Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.801s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	44.65	1.49	0.00	3.08	5.67	0.00	5.26	0.00	4.10	0.43	0.00	0.00	3.60	0.00	0.00
3.00	44.82	0.06	4.08	4.16	4.12	3.12	2.52	0.00	3.57	0.00	0.16	2.48	2.28	0.00	0.00
4.00	44.82	0.03	4.28	3.34	4.25	4.71	3.04	3.43	3.19	0.00	0.11	3.89	0.09	0.00	0.00
5.00	44.82	0.04	3.13	4.08	5.27	3.63	3.25	3.43	2.75	0.00	0.19	3.66	0.09	0.00	0.00
6.00	44.82	0.03	4.82	2.90	5.83	3.47	3.60	3.28	2.72	0.00	0.19	4.01	0.08	0.00	0.00
7.00	44.82	0.00	2.66	1.84	4.37	3.13	4.00	3.00	1.76	0.20	0.13	3.39	0.04	0.00	0.00
8.00	44.83	0.06	3.92	0.09	4.92	2.83	2.13	2.23	1.46	1.29	2.79	0.85	1.36	0.00	0.00
9.00	44.82	0.00	0.16	0.31	6.42	0.17	0.17	0.10	0.00	3.87	0.13	0.01	0.12	0.00	0.00
10.00	44.82	0.00	0.17	0.12	6.64	0.10	0.15	0.16	0.00	3.30	0.08	0.01	0.11	0.00	0.00
11.00	44.82	0.00	0.21	0.12	5.28	0.06	0.16	0.16	0.00	2.41	0.12	0.00	0.15	0.00	0.00
12.00	44.82	0.00	0.08	0.16	5.33	0.12	0.16	0.16	0.00	2.98	0.22	0.01	0.20	0.00	0.00
13.00	44.83	0.00	0.11	0.08	5.47	0.26	0.13	0.15	0.01	3.00	0.13	0.00	0.11	0.00	0.00
14.00	44.82	0.00	1.70	2.56	5.40	0.06	1.17	1.97	0.03	4.08	1.77	0.04	0.11	0.00	0.00
15.00	44.82	0.00	3.17	3.40	5.82	0.03	3.22	2.26	0.21	4.14	4.17	0.03	0.07	0.00	0.00
16.00	44.82	0.00	3.00	3.76	5.45	0.07	2.98	3.87	0.12	4.59	2.93	0.04	0.00	0.00	0.00
17.00	44.82	0.00	2.66	4.16	5.74	2.00	1.29	2.55	0.04	4.46	2.11	0.02	0.07	0.00	0.00
18.00	44.82	0.00	3.02	3.39	5.64	4.33	0.10	1.86	1.99	5.13	1.72	0.12	1.52	0.00	0.00
19.00	44.83	0.00	0.77	1.58	3.71	5.13	0.18	3.66	3.45	5.49	4.03	0.38	3.40	0.00	0.00
20.00	44.82	0.00	0.15	0.21	5.32	5.18	0.24	3.27	3.25	4.78	4.09	0.16	2.90	0.00	0.00
21.00	44.82	0.00	0.21	0.15	4.22	5.83	0.13	3.72	3.53	4.62	3.95	0.19	3.48	0.00	0.00
22.00	44.82	0.01	0.53	0.97	4.56	4.37	0.09	4.12	3.44	4.98	3.29	1.82	3.62	0.00	0.00
23.00	44.82	5.44	3.71	2.93	4.59	4.28	0.11	2.56	3.86	4.47	2.74	2.27	3.31	0.00	0.00
24.00	44.82	4.84	2.26	2.55	4.44	4.75	0.03	2.56	4.44	3.57	3.99	3.73	3.34	0.00	0.00
25.00	44.83	4.91	3.76	1.44	4.48	5.45	0.08	2.95	3.86	4.68	4.40	3.29	3.25	0.00	0.00
26.00	44.82	3.85	2.80	2.98	4.46	5.51	0.04	2.00	2.93	4.91	4.18	3.13	3.26	0.00	0.00
27.00	44.82	3.86	3.07	2.58	5.28	3.39	0.06	2.91	2.85	3.96	2.92	2.09	2.52	0.00	0.00
28.00	44.82	4.82	3.00	0.00	4.11	3.60	0.02	0.08	0.54	0.00	0.45	0.07	1.94	0.00	0.00
29.00	44.82	3.81	3.18	0.01	3.48	4.11	0.06	0.07	0.81	0.00	0.35	0.11	4.01	0.00	0.00
