Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.612s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	49.58	40.05	0.33	0.00	2.47	0.00	2.19	1.07	0.00	0.00	3.98	0.00	2.63	5.99	2.46	0.61	3.90
3.00	49.59	40.06	0.04	0.06	2.34	0.00	2.82	2.25	0.00	0.00	3.48	0.00	2.92	4.75	2.52	1.91	4.29
4.00	49.59	40.05	0.03	0.12	3.04	0.01	2.70	2.04	0.00	1.35	3.84	0.00	1.21	3.80	2.48	1.91	3.59
5.00	49.59	40.06	0.00	0.07	2.53	0.00	2.81	3.03	0.00	2.47	3.52	0.00	0.06	5.08	2.62	3.41	4.56
6.00	49.58	40.05	0.03	0.18	2.55	0.01	1.79	1.18	0.09	2.21	2.57	0.00	0.09	3.45	0.90	2.39	4.99
7.00	49.59	40.06	0.75	0.00	1.71	0.02	0.48	2.44	0.22	0.54	4.11	0.00	0.93	5.99	2.11	2.62	3.14
8.00	49.59	40.06	1.13	0.00	0.10	0.00	0.40	1.47	0.02	2.83	0.11	0.00	1.13	4.83	3.50	0.02	3.74
9.00	49.59	40.05	0.85	0.00	0.08	0.00	0.08	1.74	0.01	1.85	0.04	0.00	2.22	4.83	2.70	0.06	4.29
10.00	49.58	40.06	0.57	0.00	0.09	0.00	0.07	1.45	0.03	2.41	0.02	0.00	2.21	3.11	3.26	0.01	4.31
11.00	49.59	40.05	1.58	0.00	0.01	0.00	0.06	1.77	0.49	2.89	0.10	0.00	1.77	2.83	2.83	0.01	2.35
12.00	49.59	40.06	4.19	0.00	0.42	0.01	0.64	1.31	0.98	0.82	0.04	0.00	0.60	1.26	0.67	0.03	4.01
13.00	49.59	40.06	3.76	0.00	1.22	0.00	2.47	3.05	2.99	3.23	1.27	0.00	0.71	4.30	2.11	2.62	4.64
14.00	49.58	40.05	4.68	0.02	0.04	0.00	3.31	2.20	2.15	2.35	1.10	0.00	3.10	4.41	3.20	1.95	4.35
15.00	49.59	40.06	4.72	0.04	0.10	0.00	2.34	2.40	1.98	3.73	0.85	0.00	3.71	3.92	3.73	3.12	5.29
16.00	49.59	40.05	5.27	0.04	0.09	0.00	2.16	2.48	2.63	2.13	0.75	0.00	2.94	5.11	3.30	3.05	4.96
17.00	49.59	40.06	5.03	0.19	2.34	0.00	0.62	1.54	0.40	0.28	1.43	0.00	2.70	1.64	0.29	2.19	1.36
18.00	49.59	40.05	3.94	0.00	2.55	0.00	0.47	1.47	0.64	0.00	2.98	0.00	3.80	5.54	1.25	2.03	2.83
19.00	49.58	40.06	0.00	0.00	2.34	0.00	0.02	3.03	1.33	0.00	4.39	0.00	3.58	7.59	0.25	0.91	6.26
20.00	49.59	40.06	0.00	0.00	2.76	0.00	0.02	3.36	3.67	0.00	3.41	0.00	4.89	7.91	0.17	0.55	6.46
21.00	49.59	40.05	0.00	0.00	1.50	0.00	0.01	2.93	4.35	0.00	5.22	0.00	3.67	8.98	3.71	0.83	7.59
22.00	49.59	40.06	0.00	0.00	3.32	0.00	0.09	3.03	2.55	0.00	4.30	0.00	5.19	8.23	2.65	1.12	6.65
23.00	49.58	40.05	0.00	0.00	3.01	0.00	0.04	3.40	3.56	0.00	4.63	0.00	3.08	7.75	2.25	0.84	7.06
24.00	49.59	40.06	0.00	0.00	1.52	0.00	3.44	3.99	1.44	0.00	4.98	0.00	0.15	3.26	2.35	0.74	7.28
25.00	49.59	40.06	0.00	0.00	0.10	0.00	1.15	2.40	0.13	0.00	4.36	0.00	0.13	4.27	2.68	2.10	5.63
26.00	49.59	40.05	0.00	0.00	0.08	0.00	1.70	0.19	0.24	0.00	4.62	0.00	0.17	3.07	0.90	2.29	6.21
27.00	49.59	40.06	0.00	0.00	0.09	0.00	2.37	0.18	0.21	0.00	4.27	0.00	0.16	4.47	0.22	2.47	5.53
28.00	49.58	40.05	0.00	0.00	0.10	0.00	3.21	0.21	0.42	0.00	3.09	0.00	0.29	3.45	0.38	2.35	5.66
29.00	49.59	40.06	0.00	0.00	2.12	0.00	0.00	1.95	0.11	0.00	3.99	0.00	0.26	5.95	0.06	2.56	3.92
30.00	49.59	40.06	0.00	0.00	2.70	0.00	0.13	1.74	0.11	0.00	3.31	0.00	0.56	6.32	0.01	1.45	5.64
31.00	49.59	40.05	0.00	0.00	2.23	0.00	0.16	2.20	0.10	0.00	2.72	0.00	0.39	5.39	0.01	0.92	5.90
32.00	49.58	40.06	0.00	0.00	0.79	0.00	0.16	3.55	0.36	0.00	3.25	0.00	0.37	6.13	0.69	2.08	5.23
33.00	49.59	40.05	0.00	0.00	2.63	0.00	0.11	1.58	0.42	0.00	2.86	0.00	1.72	5.85	1.43	0.35	4.53
34.00	49.59	40.06	0.00	0.00	1.38	0.00	0.10	0.83	1.45	0.00	1.82	0.00	2.30	5.76	1.66	0.00	5.58
35.00	49.59	40.05	0.00	0.00	0.04	0.00	1.63	0.19	0.67	0.00	0.80	0.00	1.80	5.10	0.36	0.07	4.93
36.00	49.58	40.06	0.00	0.00	0.02	0.00	2.79	0.20	0.95	0.00	1.28	0.00	2.34	4.68	0.18	0.17	4.32
37.00	49.59	40.06	0.00	0.00	0.01	0.00	1.70	0.53	0.80	0.00	1.65	0.00	1.03	1.54	1.15	1.38	0.95
38.00	49.59	40.05	0.00	0.00	0.00	0.00	1.24	0.00	0.63	0.08	3.96	0.00	2.19	5.73	0.00	1.67	4.49
39.00	49.59	40.06	0.00	0.00	0.00	0.00	1.10	0.37	3.12	1.29	3.66	0.00	4.36	6.86	0.00	2.08	5.27
