Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.590s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	43.87	36.90	43.80	2.37	2.73	0.00	3.21	2.40	2.12	1.83	0.81	0.00	0.00	2.37	1.16	0.64	0.00	0.00	2.32
3.00	43.87	37.20	43.87	2.53	3.39	1.31	2.75	1.64	2.65	0.21	0.26	0.00	0.00	2.20	0.13	0.11	0.00	0.00	1.38
4.00	43.87	37.20	43.87	3.50	3.16	3.78	3.18	1.85	0.17	0.28	0.43	0.00	0.00	1.92	0.12	0.18	0.00	0.00	2.66
5.00	43.88	37.20	43.87	2.81	2.95	5.41	2.94	1.18	0.25	0.16	0.56	0.00	0.00	1.77	0.11	0.33	0.00	0.00	1.95
6.00	43.87	37.20	43.88	2.74	3.23	3.69	3.20	3.14	0.20	0.29	0.33	0.00	0.00	1.71	0.30	0.28	0.00	0.00	2.44
7.00	43.87	37.18	43.87	3.04	3.41	4.50	1.36	2.22	1.62	0.44	0.82	0.00	0.00	0.00	0.73	0.60	0.00	0.00	2.13
8.00	43.87	37.20	43.87	3.30	3.66	6.23	0.29	1.01	1.73	3.05	1.98	0.00	0.00	1.54	1.86	2.82	0.00	0.00	0.60
9.00	43.88	37.20	43.88	3.13	3.95	5.32	0.51	0.31	3.39	1.85	2.67	0.00	0.00	2.80	3.07	1.93	0.00	0.00	0.72
10.00	43.87	37.20	43.87	3.38	4.17	5.08	0.31	0.10	2.99	1.83	2.66	0.00	0.00	1.58	3.09	2.43	0.00	0.00	1.02
11.00	43.87	37.20	43.87	2.34	3.26	4.33	0.21	0.08	2.19	3.35	2.81	0.00	0.00	3.77	2.75	2.64	0.00	0.00	1.06
12.00	43.87	37.20	43.87	2.00	3.71	4.91	0.33	0.04	2.40	1.99	1.97	0.00	0.00	3.64	3.40	2.40	0.00	0.00	1.11
13.00	43.88	37.18	43.88	2.91	3.98	5.50	4.47	0.12	2.71	2.76	1.18	0.00	0.00	2.43	3.76	2.59	0.00	0.00	1.77
14.00	43.87	37.20	43.87	3.19	4.81	5.75	4.50	2.27	2.73	1.95	2.08	0.00	0.00	0.48	3.18	1.63	0.00	0.00	3.30
15.00	43.87	37.20	43.87	3.82	4.53	6.45	4.98	2.07	2.93	2.77	1.97	0.00	0.00	0.09	2.52	2.09	0.00	0.00	2.22
16.00	43.87	37.20	43.87	3.49	3.86	5.01	4.50	2.27	3.58	2.04	2.83	0.00	0.00	0.06	2.90	2.22	0.00	0.00	2.54
17.00	43.88	37.20	43.88	3.60	3.34	5.12	4.89	2.12	2.81	2.04	1.95	0.00	0.00	0.06	2.73	3.58	0.00	0.00	2.58
18.00	43.87	37.20	43.87	3.04	0.21	2.58	4.09	1.84	2.09	1.63	1.31	0.00	0.00	0.02	1.79	1.10	0.00	0.00	1.17
19.00	43.87	37.18	43.87	3.90	0.16	6.18	4.84	2.28	2.59	0.44	0.47	0.00	0.00	0.00	1.07	0.08	0.00	0.00	1.04
20.00	43.88	37.20	43.87	2.71	0.15	5.53	5.40	2.49	2.30	0.75	0.83	0.00	0.00	0.00	1.26	0.10	0.00	0.00	2.31
21.00	43.87	37.20	43.88	2.85	0.28	4.28	4.86	2.80	1.27	1.18	0.18	0.00	0.00	0.00	1.47	0.20	0.00	0.00	2.03
