Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.806s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	47.59	43.53	3.19	0.00	0.00	3.23	2.20	0.00	2.12	0.03	0.00	0.00	0.00	2.09	2.27	2.37	0.00
3.00	47.68	43.87	2.08	0.02	0.70	2.79	2.29	0.00	2.49	1.15	1.65	0.00	0.00	2.30	0.86	0.92	0.00
4.00	47.68	43.87	3.00	0.02	1.57	1.85	2.94	0.22	2.31	1.53	2.02	0.00	0.83	1.86	0.17	0.26	0.00
5.00	47.68	43.88	2.29	0.07	0.89	0.58	1.08	0.08	2.44	0.99	2.21	0.00	1.43	2.21	0.09	0.16	0.00
6.00	47.68	43.87	2.47	0.02	1.00	3.08	2.17	0.06	2.44	1.49	2.54	0.00	1.06	1.54	0.17	0.09	0.00
7.00	47.68	43.87	2.31	0.02	0.33	3.52	1.40	0.11	3.17	1.01	2.75	0.00	1.16	2.57	0.03	0.58	0.00
8.00	47.68	43.87	2.84	0.27	2.81	3.50	2.90	0.65	3.38	0.03	4.12	0.00	0.00	3.53	0.04	2.91	0.00
9.00	47.68	43.88	3.62	0.00	2.56	5.48	3.80	0.81	3.39	0.04	3.92	0.00	0.01	4.25	0.20	2.91	0.00
10.00	47.68	43.87	3.41	0.00	2.40	5.44	2.90	1.01	2.50	0.02	4.47	0.00	0.01	3.03	0.11	2.26	0.00
11.00	47.68	43.87	3.47	0.00	3.76	4.22	3.98	0.91	3.46	0.04	4.26	0.00	0.00	2.94	0.19	2.04	0.00
12.00	47.68	43.87	3.66	0.00	2.56	5.71	3.68	1.89	3.57	0.03	3.58	0.00	1.15	2.29	0.43	2.10	0.00
13.00	47.68	43.88	4.48	0.00	3.49	3.95	4.71	2.84	1.37	3.72	3.56	0.00	4.53	0.17	2.67	4.40	0.00
14.00	47.67	43.87	3.07	0.00	3.50	4.27	3.77	3.94	0.08	4.08	3.73	0.00	4.41	0.24	4.38	3.80	0.00
15.00	47.68	43.87	3.87	0.00	5.01	4.47	3.35	4.53	0.03	3.99	4.31	0.00	3.31	0.11	3.54	3.77	0.00
16.00	47.68	43.87	3.56	0.00	2.72	3.75	3.16	4.46	0.06	4.10	4.32	0.00	4.22	0.13	4.13	4.98	0.00
17.00	47.68	43.88	4.39	0.00	3.09	4.32	3.98	3.77	0.02	4.48	3.10	0.00	4.64	0.44	3.09	2.74	0.00
18.00	47.68	43.87	2.83	0.00	2.27	3.09	2.89	0.42	0.82	2.84	0.25	0.00	2.89	1.68	2.82	3.22	0.00
19.00	47.68	43.87	2.80	0.00	1.93	2.61	2.83	0.26	2.38	2.38	0.22	0.00	3.53	1.98	2.32	3.44	0.00
20.00	47.68	43.88	2.44	0.00	3.02	2.62	2.90	0.34	2.65	2.25	0.12	0.00	3.86	2.46	2.80	2.07	0.00
21.00	47.68	43.87	2.63	0.00	3.91	2.86	3.00	0.29	2.44	2.17	0.30	0.00	3.19	1.47	2.96	1.93	0.00
22.00	47.68	43.87	3.65	0.00	2.68	2.96	2.63	0.13	3.11	4.40	0.13	0.00	2.62	2.04	3.22	1.91	0.00
23.00	47.68	43.87	1.91	0.00	2.67	0.79	2.72	2.20	2.80	3.35	0.38	0.00	0.89	2.13	2.86	2.85	0.00
24.00	47.68	43.88	2.56	0.00	2.15	0.24	2.91	1.68	0.62	2.45	1.28	0.00	0.01	0.26	0.03	1.94	0.00
25.00	47.68	43.87	3.84	0.00	1.70	3.55	3.25	0.00	0.95	1.49	0.77	0.00	2.53	0.28	0.01	0.00	0.00
26.00	47.68	43.87	4.07	0.00	3.91	4.56	2.76	0.00	0.24	3.43	0.46	0.00	4.19	0.27	0.00	0.00	0.00
27.00	47.67	43.87	3.69	0.00	2.43	2.70	4.98	0.00	4.36	2.63	0.45	0.00	3.45	3.77	0.00	0.00	0.00
28.00	47.68	43.88	4.78	0.00	0.00	0.00	4.04	0.00	4.25	0.00	0.75	0.00	5.68	4.69	0.00	0.00	0.00
29.00	47.68	43.87	4.45	0.00	0.00	0.00	4.29	0.00	5.73	0.00	0.85	0.00	5.08	4.16	0.00	0.00	0.00
