Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.276s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	67.65	61.94	7.59	0.00	6.03	0.00	8.50	9.19	8.12	0.00	6.92
3.00	67.71	61.99	8.55	0.00	8.47	6.46	6.23	9.24	6.64	0.00	4.80
4.00	67.71	61.99	8.36	7.67	7.65	6.23	5.50	6.49	5.02	0.00	4.00
5.00	67.71	61.98	8.65	7.96	7.43	5.87	4.91	6.75	4.75	0.00	5.36
6.00	67.72	61.99	7.61	6.79	6.50	5.41	4.95	7.52	4.87	4.36	3.80
7.00	67.71	61.99	6.00	7.05	7.25	2.38	2.53	5.24	2.47	1.89	5.12
8.00	67.71	61.98	7.57	6.18	6.47	0.00	0.01	6.79	0.20	3.26	4.48
9.00	67.71	61.99	8.21	7.10	6.24	0.00	0.00	7.19	0.12	4.65	4.14
10.00	67.71	61.99	8.47	7.74	7.59	0.00	0.00	4.83	0.08	4.74	5.00
11.00	67.72	61.99	8.41	6.28	7.39	0.00	0.00	6.76	0.13	4.17	3.77
12.00	67.71	61.98	8.24	7.84	6.19	1.09	0.69	6.94	1.43	4.87	3.30
13.00	67.71	61.99	8.13	7.39	6.28	4.99	4.41	6.21	5.11	2.68	0.30
14.00	67.71	61.99	7.73	8.24	6.42	5.33	4.45	5.57	4.59	0.25	0.27
15.00	67.71	61.98	8.85	7.14	6.29	5.48	4.00	6.61	4.81	0.33	0.34
16.00	67.72	61.99	7.86	8.52	6.32	4.96	5.41	5.47	4.72	0.35	0.28
17.00	67.71	61.99	7.42	7.69	7.78	3.07	4.26	6.45	3.35	0.48	0.37
18.00	67.71	61.98	8.00	7.83	7.66	2.40	3.75	6.37	0.16	1.66	1.31
19.00	67.71	61.99	8.00	5.47	8.11	4.71	5.44	7.17	0.00	6.06	0.00
20.00	67.72	61.99	9.86	0.00	8.76	7.61	6.42	7.29	0.00	6.57	0.00
21.00	67.71	61.99	9.87	0.00	9.61	6.65	6.48	7.86	0.00	5.76	0.00
22.00	67.71	61.98	9.68	0.00	8.48	6.60	5.96	8.33	0.00	6.23	0.00
23.00	67.71	61.99	10.00	0.00	9.40	6.82	6.24	7.54	0.00	5.87	0.00
24.00	67.71	61.99	10.60	0.00	7.55	7.87	7.15	8.98	0.00	0.26	0.00
25.00	67.72	61.98	10.02	0.00	9.19	7.36	6.05	8.25	0.00	0.20	0.00
26.00	67.71	61.99	9.75	0.00	9.29	6.00	6.40	7.73	0.00	0.19	0.00
27.00	67.71	61.99	9.44	0.00	9.14	6.65	6.50	8.00	0.00	0.20	0.00
28.00	67.71	61.99	10.11	0.00	8.42	7.01	6.41	9.03	0.00	0.15	0.00
29.00	67.72	61.98	8.79	0.00	8.57	4.57	2.46	5.57	0.00	0.13	0.00
30.00	67.71	61.99	8.76	0.00	9.13	6.30	3.69	5.22	0.00	0.09	0.00
31.00	67.71	61.99	9.07	0.00	7.88	4.36	7.01	6.59	0.00	0.42	0.00
32.00	67.71	61.98	10.87	0.00	9.06	6.35	5.08	3.77	0.00	0.22	0.00
33.00	67.71	61.99	10.08	0.00	7.45	6.29	6.38	0.00	0.00	0.24	0.00
34.00	67.72	61.99	9.21	0.00	9.31	5.82	6.37	0.00	0.00	0.27	0.00
35.00	67.71	61.98	8.56	0.00	6.38	5.79	4.55	0.00	0.00	1.39	0.00
36.00	67.71	61.99	9.59	0.00	0.00	5.55	5.56	0.00	0.00	5.94	0.00
37.00	67.71	61.99	10.83	0.00	0.00	7.51	4.45	0.00	0.00	5.46	0.00
38.00	67.72	61.99	9.00	3.44	4.03	5.18	3.57	4.49	0.00	4.80	0.00
39.00	67.71	61.98	8.20	6.40	6.40	2.67	0.39	5.62	0.00	2.67	0.00
