Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.200s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	58.90	58.85	51.11	8.93	1.26	4.51	5.67	5.88	7.52	4.00	0.00
3.00	59.13	59.13	51.50	10.48	0.75	5.73	7.19	5.10	5.09	5.42	6.37
4.00	59.13	59.13	51.49	10.52	0.71	5.91	7.03	5.10	5.54	5.90	5.87
5.00	59.13	59.13	51.50	10.68	0.55	5.32	6.17	6.56	6.39	4.44	4.77
6.00	59.13	59.13	51.49	11.66	0.84	5.56	7.04	5.01	6.10	4.35	5.85
7.00	59.13	59.13	51.50	10.64	0.95	5.83	2.09	1.62	7.03	3.65	5.71
8.00	59.13	59.13	51.50	9.98	3.39	2.71	0.15	0.02	6.15	5.54	4.95
9.00	59.13	59.13	51.49	9.58	4.67	0.27	0.20	0.00	6.55	5.86	6.00
10.00	59.13	59.13	51.50	10.87	5.22	0.17	0.17	0.01	5.95	5.31	5.85
11.00	59.13	59.13	51.49	10.95	4.87	0.15	0.13	0.01	5.81	6.28	5.53
12.00	59.13	59.13	51.50	10.24	4.55	0.24	3.25	2.67	5.21	4.83	5.46
13.00	59.13	59.13	51.50	9.42	3.26	2.04	5.67	5.44	5.33	0.39	5.09
14.00	59.13	59.13	51.49	9.04	3.35	4.90	6.13	5.35	5.24	0.45	3.00
15.00	59.13	59.13	51.50	6.66	6.54	5.95	7.52	6.26	5.64	1.03	4.82
16.00	59.13	59.13	51.49	9.96	5.11	5.96	6.70	4.56	5.71	0.30	6.82
17.00	59.13	59.13	51.50	12.05	5.93	5.74	4.11	5.28	6.50	0.44	5.53
18.00	59.13	59.13	51.50	11.22	6.45	5.64	3.71	4.93	7.03	0.30	5.37
19.00	59.13	59.13	51.49	11.88	5.39	5.60	6.14	5.46	5.86	0.18	5.24
20.00	59.13	59.13	51.50	10.66	5.76	6.38	6.90	4.19	6.20	0.16	6.01
21.00	59.13	59.13	51.49	11.22	5.53	4.83	6.51	5.44	6.26	0.16	5.94
22.00	59.13	59.13	51.50	10.19	6.08	4.32	6.94	6.00	6.50	0.13	5.81
23.00	59.13	59.12	51.50	6.83	5.59	5.88	4.71	6.22	3.13	2.94	4.69
24.00	59.13	59.13	51.49	10.57	5.94	7.57	1.12	4.22	5.38	3.29	5.04
25.00	59.12	59.13	51.50	10.70	4.83	7.78	0.00	4.46	6.57	4.35	5.82
26.00	59.13	59.13	51.49	11.02	4.68	6.96	0.00	4.38	5.42	5.40	6.27
27.00	59.13	59.13	51.50	10.40	4.62	6.44	0.00	4.65	5.69	5.69	6.77
28.00	59.13	59.13	51.50	2.94	5.33	8.40	0.00	6.38	3.22	5.42	6.14
29.00	59.13	59.13	51.49	0.00	7.05	8.83	0.00	7.87	2.93	8.98	5.02
30.00	59.13	59.13	51.50	0.00	8.22	9.25	0.00	8.01	3.16	7.36	5.04
31.00	59.13	59.13	51.49	13.12	5.88	6.39	0.00	6.77	1.99	6.78	4.00
32.00	59.13	59.13	51.50	12.41	5.92	6.28	0.00	6.12	1.97	6.97	4.22
33.00	59.13	59.13	51.50	11.88	5.35	6.23	0.00	5.26	4.13	7.22	4.45
34.00	59.13	59.13	51.49	10.68	1.54	1.91	0.00	6.02	6.46	6.26	1.57
35.00	59.13	59.13	51.50	10.73	1.63	1.39	0.00	4.39	6.65	6.02	1.66
36.00	59.13	59.13	51.49	5.65	1.44	2.79	0.00	6.70	7.20	6.88	1.85
37.00	59.13	59.13	51.50	5.49	1.59	5.77	0.00	4.68	5.81	6.49	2.38
38.00	59.13	59.13	51.50	1.67	4.90	6.97	0.00	1.00	4.17	1.04	4.72
39.00	59.13	59.13	51.49	0.22	4.53	6.27	0.00	0.00	0.30	0.35	5.44
