Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.362s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	44.79	48.40	4.45	4.60	0.00	3.57	0.49	0.00	0.00	0.00	4.16	0.00	1.93	1.47	0.20
3.00	44.82	48.64	4.18	3.16	0.00	5.36	0.53	0.00	0.00	0.00	4.27	0.00	3.93	0.00	0.56
4.00	44.82	48.64	4.37	2.91	0.00	2.20	0.57	0.00	0.00	0.00	2.18	4.54	2.62	0.04	0.30
5.00	44.82	48.64	3.16	5.18	0.36	3.41	0.39	0.02	0.00	0.00	0.27	3.63	2.35	1.24	0.21
6.00	44.82	48.64	3.43	4.20	5.65	0.19	0.24	0.18	0.00	0.06	3.10	4.02	2.16	4.53	0.22
7.00	44.82	48.64	1.81	5.36	6.08	2.77	0.29	2.62	0.00	0.10	3.09	2.37	3.78	3.98	0.17
8.00	44.83	48.63	0.31	4.92	6.70	5.82	0.00	3.74	0.00	0.00	3.98	4.35	3.76	4.33	0.00
9.00	44.82	48.64	0.43	3.80	5.42	5.83	0.00	1.49	0.00	0.00	0.48	2.16	2.02	3.80	0.00
10.00	44.82	48.64	0.31	3.94	5.64	5.59	0.00	0.03	0.00	0.00	0.00	0.09	0.06	2.65	0.00
11.00	44.82	48.64	0.43	3.91	6.23	6.66	0.00	0.34	0.00	0.00	0.00	0.08	0.01	0.66	0.00
12.00	44.82	48.64	0.27	4.63	5.56	4.66	0.00	0.00	0.00	0.00	0.00	0.06	0.92	1.50	0.00
13.00	44.83	48.64	0.67	4.21	0.00	1.19	0.00	0.00	0.00	0.00	0.13	0.03	1.27	0.73	0.00
14.00	44.82	48.64	1.64	3.63	0.76	1.18	0.00	0.00	0.00	0.00	2.99	1.94	1.54	1.44	0.00
15.00	44.82	48.64	3.19	5.00	4.84	6.39	0.00	0.00	0.00	0.00	5.54	4.31	2.38	0.22	0.00
