Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.794s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	43.66	44.53	41.93	5.91	0.00	4.07	4.64	4.22	0.00	0.00	0.00	0.00	2.35	0.00	0.00	0.85	0.00
3.00	43.87	44.82	41.96	6.95	0.06	3.43	2.76	4.02	0.00	0.17	0.00	0.00	1.09	0.03	0.00	2.25	2.45
4.00	43.87	44.82	41.97	5.84	0.00	3.58	4.38	3.58	0.00	0.04	0.00	2.79	0.03	0.00	0.58	2.43	2.86
5.00	43.88	44.82	41.96	2.59	0.19	1.10	2.85	1.42	0.00	1.95	0.00	3.10	1.29	0.26	0.40	2.80	2.18
6.00	43.87	44.82	41.97	6.41	0.00	0.00	4.41	4.36	0.09	0.06	0.01	4.25	2.03	0.00	0.52	2.26	2.52
7.00	43.87	44.82	41.96	5.55	0.00	0.00	4.35	4.16	0.35	3.66	0.02	4.13	5.32	0.04	0.20	2.57	0.00
8.00	43.87	44.83	41.96	6.17	0.00	0.00	3.92	2.62	4.09	5.30	0.00	4.68	4.62	0.19	0.00	2.99	0.00
9.00	43.88	44.82	41.97	5.36	0.00	0.91	4.20	6.14	3.54	4.45	0.00	4.28	5.01	0.15	0.00	2.66	0.00
10.00	43.87	44.82	41.96	6.20	0.00	2.65	3.03	4.91	2.57	5.10	0.00	3.07	4.86	0.12	0.00	2.19	1.75
11.00	43.87	44.82	41.97	5.95	0.00	2.96	3.17	5.62	2.58	4.33	0.00	3.40	4.83	0.11	0.00	1.66	2.43
12.00	43.87	44.82	41.96	2.61	0.00	3.02	3.99	5.54	4.17	4.01	0.00	2.90	2.40	0.22	0.00	1.73	2.74
13.00	43.88	44.83	41.96	1.40	0.00	4.16	4.86	6.36	3.57	5.84	0.00	3.65	4.40	0.02	0.00	2.50	3.52
14.00	43.87	44.82	41.97	6.69	0.00	3.55	3.96	5.35	4.07	4.72	0.00	4.23	6.38	0.01	0.00	4.16	3.71
15.00	43.87	44.82	41.96	7.51	0.00	3.80	5.18	5.40	3.50	4.11	0.00	3.59	6.29	0.01	0.00	3.49	3.91
16.00	43.87	44.82	41.97	6.74	0.00	2.61	5.10	5.90	3.63	5.50	0.00	4.11	7.12	0.04	0.00	2.72	2.68
17.00	43.88	44.82	41.96	7.05	0.00	3.58	4.71	6.21	4.23	5.37	0.00	3.48	6.28	0.01	0.00	2.86	2.27
18.00	43.87	44.82	41.97	6.94	0.00	3.40	5.94	4.36	0.75	5.46	0.00	3.27	5.08	0.00	0.00	3.39	3.53
19.00	43.87	44.83	41.96	7.31	0.00	0.30	4.46	5.59	0.38	5.44	0.00	4.11	5.21	0.00	0.00	0.07	0.01
20.00	43.88	44.82	41.96	7.08	0.00	0.17	3.58	5.12	0.31	5.87	0.00	3.81	5.96	0.02	0.00	0.07	0.02
21.00	43.87	44.82	41.97	5.47	0.09	0.19	2.00	5.47	0.21	3.98	0.00	2.59	4.03	0.00	0.00	0.25	0.20
22.00	43.87	44.82	41.96	0.00	0.81	0.09	3.69	7.02	0.73	5.08	0.00	0.28	6.03	0.00	0.00	0.49	2.30
23.00	43.87	44.82	41.97	0.00	0.26	0.00	3.78	6.32	0.42	5.06	0.00	2.59	6.46	0.00	0.00	0.00	2.98
24.00	43.88	44.82	41.96	0.00	0.34	0.00	3.37	5.88	0.25	4.21	0.00	3.43	4.87	0.00	0.00	0.00	0.73
25.00	43.87	44.83	41.97	0.00	0.49	0.00	3.02	5.91	0.46	3.53	0.00	3.12	4.39	0.00	0.00	0.00	0.20
26.00	43.87	44.82	41.96	0.00	0.29	0.00	4.29	7.09	0.24	4.72	0.00	2.80	5.44	0.00	0.00	0.00	3.23
27.00	43.87	44.82	41.96	0.00	0.00	0.00	0.84	6.45	3.81	0.46	0.00	4.11	6.41	0.00	0.00	0.00	3.01
28.00	43.88	44.82	41.97	0.00	0.00	0.00	0.38	5.82	4.11	0.10	0.00	2.90	4.58	0.00	0.00	0.00	4.27
29.00	43.87	44.82	41.96	0.00	0.00	0.00	0.49	8.82	6.23	0.10	0.00	5.50	8.87	0.00	0.00	0.00	6.01
