Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.306s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	33.38	36.23	7.24	1.94	0.00	3.38	0.00	0.00	0.00	2.39	0.07	1.24	0.80	0.00	1.64	0.37	2.19
3.00	33.38	36.24	6.46	0.16	0.00	2.83	0.00	5.97	6.84	3.56	0.20	3.11	0.08	0.00	0.15	0.16	2.85
4.00	33.38	36.24	6.11	0.12	0.00	3.40	0.00	6.77	7.27	3.63	0.13	3.43	0.10	0.00	0.10	0.10	3.45
5.00	33.38	36.24	6.05	0.16	0.00	2.70	0.00	5.73	7.40	4.31	0.10	3.09	0.08	0.00	0.11	0.06	2.86
6.00	33.38	36.24	6.70	0.06	0.00	1.85	0.00	5.81	7.13	4.36	0.39	2.49	0.84	0.00	0.28	0.91	2.54
7.00	33.38	36.24	3.91	0.62	0.34	1.94	0.00	4.25	4.28	3.77	0.00	2.41	1.44	0.00	0.06	1.74	2.18
8.00	33.39	36.24	0.00	2.90	1.30	3.93	0.00	6.03	5.84	2.72	0.00	0.00	0.31	0.00	3.27	0.71	0.18
9.00	33.38	36.24	2.73	5.13	0.35	3.30	0.00	6.58	6.49	4.23	0.00	0.15	0.13	0.00	3.00	0.07	0.00
10.00	33.38	36.24	2.92	3.64	0.46	3.65	0.00	5.91	7.94	4.04	0.00	0.21	0.04	0.00	2.02	0.06	0.00
11.00	33.38	36.24	3.92	4.81	0.27	3.76	0.00	5.88	5.86	4.25	0.00	0.48	0.03	0.00	3.20	0.03	0.00
