Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.346s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	62.40	38.89	36.23	3.64	7.17	0.00	7.79	0.08	7.28	6.48	6.31
3.00	62.95	39.10	36.24	2.35	6.33	0.21	6.95	2.99	5.86	5.75	6.51
4.00	62.94	39.09	36.24	0.07	5.55	0.20	6.99	5.42	6.60	5.77	5.68
5.00	62.95	39.10	36.24	0.12	5.85	0.28	6.29	6.00	7.47	4.94	6.28
6.00	62.95	39.10	36.24	0.88	6.51	0.43	2.15	6.45	6.14	5.78	5.74
7.00	62.94	39.09	36.24	5.02	5.03	0.49	2.65	6.08	7.14	6.29	2.28
8.00	62.95	39.10	36.24	6.78	4.77	0.21	1.56	5.10	6.27	6.23	0.33
9.00	62.94	39.10	36.24	6.06	5.26	0.28	0.70	6.09	6.73	5.51	0.28
10.00	62.95	39.09	36.24	5.33	6.38	0.31	0.66	5.26	6.51	6.51	0.33
11.00	62.95	39.10	36.24	7.03	5.96	0.26	0.30	6.77	5.69	5.68	0.20
12.00	62.94	39.10	36.23	5.83	3.48	1.45	5.78	4.39	5.35	5.14	4.77
13.00	62.95	39.09	36.24	4.89	0.33	4.76	6.39	6.29	7.14	4.23	0.00
14.00	62.95	39.10	36.24	4.57	0.31	5.73	5.85	5.51	5.95	5.24	3.76
15.00	62.94	39.10	36.24	3.30	0.20	5.21	6.14	3.29	7.31	6.46	5.46
16.00	62.95	39.09	36.24	4.48	0.30	4.77	5.30	4.85	6.61	5.69	4.67
17.00	62.94	39.10	36.24	5.88	0.84	4.80	5.81	4.55	6.56	6.13	6.29
18.00	62.95	39.10	36.24	5.20	6.42	0.04	6.41	5.77	6.28	6.63	4.95
19.00	62.95	39.09	36.24	6.20	6.51	4.09	5.64	7.13	5.57	6.35	5.74
20.00	62.94	39.10	36.24	6.35	5.93	6.44	7.15	6.82	5.44	5.12	5.99
21.00	62.95	39.10	36.24	5.40	6.58	7.04	5.30	6.02	6.85	6.51	5.72
22.00	62.95	39.09	36.24	5.85	6.74	6.35	2.91	6.38	3.12	2.27	5.55
23.00	62.94	39.10	36.23	7.01	7.45	7.72	0.16	5.38	0.28	1.95	7.15
24.00	62.95	39.10	36.24	6.24	5.46	2.89	3.96	7.02	0.25	6.51	6.83
25.00	62.95	39.09	36.24	5.75	5.20	4.08	7.54	6.40	0.63	6.88	5.90
26.00	62.94	39.10	36.24	7.20	0.00	6.84	5.58	6.63	7.05	6.00	7.10
27.00	62.95	39.10	36.24	6.77	0.04	6.27	5.92	5.79	6.20	5.36	6.20
28.00	62.94	39.09	36.24	5.15	0.11	6.02	6.15	6.60	5.84	6.59	6.69
29.00	62.95	39.10	36.24	5.67	0.02	7.63	6.41	5.06	6.64	5.91	5.83
30.00	62.95	39.10	36.24	5.45	0.04	6.56	5.97	6.26	6.55	6.09	6.68
31.00	62.94	39.09	36.24	5.48	3.47	6.95	1.54	1.12	4.86	5.85	5.47
32.00	62.95	39.10	36.24	5.48	7.51	6.35	0.39	0.02	5.08	5.65	6.39
33.00	62.95	39.10	36.24	6.44	5.36	5.71	0.21	0.08	6.27	6.06	5.49
34.00	62.94	39.09	36.23	6.66	6.68	5.04	2.37	0.03	5.32	4.03	6.33
35.00	62.95	39.10	36.24	5.94	5.09	7.34	6.63	0.03	6.90	0.13	6.00
36.00	62.94	39.10	36.24	5.11	6.69	6.35	5.22	2.48	5.83	0.13	6.22
37.00	62.95	39.09	36.24	6.20	6.22	6.78	4.92	5.49	5.28	0.08	7.60
38.00	62.95	39.10	36.24	6.02	7.27	7.10	5.62	5.87	7.25	0.01	6.46
39.00	62.94	39.10	36.24	6.96	8.02	7.47	7.27	6.63	6.27	0.00	6.78
