Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.851s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	57.67	46.65	48.61	0.00	4.50	0.00	0.00	3.96	1.42	1.47	3.90	0.00	3.08	1.93	1.72	0.92	0.00
3.00	58.19	46.73	48.64	0.19	4.58	1.30	0.20	3.53	1.35	2.71	3.45	0.00	3.50	2.19	1.36	0.66	0.00
4.00	58.17	46.74	48.64	0.06	5.69	2.29	0.09	3.09	1.21	2.92	3.01	0.00	3.64	2.17	2.06	1.26	0.00
5.00	58.17	46.73	48.64	0.01	5.74	2.39	0.18	3.04	0.84	3.03	3.44	0.00	3.87	1.72	2.46	0.93	0.00
6.00	58.17	46.73	48.64	0.04	6.30	3.00	0.03	4.39	1.26	4.01	3.05	0.00	3.30	2.26	2.94	1.13	0.00
7.00	58.17	46.73	48.64	0.00	5.40	3.30	0.19	3.45	3.66	3.44	3.56	0.00	3.48	2.92	1.74	2.21	0.00
8.00	58.17	46.73	48.63	0.00	6.30	0.28	0.09	0.07	5.36	3.38	3.31	0.00	3.11	3.66	0.39	1.89	0.00
9.00	58.17	46.73	48.64	0.00	6.81	0.18	0.03	0.13	6.05	4.39	3.47	0.00	2.98	4.20	0.40	1.92	0.00
10.00	58.17	46.73	48.64	0.00	6.72	0.27	0.03	0.11	4.38	3.80	3.48	0.00	3.48	2.41	0.26	1.86	0.00
11.00	58.17	46.73	48.64	0.00	6.45	1.17	0.02	0.13	4.11	1.02	3.71	0.00	3.78	4.26	0.42	1.95	0.00
