Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.860s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	43.87	3.67	0.00	0.00	5.96	3.55	0.00	5.78	0.00	0.00	0.00	3.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	43.87	3.12	5.62	0.00	3.30	5.02	0.00	3.19	0.00	2.34	1.65	1.63	0.00	0.00	0.00	0.49	2.53	0.00	0.00
4.00	43.87	3.22	6.03	0.00	2.65	5.11	0.44	2.17	0.00	1.91	2.02	0.24	2.16	0.00	0.00	1.46	2.67	0.00	0.00
5.00	43.88	2.12	6.73	0.00	2.95	5.22	0.53	3.20	0.00	0.72	2.83	0.22	2.22	0.00	0.07	1.10	2.17	0.42	0.00
6.00	43.87	2.72	6.13	0.00	3.49	5.09	0.31	1.93	0.00	2.09	2.22	0.16	2.10	0.00	0.06	0.25	2.46	0.89	1.39
7.00	43.87	2.21	4.81	0.00	2.27	2.98	0.57	1.67	0.00	1.53	1.57	0.15	2.23	0.00	0.07	0.53	1.80	0.93	1.92
8.00	43.87	1.90	2.09	0.00	1.55	2.25	0.19	0.99	3.02	2.00	2.89	2.65	1.86	0.00	0.02	0.35	1.58	0.89	1.58
9.00	43.88	2.06	5.31	0.26	0.01	3.74	0.01	0.02	2.89	2.64	1.40	2.66	2.01	0.00	0.00	0.52	1.54	1.77	1.79
10.00	43.87	2.02	6.22	1.99	0.02	4.14	0.17	0.01	3.87	1.84	0.11	1.93	2.41	0.00	0.11	0.44	0.38	0.79	3.90
11.00	43.87	1.81	5.46	2.20	0.07	4.01	0.08	0.01	2.01	2.37	0.08	2.18	2.16	0.00	0.29	0.69	0.15	0.98	2.25
