Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.192s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	57.22	31.37	27.51	0.00	1.65	2.82	5.97	3.16	0.12	0.00	0.00	0.00	0.03	0.00	0.19	0.00	0.00
3.00	57.22	31.47	27.66	3.67	2.11	3.27	6.45	2.06	5.47	0.00	0.00	0.00	0.09	0.00	0.07	0.01	0.01
4.00	57.22	31.47	27.65	2.61	2.99	2.36	6.49	3.55	6.27	0.00	0.00	0.00	0.02	0.38	0.06	0.01	0.00
5.00	57.22	31.48	27.66	2.99	2.57	3.44	6.84	2.44	6.40	0.00	0.00	0.00	0.09	2.38	0.06	0.00	0.00
6.00	57.22	31.47	27.66	3.65	1.90	2.71	6.70	3.66	7.52	0.00	0.00	0.00	0.07	2.09	0.13	0.00	0.00
7.00	57.22	31.47	27.65	3.47	1.31	0.91	5.75	1.58	6.11	0.00	0.00	0.00	0.95	1.83	1.86	0.00	0.03
8.00	57.22	31.48	27.66	3.83	0.00	0.71	6.49	2.70	6.52	0.00	0.00	0.00	2.49	0.00	3.22	0.00	0.00
9.00	57.22	31.47	27.66	3.37	0.00	1.57	6.24	1.12	7.11	0.00	0.00	0.00	3.59	0.00	3.95	0.00	0.00
10.00	57.23	31.47	27.65	4.18	0.00	2.22	6.66	0.00	6.65	0.00	0.00	0.00	2.35	0.00	3.60	0.00	0.00
11.00	57.22	31.48	27.66	3.77	0.00	1.81	7.03	0.00	7.68	0.00	0.00	0.00	3.85	0.00	3.92	0.00	0.00
12.00	57.22	31.47	27.66	4.17	0.00	2.85	6.50	0.00	7.85	0.00	0.00	0.00	3.94	0.00	3.60	0.00	0.00
13.00	57.22	31.47	27.65	3.11	0.00	0.94	9.74	0.00	7.87	0.00	0.00	0.00	4.11	0.00	4.20	0.00	0.00
14.00	57.22	31.48	27.66	4.26	0.00	4.33	9.75	0.00	9.76	0.00	0.00	0.00	3.78	0.00	5.63	0.00	0.00
15.00	57.22	31.47	27.65	3.96	0.00	4.63	9.23	0.00	8.15	0.00	0.00	0.00	4.49	0.00	5.24	0.00	0.00
16.00	57.22	31.47	27.66	4.08	0.00	3.66	9.83	0.00	8.88	0.00	0.00	0.00	3.93	0.00	5.24	0.00	0.00
17.00	57.22	31.47	27.66	3.39	0.00	4.21	8.51	0.00	9.05	0.00	0.00	0.00	3.87	0.00	5.73	0.00	0.00
18.00	57.23	31.48	27.65	2.89	0.00	3.98	8.71	0.00	8.71	0.00	0.00	0.00	3.98	0.00	5.84	0.00	0.00
19.00	57.22	31.47	27.66	3.50	0.00	4.44	8.10	0.00	7.66	0.00	0.00	0.00	3.23	0.00	4.26	0.00	0.00
20.00	57.22	31.47	27.66	3.84	0.00	4.18	7.83	0.00	9.69	0.00	0.00	0.00	4.75	0.00	4.32	0.00	0.00
21.00	57.22	31.48	27.65	4.10	0.00	3.71	6.68	0.00	8.07	0.00	0.00	0.00	3.57	0.00	2.67	0.00	0.00
22.00	57.22	31.47	27.66	4.40	0.00	0.31	9.59	0.00	7.13	0.00	0.00	0.00	3.92	0.00	4.16	0.00	0.00
23.00	57.22	31.47	27.66	2.41	0.00	0.00	2.06	0.00	7.13	0.00	0.00	0.00	3.10	0.00	5.02	0.00	0.00
24.00	57.22	31.48	27.65	5.56	0.00	0.00	2.74	0.00	8.64	0.00	0.00	0.00	1.11	0.00	2.23	0.00	0.00
25.00	57.22	31.47	27.66	5.09	0.00	0.00	11.78	0.00	8.76	0.00	0.00	0.00	1.09	0.00	0.95	0.00	0.00
26.00	57.23	31.47	27.66	4.38	0.00	0.00	11.16	0.00	8.11	0.00	0.00	0.00	1.47	0.00	0.88	0.00	0.00
