Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.883s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	40.90	35.15	0.21	0.45	0.63	0.00	0.00	0.00	0.00	0.00	2.88	0.52	4.39	0.00	0.00	1.00	2.32	0.00	0.00
3.00	41.00	35.29	0.48	0.03	0.84	0.30	0.00	2.06	0.24	4.96	1.61	0.01	1.44	0.03	0.07	1.30	2.00	0.00	0.00
4.00	41.01	35.29	0.40	0.01	0.67	2.62	1.72	2.66	0.00	5.51	2.45	0.00	0.07	0.01	0.04	1.06	1.67	0.00	0.00
5.00	41.00	35.29	0.80	0.01	0.92	1.92	2.63	2.39	0.00	5.28	1.99	0.06	0.04	0.04	0.01	1.34	1.73	0.00	0.00
6.00	41.01	35.29	1.08	0.01	0.56	2.67	2.64	2.88	0.01	5.85	3.25	0.02	0.04	0.01	0.01	1.15	2.07	0.00	0.00
7.00	41.00	35.29	1.66	2.62	1.52	1.90	2.16	2.17	0.00	4.72	1.94	0.61	1.55	0.00	0.00	1.42	0.00	0.00	0.00
8.00	41.01	35.29	0.21	5.68	2.23	2.28	0.13	2.96	0.00	4.66	2.01	5.50	3.87	0.00	0.00	0.88	0.04	0.00	1.81
9.00	41.00	35.29	0.18	5.01	2.01	1.80	0.26	2.17	0.00	5.62	2.38	4.69	4.09	0.00	0.00	0.49	0.07	0.00	2.01
10.00	41.01	35.29	1.84	4.37	3.26	0.76	0.06	2.43	0.00	2.13	1.84	3.48	4.08	0.00	0.07	0.33	0.07	0.00	1.52
11.00	41.00	35.29	1.85	3.68	3.09	2.86	0.00	4.45	0.00	0.00	0.24	4.54	5.01	0.00	0.09	0.53	0.03	0.00	1.80
12.00	41.01	35.29	4.82	3.44	0.01	1.94	0.00	4.50	0.00	0.00	1.17	5.06	3.71	0.00	0.00	0.44	0.15	0.00	1.11
13.00	41.00	35.29	4.54	5.87	2.53	1.26	0.00	4.91	0.00	0.00	3.19	6.36	3.71	0.00	0.00	1.86	0.04	0.00	3.50
14.00	41.01	35.29	4.73	5.69	3.60	2.71	0.00	4.85	0.00	0.00	2.49	5.55	6.21	0.00	0.00	2.83	0.30	0.00	2.37
15.00	41.00	35.29	5.33	6.22	3.32	3.67	0.00	4.35	0.00	0.00	3.18	6.49	4.56	0.00	0.00	1.99	0.57	0.00	2.40
16.00	41.01	35.29	5.32	6.61	3.83	2.54	0.00	5.46	0.00	0.00	2.99	5.62	6.05	0.00	0.00	2.63	0.53	0.00	2.93
17.00	41.00	35.29	5.68	6.83	3.53	2.02	0.00	4.92	0.00	0.00	2.95	5.66	5.71	0.00	0.00	1.48	0.30	0.00	2.92
18.00	41.01	35.29	0.38	6.13	3.39	2.74	0.00	3.30	0.00	0.00	1.00	4.98	5.22	0.00	0.00	2.35	0.18	0.00	3.29
19.00	41.00	35.29	0.85	6.94	3.60	2.89	0.00	5.19	0.00	0.00	0.36	0.15	4.68	0.00	0.00	0.22	0.00	0.00	2.16
20.00	41.01	35.29	5.11	5.75	2.63	2.11	0.00	5.64	0.00	0.00	0.42	0.24	3.46	0.00	0.00	0.26	0.02	0.00	2.92
21.00	41.00	35.29	4.69	6.10	3.17	2.40	0.00	4.17	0.00	0.00	0.25	0.31	3.67	0.00	0.00	0.18	0.03	0.00	2.62
22.00	41.01	35.29	4.81	6.00	0.00	3.01	0.00	3.41	0.00	0.00	2.01	3.04	3.68	0.00	0.00	0.21	0.02	0.00	2.08
23.00	41.00	35.29	5.10	6.67	0.00	2.75	0.00	4.60	0.00	0.00	1.94	6.02	2.74	0.00	0.00	0.24	0.01	0.00	1.82
24.00	41.01	35.29	1.45	6.56	0.00	1.15	0.00	1.16	0.00	0.00	1.12	6.14	2.11	0.00	0.00	1.75	0.35	0.00	0.85
25.00	41.00	35.29	0.00	7.14	0.00	0.61	0.00	0.13	0.00	0.00	0.66	5.53	0.00	0.00	0.00	2.73	0.85	0.00	0.69
26.00	41.01	35.29	0.00	7.08	0.00	2.11	0.00	0.10	0.00	0.00	0.22	2.54	0.00	0.00	0.00	0.15	0.04	0.00	0.47
27.00	41.00	35.29	0.00	5.33	0.00	0.69	0.00	1.71	0.00	0.00	1.58	3.40	0.00	0.00	0.00	0.13	0.07	0.00	0.56
28.00	41.01	35.29	0.03	5.56	0.00	0.77	0.00	0.12	0.00	0.00	0.28	5.66	1.89	0.00	0.00	0.60	0.18	0.00	0.52
