Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.498s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	83.69	9.83	11.39	0.00	0.55	8.29	0.00	0.00	0.00	6.91	0.00
3.00	83.93	6.23	9.12	0.00	1.26	5.76	0.00	0.00	0.00	5.42	4.77
4.00	83.93	6.74	9.20	0.00	0.72	4.67	0.00	0.00	0.00	5.23	6.83
5.00	83.93	5.50	9.18	0.00	1.38	4.25	0.00	0.00	0.00	5.87	6.40
6.00	83.93	5.19	9.98	0.00	0.40	4.26	0.00	0.00	0.00	6.44	6.84
7.00	83.91	2.04	8.51	0.00	0.00	4.11	0.00	0.00	0.00	6.66	6.24
8.00	83.93	0.11	9.00	0.00	0.00	6.42	0.00	0.00	0.00	5.29	3.90
9.00	83.93	0.12	6.77	0.00	0.00	5.02	0.00	0.00	0.00	3.71	0.92
10.00	83.93	0.06	7.60	0.00	0.00	4.09	0.00	0.00	0.00	3.27	0.52
11.00	83.93	2.19	7.87	0.00	0.00	1.95	0.00	0.00	0.00	4.01	0.77
12.00	83.93	1.10	8.50	0.00	0.00	4.41	0.00	0.00	0.00	5.04	1.01
13.00	83.91	3.78	8.52	0.00	0.00	4.33	0.00	0.00	0.00	4.22	0.58
14.00	83.93	4.63	8.45	0.00	0.00	4.13	0.00	0.00	0.00	5.13	0.35
15.00	83.93	4.87	7.83	0.00	0.00	5.21	0.00	0.00	0.00	1.47	0.10
16.00	83.93	4.18	9.00	0.00	0.00	3.55	0.00	0.00	0.00	0.31	0.09
17.00	83.93	4.92	8.68	0.00	0.00	3.44	0.00	0.00	0.00	0.31	0.15
18.00	83.93	5.47	8.15	0.00	0.00	4.56	0.00	0.00	0.00	0.00	0.00
19.00	83.91	0.56	7.84	0.00	0.00	5.28	0.00	0.00	0.00	0.00	0.00
20.00	83.93	0.09	7.51	0.00	0.00	4.44	0.00	0.00	0.00	0.00	0.00
21.00	83.93	0.15	3.84	0.00	0.00	1.90	0.00	0.00	0.00	0.00	0.00
22.00	83.93	0.00	10.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	83.93	0.00	11.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	83.93	0.00	10.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	83.93	0.00	9.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	83.91	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	83.93	0.00	8.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	83.93	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	83.93	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
