Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.508s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	48.36	7.74	4.32	5.39	1.58	0.00	0.00	0.00	2.04	3.83	2.96	0.00	3.76	0.00	0.00
3.00	48.64	7.66	3.95	7.01	4.82	2.91	0.00	0.26	3.08	2.75	3.45	0.65	3.36	1.85	0.24
4.00	48.64	6.67	2.70	7.36	3.48	3.68	0.00	0.30	1.86	3.72	2.68	0.66	3.13	2.72	3.48
5.00	48.64	6.60	2.95	5.94	5.08	4.51	0.00	0.42	2.45	2.19	2.63	0.46	3.32	3.20	3.11
6.00	48.64	6.10	3.14	6.19	4.46	4.36	0.00	0.22	2.59	3.71	2.68	0.54	2.85	2.53	2.26
7.00	48.64	5.50	2.86	6.58	3.29	1.74	0.00	0.33	2.18	2.25	1.38	0.45	2.79	2.65	2.84
8.00	48.63	7.96	1.21	7.63	3.80	0.00	0.00	0.07	0.00	3.84	0.20	0.00	1.09	2.82	3.98
9.00	48.64	7.43	0.22	6.40	4.67	0.00	0.00	0.00	0.00	2.64	0.13	0.51	4.04	2.93	4.72
10.00	48.64	7.17	0.04	6.26	4.63	0.00	0.00	0.00	0.08	3.48	0.11	0.57	2.13	2.19	3.40
11.00	48.64	6.36	0.01	7.22	3.92	0.00	0.00	0.00	0.07	3.63	0.18	0.57	3.98	2.44	2.54
12.00	48.64	7.88	0.01	6.10	4.47	0.00	0.00	0.00	0.11	3.07	0.34	0.66	3.68	2.43	2.59
13.00	48.64	5.27	0.01	6.18	3.20	0.00	0.00	0.00	0.12	2.76	0.08	0.45	2.59	2.27	3.45
14.00	48.64	6.50	2.96	6.39	0.11	0.00	0.00	0.00	0.29	0.27	0.09	0.02	0.66	0.34	0.17
15.00	48.64	7.17	2.95	5.88	0.09	0.00	0.00	0.00	0.30	0.13	0.12	0.10	0.02	0.71	0.19
16.00	48.63	6.56	3.66	5.94	0.22	1.12	0.00	0.00	0.26	0.16	0.58	0.18	0.35	0.52	0.29
17.00	48.64	5.64	0.15	5.78	1.34	2.10	0.00	0.00	0.00	0.07	0.20	0.28	1.44	1.49	0.12
18.00	48.64	6.82	0.17	6.12	0.07	0.02	0.00	0.00	0.06	0.00	0.00	0.55	0.01	1.74	0.01
19.00	48.64	5.63	1.04	5.75	2.58	0.03	0.00	0.00	0.06	0.00	0.00	0.58	0.01	2.74	0.01
20.00	48.64	0.20	0.02	6.22	0.19	0.01	0.00	0.00	0.01	0.00	0.00	0.04	0.12	0.11	0.01
21.00	48.64	6.39	3.63	6.85	2.02	3.48	0.00	0.00	0.00	0.00	0.11	0.01	2.10	0.16	0.13
22.00	48.64	7.11	4.51	7.60	4.68	4.38	0.00	0.00	0.02	0.00	0.06	0.09	3.49	0.37	0.16
23.00	48.63	8.02	3.96	7.67	3.69	3.98	0.00	0.00	0.00	0.00	0.18	0.03	3.14	0.21	0.22
24.00	48.64	8.29	2.73	7.15	2.75	4.60	0.00	0.00	0.00	0.00	0.13	0.08	3.68	0.22	0.13
25.00	48.64	7.36	2.61	7.28	3.85	3.94	0.00	0.00	0.00	0.03	0.20	0.13	3.27	0.28	0.27
26.00	48.64	2.09	2.83	6.41	0.98	2.68	0.00	0.00	0.00	0.77	2.20	0.25	3.80	0.61	0.21
27.00	48.64	3.84	4.40	7.30	3.30	3.95	0.00	0.00	0.00	1.91	4.26	0.02	3.39	0.11	0.40
28.00	48.64	8.42	3.28	7.41	3.82	3.71	0.00	0.00	0.00	4.09	3.00	0.04	3.43	0.17	0.01
29.00	48.64	6.93	4.49	6.86	4.27	4.27	0.00	0.00	0.00	3.27	2.50	0.04	3.22	0.12	0.01
