Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.330s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	58.79	36.17	0.00	3.04	0.00	0.03	0.00	6.45	6.55	5.23	6.01	0.00	0.00
3.00	59.13	36.24	0.00	0.16	6.12	0.06	0.00	6.93	5.96	4.86	6.36	0.00	0.00
4.00	59.13	36.24	0.00	0.30	5.08	0.04	0.00	6.68	6.46	5.31	6.22	0.00	0.00
5.00	59.13	36.24	0.46	0.08	5.91	0.06	0.00	3.49	5.36	4.60	4.44	0.03	2.44
6.00	59.13	36.24	0.83	0.20	5.56	0.00	0.03	4.68	4.05	2.82	4.58	0.16	3.68
7.00	59.13	36.24	0.48	1.97	4.85	0.13	0.22	4.91	4.42	4.74	5.14	1.21	2.32
8.00	59.13	36.24	0.00	4.41	4.98	0.28	0.00	5.49	5.38	3.92	4.96	4.04	0.15
9.00	59.13	36.24	0.00	5.45	4.72	0.30	0.00	5.72	4.49	6.45	4.57	4.36	0.21
10.00	59.13	36.24	0.00	4.75	5.86	0.35	0.00	5.99	6.00	5.37	6.14	4.90	0.16
11.00	59.13	36.24	0.00	4.96	5.83	0.26	0.00	5.12	4.69	5.44	6.30	4.49	0.26
12.00	59.13	36.23	0.00	4.95	6.18	0.61	0.00	4.03	5.28	5.58	5.30	2.85	1.18
13.00	59.13	36.24	0.75	5.30	5.37	0.54	0.00	5.66	4.37	4.36	4.75	0.02	3.99
14.00	59.13	36.24	0.82	4.14	6.17	0.43	0.00	6.61	4.49	5.47	4.14	0.08	2.73
15.00	59.13	36.24	0.74	4.09	6.32	0.57	0.00	5.42	4.99	4.95	5.35	0.01	2.73
16.00	59.13	36.24	0.74	3.64	6.29	0.63	0.00	5.76	5.58	5.29	4.55	0.03	2.98
17.00	59.13	36.24	1.33	4.31	5.48	1.70	0.00	4.32	4.33	4.28	5.36	0.02	3.96
18.00	59.13	36.24	0.20	3.90	4.87	5.36	0.00	5.68	4.96	0.31	4.53	0.13	2.34
19.00	59.13	36.24	0.02	4.90	4.54	5.44	0.00	4.54	4.89	0.15	4.32	0.13	4.45
20.00	59.13	36.24	0.00	4.69	6.26	1.85	0.00	4.07	4.46	0.25	4.39	0.12	5.12
21.00	59.13	36.24	0.00	4.13	5.63	3.92	0.00	4.73	5.44	0.42	4.93	0.11	4.48
22.00	59.13	36.24	0.00	3.69	6.30	5.41	0.00	2.76	4.64	0.11	4.30	0.16	5.03
23.00	59.13	36.23	0.00	5.21	6.93	6.12	0.00	4.25	5.05	1.48	5.18	0.46	1.39
24.00	59.13	36.24	0.00	4.56	6.68	5.74	0.00	3.21	5.90	5.24	5.85	0.43	0.15
25.00	59.12	36.24	0.00	6.21	6.01	4.77	0.00	5.40	5.81	4.37	5.55	0.51	0.22
26.00	59.13	36.24	0.00	4.93	6.94	3.04	0.00	4.83	5.24	5.74	4.23	0.48	0.18
27.00	59.13	36.24	0.00	4.92	6.46	0.07	0.00	5.01	6.31	5.67	4.48	1.70	0.17
28.00	59.13	36.24	0.00	1.12	6.47	4.69	0.00	5.04	5.88	5.38	3.28	4.40	0.25
29.00	59.13	36.24	0.00	0.33	6.28	4.86	0.00	6.08	5.85	4.02	4.17	5.23	0.25
30.00	59.13	36.24	0.00	0.44	6.51	4.51	0.00	6.31	5.51	5.69	4.81	4.89	0.35
31.00	59.13	36.24	0.00	0.43	6.56	5.37	0.00	5.94	5.85	5.64	4.82	4.56	0.34
32.00	59.13	36.24	0.00	0.29	6.83	4.21	0.00	6.44	4.74	6.24	3.78	4.18	0.44
33.00	59.13	36.24	0.00	0.53	6.52	2.20	0.00	4.64	4.39	6.76	3.89	5.29	3.53
34.00	59.13	36.23	0.00	4.71	5.02	0.11	0.00	4.68	0.25	4.87	0.74	5.86	4.41
35.00	59.13	36.24	0.00	4.07	4.44	0.18	0.00	5.77	0.19	6.26	0.03	4.92	5.23
36.00	59.13	36.24	0.00	5.71	5.57	0.16	0.00	5.04	0.12	5.96	0.02	4.46	5.11
37.00	59.13	36.24	0.00	4.80	5.54	0.28	0.00	4.66	0.40	6.11	0.17	3.94	4.27
38.00	59.13	36.24	0.00	4.82	2.36	1.43	0.00	4.93	1.25	4.83	4.85	0.49	2.57
39.00	59.13	36.24	0.00	3.69	0.39	4.10	0.00	5.63	0.52	4.05	4.42	0.28	4.32
