Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.506s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	47.42	3.39	0.00	0.00	2.86	1.31	1.54	1.84	0.00	0.00	4.75	0.00	2.67	1.74	0.00
3.00	47.68	3.17	0.00	0.00	3.98	3.09	2.11	1.92	0.00	0.00	3.86	0.82	2.30	1.95	0.00
4.00	47.68	1.65	1.99	0.03	1.75	1.90	1.71	1.52	0.10	0.00	1.63	0.48	2.08	1.28	0.00
5.00	47.68	0.02	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00
6.00	47.68	0.76	0.66	0.00	0.00	0.00	0.02	0.02	0.00	0.00	2.13	0.02	0.00	0.09	0.00
7.00	47.68	1.06	1.27	0.00	0.02	0.00	0.02	0.02	0.00	0.00	2.40	0.02	0.00	0.03	0.00
8.00	47.68	0.75	2.22	0.00	0.03	0.00	0.00	0.01	0.00	0.00	1.34	0.01	0.00	0.06	0.00
9.00	47.68	0.03	5.92	0.00	0.01	0.00	0.02	0.04	0.00	0.00	0.01	0.00	0.00	0.02	0.00
10.00	47.68	0.01	4.20	0.00	0.04	0.00	0.03	0.01	0.00	0.00	0.01	0.00	0.00	0.02	0.00
11.00	47.68	0.00	5.21	0.00	0.03	0.00	0.01	0.03	0.00	0.45	0.00	0.00	0.00	0.01	0.00
12.00	47.68	2.99	5.42	0.00	3.73	0.00	3.83	3.04	0.00	6.42	3.30	0.06	2.11	3.54	0.00
13.00	47.68	3.65	3.75	0.00	4.12	0.00	3.68	3.03	0.00	7.38	3.55	0.10	3.89	3.62	0.00
14.00	47.67	3.72	4.72	0.00	3.53	0.00	1.55	3.63	0.00	7.70	3.41	0.10	4.08	3.32	0.00
15.00	47.68	2.76	3.38	0.00	3.90	0.00	0.00	1.38	0.00	6.74	2.80	0.53	1.37	1.99	0.00
16.00	47.68	3.76	5.09	0.00	4.85	0.00	0.00	2.03	0.00	7.29	4.45	0.17	2.02	3.18	0.00
17.00	47.68	3.82	3.86	0.00	4.18	0.00	0.00	3.75	0.00	6.81	4.57	0.24	3.59	2.90	0.00
18.00	47.68	2.52	4.32	0.00	3.94	0.00	2.62	2.79	0.00	7.15	3.67	0.83	3.64	2.73	0.00
19.00	47.68	2.66	4.60	0.00	4.68	0.00	2.53	2.91	0.00	6.88	4.68	0.53	2.43	2.79	0.00
20.00	47.68	3.60	4.18	0.00	4.12	0.00	2.83	2.92	0.00	6.30	2.92	0.57	2.62	2.57	0.00
21.00	47.68	0.54	1.99	0.00	0.80	0.00	0.60	0.74	0.00	5.15	3.23	0.79	3.85	1.97	0.00
22.00	47.68	0.20	1.52	0.00	0.00	0.00	0.00	0.35	0.00	5.64	1.86	0.89	3.36	2.52	0.00
23.00	47.68	0.17	0.82	0.00	0.00	0.00	0.89	0.27	0.00	4.55	2.28	0.57	3.18	2.03	0.00
24.00	47.68	0.06	1.29	0.00	0.02	0.00	1.01	0.26	0.00	4.87	2.70	0.15	2.73	2.08	0.00
25.00	47.68	0.20	0.73	0.00	0.00	0.00	1.10	0.54	0.00	4.89	2.53	0.00	2.16	3.16	0.00
26.00	47.68	3.44	4.10	0.00	3.16	0.00	0.91	0.10	0.00	5.45	0.53	0.00	2.31	2.16	0.00
27.00	47.67	4.02	5.05	0.00	5.50	0.00	0.00	3.14	0.00	7.05	4.35	0.00	0.31	2.15	0.00
28.00	47.68	4.99	5.29	0.00	3.82	0.00	0.00	3.19	0.00	6.66	5.28	0.00	0.01	2.76	0.00
29.00	47.68	5.11	4.18	0.00	5.02	0.00	0.00	4.45	0.00	6.14	4.21	0.00	0.00	3.14	0.00
