Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.787s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	83.77	5.10	10.64	7.66	5.93	5.42	0.00	0.00	7.06	5.93	0.00
3.00	83.93	3.60	8.13	7.39	4.55	4.45	1.20	0.00	3.62	5.18	0.00
4.00	83.93	4.28	7.98	6.27	5.12	3.85	1.04	0.00	5.11	4.40	0.00
5.00	83.93	4.47	8.95	7.47	4.01	3.44	0.63	0.00	2.79	5.46	3.87
6.00	83.93	5.28	9.47	7.91	5.58	5.39	0.42	0.00	0.00	5.96	6.63
7.00	83.91	3.64	7.48	7.70	2.06	2.98	0.18	0.00	0.00	4.65	3.08
8.00	83.93	5.28	6.32	6.46	0.00	0.39	1.08	0.00	0.00	4.19	4.93
9.00	83.93	4.03	7.60	7.68	0.00	0.22	1.15	0.00	0.00	3.89	4.54
10.00	83.93	5.74	5.36	6.99	0.00	0.80	0.97	0.00	0.00	3.55	5.21
11.00	83.93	6.11	7.38	7.23	0.13	0.06	0.04	0.00	0.00	0.11	0.12
12.00	83.93	5.71	8.73	7.87	0.12	0.13	0.03	0.00	0.00	0.11	0.15
13.00	83.91	6.76	9.11	10.10	0.08	0.03	0.12	0.00	0.00	0.18	0.09
14.00	83.93	7.28	9.50	10.38	0.00	0.00	0.08	0.00	0.00	0.15	0.00
15.00	83.93	8.01	8.97	9.48	0.00	0.00	0.09	0.00	0.00	0.20	0.00
16.00	83.93	4.99	8.40	7.70	0.00	3.46	0.29	0.00	0.00	0.67	0.00
17.00	83.93	6.24	8.39	7.87	0.00	5.83	1.71	0.00	0.00	5.24	0.00
18.00	83.93	7.15	9.35	10.69	0.00	5.51	0.74	0.00	0.00	7.79	0.00
19.00	83.91	5.82	8.36	8.79	0.00	5.37	0.00	0.00	0.00	5.67	4.22
20.00	83.93	3.95	8.86	9.39	0.00	5.27	0.00	0.00	0.00	6.83	6.27
21.00	83.93	5.77	7.81	8.69	0.00	5.53	0.00	0.00	0.00	5.24	5.79
22.00	83.93	4.10	9.61	8.64	2.63	5.97	0.00	0.00	0.00	6.06	5.26
23.00	83.93	5.49	9.27	9.01	5.17	6.22	0.00	0.00	0.00	6.27	5.64
24.00	83.93	7.02	5.69	6.27	4.58	1.65	0.00	0.00	0.00	1.77	2.29
25.00	83.93	7.69	11.94	8.91	7.49	0.00	0.00	0.00	7.10	0.00	7.56
26.00	83.91	6.45	12.22	10.78	6.46	0.00	0.00	0.00	9.14	0.00	8.23
27.00	83.93	6.70	12.45	10.39	7.14	0.00	0.00	0.00	8.19	0.00	8.22
28.00	83.93	5.27	10.68	8.79	7.41	5.71	0.00	0.00	7.10	0.00	7.01
29.00	83.93	6.68	10.61	8.68	6.50	5.67	0.00	0.00	6.78	0.00	7.37
